movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Avatar (2009),A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.,2009-12-16,Action Adventure Fantasy Sci-Fi,PG-13,162,785221649.0,2138484377.0,2923710708,77025481.0,Twentieth Century Fox
Harry Potter and the Half-Blood Prince (2009),"As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as ""the property of the Half-Blood Prince"" and begins to learn more about Lord Voldemort's dark past.",2009-07-15,Action Adventure Family Fantasy Mystery,PG,153,302334374.0,638625773.0,941056063,77835727.0,Warner Bros.
Ice Age: Dawn of the Dinosaurs (2009),"When Sid's attempt to adopt three dinosaur eggs gets him abducted by their real mother to an underground lost world, his friends attempt to rescue him.",2009-06-29,Adventure Animation Comedy Family,PG,94,196573705.0,690113112.0,886686817,41690382.0,Twentieth Century Fox
Transformers: Revenge of the Fallen (2009),"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",2009-06-19,Action Adventure Sci-Fi,PG-13,149,402111870.0,434191823.0,836304167,108966307.0,DreamWorks
2012 (2009),A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.,2009-11-11,Action Adventure Sci-Fi,PG-13,158,166112167.0,625105659.0,791217826,65237614.0,Sony Pictures Releasing
Up (2009),"78-year-old Carl Fredricksen travels to South America in his house equipped with balloons, inadvertently taking a young stowaway.",2009-05-28,Adventure Animation Comedy Drama Family,PG,96,293004164.0,442096756.0,735103954,68108790.0,Walt Disney Studios Motion Pictures
The Twilight Saga: New Moon (2009),"After Edward leaves because of an incident involving Bella, Jacob Black becomes her best friend. But what Bella doesn't realize is that Jacob also has a secret that will change their lives suddenly.",2009-11-18,Adventure Drama Fantasy Romance,PG-13,130,297816253.0,413209228.0,711048123,142839137.0,Summit Entertainment
Sherlock Holmes (2009),Detective Sherlock Holmes and his stalwart partner Watson engage in a battle of wits and brawn with a nemesis whose plot is a threat to all of England.,2009-01-01,Action Adventure Mystery,PG-13,128,209028679.0,315000000.0,524028679,62304277.0,Warner Bros.
Angels & Demons (2009),Harvard symbologist Robert Langdon works with a nuclear physicist to solve a murder and prevent a terrorist act against the Vatican during one of the significant events within the church.,2009-05-13,Mystery Thriller,PG-13,138,133375846.0,352554970.0,485930816,46204168.0,Sony Pictures Releasing
The Hangover (2009),Three buddies wake up from a bachelor party in Las Vegas with no memory of the previous night and the bachelor missing. They must make their way around the city in order to find their friend in time for his wedding.,2009-06-05,Comedy,R,100,277339746.0,191988333.0,469328922,44979319.0,Warner Bros.
Alvin and the Chipmunks: The Squeakquel (2009),"The world-famous singing preteen chipmunk trio return to contend with the pressures of school, celebrity, and a rival female music group known as The Chipettes.",2009-12-21,Adventure Animation Comedy Family Fantasy Music Musical,PG,88,219614612.0,223525393.0,443140005,48875415.0,Twentieth Century Fox
Night at the Museum: Battle of the Smithsonian (2009),"Security guard Larry Daley infiltrates the Smithsonian Institution in order to rescue Jedediah and Octavius, who have been shipped to the museum by mistake.",2009-05-20,Adventure Comedy Family Fantasy,PG,105,177243721.0,235862449.0,413106170,54173286.0,Twentieth Century Fox
Star Trek (2009),The brash James T. Kirk tries to live up to his father's legacy with Mr. Spock keeping him in check as a vengeful Romulan from the future creates black holes to destroy the Federation one planet at a time.,2009-05-06,Action Adventure Sci-Fi,PG-13,127,257730019.0,127950427.0,385681768,75204289.0,Paramount Pictures
Monsters vs. Aliens (2009),A woman transformed into a giant after she is struck by a meteorite on her wedding day becomes part of a team of monsters sent in by the U.S. government to defeat an alien mastermind trying to take over Earth.,2009-03-19,Action Adventure Animation Comedy Family Fantasy Sci-Fi,PG,94,198351526.0,183158344.0,381509870,59321095.0,DreamWorks
