movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Mean Machine (2001),A football star jailed for assault leads a group of inmates in a match against prison guards.,2001-12-28,Comedy Crime Drama Sport,R,99,92770.0,7217436.0,7310206,,Paramount Classics
The Slurb (2001),"One day a nerdy middle-aged small-town man gets an exotic companion who can make wishes come true. Because the creature looks funny and behaves in an obnoxious way, he encounters all kinds of funny and embarrassing situations.",2001-10-18,Comedy Family Fantasy,,102,,6854681.0,6854681,,
China: The Panda Adventure (2001),"Follows the narrative of the book ""The Lady and the Panda, An Adventure"" by Ruth Harkness, published in New York, in 1938, as the author learns the true nature of a shy, fit and docile animal by observing the rare and unstudied panda bear.",2001-06-09,Drama,,48,3921642.0,2863343.0,6784985,,IMAX
The Road Home (1999),"Prompted by the death of his father and the grief of his mother, a man recalls the story of how they met in flashback.",2001-05-25,Drama Romance,G,89,1280490.0,5500000.0,6780490,,Sony Pictures Classics
The Piano Teacher (2001),A young man romantically pursues his masochistic piano teacher.,2001-09-05,Drama Music,R,131,1012069.0,5773150.0,6786677,29671.0,Kino International
Under the Sand (2000),"When her husband goes missing at the beach, a female professor begins to mentally disintegrate as her denial of his disappearance becomes delusional.",2001-05-04,Drama Mystery,,92,1452698.0,5078989.0,6531687,32657.0,WinStar Cinema
The Devil's Backbone (2001),"After Carlos - a 12-year-old whose father has died in the Spanish Civil War - arrives at an ominous boys' orphanage, he discovers the school is haunted and has many dark secrets which he must uncover.",2001-10-19,Drama Horror Thriller,R,106,755249.0,5826816.0,6582065,34963.0,Sony Pictures Classics
Megiddo: The Omega Code 2 (2001),"Megiddo is a supernatural ride into a world teetering on the edge of the Apocalypse. It follows the rise of a Machiavellian leader bent on amassing the armies of the world for the battle of Armageddon while calamities of Biblical proportions pummel the Earth. Though both prequel and sequel to The Omega Code, Megiddo works also as a stand alone story for anyone who missed its predecessor, for, at its emotional core, Megiddo is the Caine and Abel story of the two men enamored with the same woman, raised as brothers, who grew up to find themselves pitted against each other over the fate and souls of the entire world.",2001-09-21,Action Adventure Fantasy Sci-Fi Thriller,PG-13,104,6047691.0,,6047691,1573454.0,8x Entertainment
Chaos (2001),"One night by accident, a young prostitute barges into the lives of a bourgeois, modern-but-conventional couple. Hounded down, beaten up, threatened, she will continue to struggle, with the help of a well-off lady, first for her survival--her resurrection--then for her dignity and freedom. Stormy encounters are forecast for everyone involved.",2001-10-03,Comedy Crime Drama,,109,206789.0,6270581.0,6477370,,
Tom Thumb (2001),"Poucet is a kid from a family of numerous children. The parents, too poor to feed them, decide to abandon them in the forest. There, the brothers try to find their way out making fantastic encounters. This film is based on the French fairy tale ""Le petit poucet"" by Charles Perrault.",2001-10-17,Drama Family Fantasy,,90,,5867304.0,5867304,,
The Golden Bowl (2000),A man marries an heiress for her money even though he is actually in love with her friend.,2001-04-27,Drama Romance,R,130,3050532.0,2703146.0,5753678,90170.0,Lionsgate
A Fish Tale (2000),"Three children accidentally get turned into fish after drinking a potion made by an eccentric scientist. When the kids end up in the sea, they must find the antidote within 48 hours or remain as fish forever.",2001-04-11,Adventure Animation Comedy Drama Family Fantasy Musical Sci-Fi,G,80,563911.0,5031416.0,5595327,57626.0,TVA Films
Made (2001),"Two aspiring boxers, life-long friends, get involved in a money-laundering scheme through a low-level organized crime group.",2001-07-13,Comedy Crime Drama,R,95,5313300.0,167353.0,5480653,118003.0,Artisan Entertainment
