movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Brewster's Millions (1985),"A minor-league baseball player must spend $30 million in 30 days in order to inherit $300 million. However, he's not allowed to own any assets, destroy the money, gift it, give it to charity, or tell anyone about the deal.",1985-05-22,Comedy,,102,40833132.0,5000000.0,45833132,9858905.0,Universal Pictures
E.T. the Extra-Terrestrial (1982),A troubled child summons the courage to help a friendly alien escape from Earth and return to his home planet.,1982-06-11,Adventure Family Sci-Fi,PG,115,439454989.0,357852418.0,797307407,11835389.0,Universal Pictures
Jagged Edge (1985),A wealthy woman is murdered in her beach house. The husband is allegedly knocked out first. He inherits all. He has a female ex criminal prosecutor represent him in court.,1985-10-04,Drama Mystery Thriller,,108,40491165.0,,40491165,4094091.0,Columbia Pictures
St. Elmo's Fire (1985),"A group of friends, just out of college, struggle with adulthood.",1985-06-28,Drama Romance,,110,37803872.0,,37803872,6128157.0,Columbia Pictures
Mad Max Beyond Thunderdome (1985),"After being exiled from the most advanced town in post-apocalyptic Australia, a drifter travels with a group of abandoned children to rebel against the town's queen.",1985-07-12,Action Adventure Sci-Fi,,107,36230219.0,74.0,36231434,7283714.0,Warner Bros.
Commando (1985),"A retired Special Forces colonel tries to save his daughter, who was abducted by his former subordinate.",1985-10-04,Action Adventure Thriller,,90,35100000.0,22391000.0,57491000,7700015.0,Twentieth Century Fox
Teen Wolf (1985),An ordinary high school student discovers that his family has an unusual pedigree.,1985-08-23,Comedy Fantasy Romance,,91,33086611.0,,33087306,6120348.0,Atlantic Releasing Corporation
One Hundred and One Dalmatians (1961),"When a litter of Dalmatian puppies are abducted by the minions of Cruella De Vil, the owners must find them before she uses them for a diabolical fashion statement.",1961-01-25,Adventure Animation Comedy Family,,79,144880014.0,71000000.0,215880014,,Walt Disney Studios Motion Pictures
Silverado (1985),A band of misfit friends come together to right the injustices which exist in a small town.,1985-07-12,Action Drama Western,,133,32192570.0,,32192570,3522897.0,Columbia Pictures
Murphy's Romance (1985),"Emma moves to a ranch with her son after a divorce and befriends the older Murphy, but things turn complicated when her ex shows up.",1985-12-27,Comedy Drama Romance,,107,30867525.0,,30867525,47906.0,Columbia Pictures
A Nightmare on Elm Street 2: Freddy's Revenge (1985),"A teenage boy is haunted in his dreams by deceased child murderer Freddy Krueger, who is out to possess him in order to continue his reign of terror in the real world.",1985-11-01,Horror,,87,29999213.0,,29999213,2865475.0,New Line Cinema
Desperately Seeking Susan (1985),A bored New Jersey suburban housewife's fascination with a free-spirited woman she has read about in the personal columns leads to her being mistaken for the woman herself.,1985-03-29,Comedy Drama,,104,27398584.0,900.0,27405414,1526098.0,Orion Pictures
Prizzi's Honor (1985),Two professional assassins fall in love.,1985-06-14,Comedy Crime Drama Romance,,130,26657534.0,,26657534,4234537.0,Twentieth Century Fox
The Last Dragon (1985),"In New York City, a young man searches for a Master to obtain the final level of martial arts mastery known as the Glow.",1985-03-22,Action Comedy Drama Music Sport,,109,25754284.0,749.0,25755277,5254359.0,TriStar Pictures
Agnes of God (1985),"Norman Jewison's adaptation of John Pielmeier's stage play. When naive novice nun Agnes is discovered with a dead newborn baby in her convent quarters, court-appointed psychiatrist Dr. Martha Livingston investigates her case.",1985-09-13,Drama Mystery,,98,25627836.0,,25627836,221552.0,Columbia Pictures
Fright Night (1985),"""Fright Night"" sees a teenager believing that the newcomer in his neighborhood is a vampire. He turns to an actor in a television hosted horror movie show for help to deal with the undead.",1985-08-02,Horror,,106,24922237.0,,24923853,6118543.0,Columbia Pictures
Summer Rental (1985),An overworked air-traffic controller takes his family on a beach vacation but is soon beset by series of mishaps.,1985-08-09,Comedy,PG,87,24689703.0,,24689703,5754259.0,Paramount Pictures
The Emerald Forest (1985),"After the son of engineer Bill Markham is abducted by an aboriginal tribe on the edge of the rain forest, the engineer spends the next 10 years searching for him.",1985-07-05,Action Adventure Drama,,114,24468550.0,,24468550,4345150.0,Embassy Pictures
Weird Science (1985),"Two high-school nerds use a computer program to literally create the perfect woman, who promptly turns their lives upside-down.",1985-08-02,Comedy Romance Sci-Fi,,94,23834048.0,15100000.0,38934048,4895421.0,Universal Pictures
Santa Claus (1985),The legend of Santa Claus is placed into jeopardy when an unscrupulous toy manufacturer attempts to take over Christmas.,1985-11-27,Adventure Family Fantasy,,107,23717291.0,25854.0,23743145,5647160.0,TriStar Pictures
The Care Bears Movie (1985),The Care Bears team up with a troubled brother and sister who just moved to a new town to help a neglected young magician's apprentice whose evil spell book causes sinister things to happen.,1985-03-29,Adventure Animation Comedy Family Fantasy Musical,,77,22934622.0,,22934622,3725001.0,The Samuel Goldwyn Company
Friday the 13th: A New Beginning (1985),"Still haunted by his past, Tommy Jarvis, who, as a child, killed Jason Voorhees, is sent to a secluded halfway house in the countryside, where the killing of a young man triggers a brutal series of murders in the area.",1985-03-22,Horror Mystery Thriller,,92,21930418.0,,21930418,8032883.0,Paramount Pictures
The Black Cauldron (1985),A young boy and a group of misfit friends embark on a quest to find a dark magic item of ultimate power before a diabolical tyrant can.,1985-07-26,Action Adventure Animation Family Fantasy,PG,80,21288692.0,,21289084,4180110.0,Walt Disney Studios Motion Pictures
Porky's Revenge (1985),"As graduation nears for the class of 1955 at Angel Beach High, the gang once again faces off against their old enemy, Porky, who wants them to throw the school's championship basketball game because he's betting on the opposing team.",1985-03-22,Comedy,,92,20518905.0,,20518905,6207507.0,Twentieth Century Fox
Code of Silence (1985),A Chicago cop is caught in the middle of a gang war while his own comrades shun him because he wants to take down an irresponsible cop.,1985-05-03,Action Crime Drama Thriller,,100,20345361.0,,20345361,5512461.0,Orion Pictures
Volunteers (1985),"After graduating from Yale in 1962, womanizing Lawrence flees a gambling debt that his rich dad won't pay and takes his roomie's place as Peace Corps Volunteer in Thai Golden Triangle with two other PCVs. Will he survive two years?",1985-08-16,Adventure Comedy,,107,19875740.0,,19875740,5184360.0,TriStar Pictures
Young Sherlock Holmes (1985),"When assorted people start having inexplicable delusions that lead to their deaths, a teenage Sherlock Holmes decides to investigate.",1985-12-06,Adventure Fantasy Mystery Thriller,,109,19739575.0,,19739575,2538234.0,Paramount Pictures
Year of the Dragon (1985),A police detective cracks down on organized crime in Chinatown after the murders of Triad and Mafia leaders.,1985-08-16,Action Crime Drama Thriller,,134,18707466.0,,18707466,4093079.0,Metro-Goldwyn-Mayer (MGM)
Ladyhawke (1985),"The thief Gaston escapes the dungeon of medieval Aquila through the latrine. Soldiers are about to kill him when Navarre saves him. Navarre, traveling with his spirited hawk, plans to kill the bishop of Aquila with help from Gaston.",1985-04-12,Adventure Comedy Drama Fantasy,,121,18432000.0,,18432150,3450536.0,Warner Bros.
The Sure Thing (1985),"Walter Gibson is a university freshman going through a dry spell. His old buddy arranges a ""sure thing"" for him in California. Gibson and his classmate Allison then take a long road trip out to Cali, and both foil each other's plans.",1985-03-01,Comedy Drama Romance,,100,18135531.0,,18135531,3124782.0,Metro-Goldwyn-Mayer (MGM)
Invasion U.S.A. (1985),A one-man army comes to the rescue when the United States are invaded by communists.,1985-09-27,Action Thriller,,107,17536256.0,,17536256,6891609.0,Cannon Film Distributors
To Live and Die in L.A. (1985),A fearless Secret Service agent will stop at nothing to bring down the counterfeiter who killed his partner.,1985-11-01,Action Crime Drama Thriller,,116,17307019.0,,17311746,3551761.0,Metro-Goldwyn-Mayer (MGM)
The Falcon and the Snowman (1985),The true story of a disillusioned military contractor employee and his drug pusher childhood friend who became walk-in spies for the Soviet Union.,1985-01-25,Biography Crime Drama Thriller,,131,17130087.0,,17130087,2358846.0,Orion Pictures
Kiss of the Spider Woman (1985),A gay man and a political prisoner are together in a prison. The gay man narrates the stories of two fake movies and his own life.,1985-07-26,Drama,,120,17005229.0,4425.0,17009654,55962.0,Island Alive
Death Wish 3 (1985),Architect/vigilante Paul Kersey arrives back in New York City and is forcibly recruited by a crooked police chief to fight street crime caused by a large gang terrorizing the neighborhoods.,1985-11-01,Action Crime Drama Thriller,,90,16116878.0,,16116878,5319116.0,Cannon Film Distributors
King Solomon's Mines (1985),Fortune hunter Allan Quatermain teams up with a resourceful woman to help her find her missing father lost in the wilds of 1900s Africa while being pursued by hostile tribes and a rival German explorer.,1985-11-22,Action Adventure Comedy Romance,,100,15057465.0,,15057465,5005788.0,Cannon Film Distributors
Baby: Secret of the Lost Legend (1985),"Paleontologist Susan Matthews and her husband George Loomis discover a mother and baby brontosaurus in Africa and try to protect them from Dr. Eric Kiviat, the leader of a group of hunters intent on capturing the dinosaurs.",1985-03-22,Adventure Family Sci-Fi,,95,14972297.0,,14972297,4035147.0,Walt Disney Studios Motion Pictures
Clue (1985),"Six guests are anonymously invited to a strange mansion for dinner, but after their host is killed, they must cooperate with the staff to identify the murderer as the bodies pile up.",1985-12-13,Comedy Crime Mystery Thriller,,94,14643997.0,,14646501,2014166.0,Paramount Pictures
Remo: Unarmed and Dangerous (1985),"An officially ""dead"" cop is trained to become an extraordinary unique assassin in service of the US President.",1985-10-11,Action Adventure Comedy Crime Romance Thriller,,121,14393902.0,,14393902,3376971.0,Orion Pictures
The Return of the Living Dead (1985),"When two bumbling employees at a medical supply warehouse accidentally release a deadly gas into the air, the vapors cause the dead to rise again as zombies.",1985-08-16,Comedy Horror Sci-Fi,,91,14237880.0,11.0,14240656,4403169.0,Orion Pictures
A Chorus Line (1985),Hopefuls try out before a demanding director for a part in a new musical.,1985-12-13,Drama Music Musical,,118,14202899.0,,14203951,222919.0,Columbia Pictures
Tomboy (1985),A strong-willed female stock car driver challenges her chauvinistic crush to a race to win his respect- and get him into bed.,1985-01-25,Comedy,,91,14100000.0,,14100000,1723935.0,Crown
Follow That Bird (1985),"Big Bird is sent to live far from Sesame Street by a pesky social worker named Miss Finch. Unhappy, he runs away from there, prompting the rest of the Sesame Street gang to go on a cross-country journey to find him.",1985-08-02,Adventure Comedy Family Musical,,88,13961370.0,,13962404,2415626.0,Warner Bros.
One Magic Christmas (1985),"An angel must show a mother the true meaning of Christmas. It's not just presents and materialistic things, but the people she cares about too.",1985-11-22,Family Fantasy,,89,13677222.0,,13677222,2662241.0,Walt Disney Studios Motion Pictures
Cat's Eye (1985),A stray cat guides us through each tale in this Stephen King-based anthology horror film.,1985-04-12,Comedy Drama Horror Thriller,,94,13086298.0,,13087013,3451191.0,Metro-Goldwyn-Mayer (MGM)
Vision Quest (1985),"A high school wrestler in Spokane, Washington has trouble focusing on his training regimen when a beautiful young drifter takes up temporary residence at his home.",1985-02-15,Drama Romance Sport,,107,12993175.0,,12993175,2651665.0,Warner Bros.
Real Genius (1985),"An uptight teenage prodigy enters a top engineering college, but feels awkward among the freewheeling students. When a professor aims to turn their laser project into a military weapon, he and his offbeat roommate plot to ruin the plan.",1985-08-09,Comedy Romance Sci-Fi,,108,12952019.0,,12952019,2557180.0,TriStar Pictures
Perfect (1985),"A female aerobics instructor meets a male reporter doing a story on health clubs, but it isn't love at first sight.",1985-06-07,Drama Romance,,115,12918858.0,,12918858,4222810.0,Columbia Pictures
Compromising Positions (1985),An ex-newspaper woman who is now a suburban housewife can't resist getting involved in an investigation of the murder of a philandering dentist who had been having affairs with several of her neighbors.,1985-08-30,Comedy Drama Mystery Thriller,,99,12531831.0,,12531831,3014756.0,Paramount Pictures
Silver Bullet (1985),"In a small town, brutal killings start to plague the close-knit community. Marty Coslaw, a paraplegic boy, is convinced the murders are the doings of a werewolf.",1985-10-11,Horror,,95,12361866.0,,12361866,4013563.0,Paramount Pictures
Enemy Mine (1985),"During a long space war, the lives of two wounded enemies become dependent on their ability to forgive and to trust.",1985-12-20,Action Adventure Drama Sci-Fi,,108,12303411.0,,12303411,1594702.0,Twentieth Century Fox
Lifeforce (1985),"A race of space vampires arrives in London and infects the populace, beginning an apocalyptic descent into chaos.",1985-06-21,Action Horror Mystery Romance Sci-Fi Thriller,,101,11603545.0,,11605118,4209136.0,TriStar Pictures
Just One of the Guys (1985),"Terry feels discriminated against when the summer jobs at the Sun Tribune go to two guys. She decides to do something about it. She dresses like a guy and gets a haircut. Will students at the other high school notice? Girls notice ""him"".",1985-04-26,Comedy Romance,,100,11528900.0,,11528900,3307171.0,Columbia Pictures
Star Wars: Episode VI - Return of the Jedi (1983),"After rescuing Han Solo from Jabba the Hutt, the Rebel Alliance attempts to destroy the second Death Star while Luke struggles to help Darth Vader back from the dark side.",1983-05-25,Action Adventure Fantasy Sci-Fi,PG,131,316566101.0,165900281.0,482466382,23019618.0,Twentieth Century Fox
Return to Oz (1985),"Dorothy, saved from a psychiatric experiment by a mysterious girl, is somehow called back to Oz when a vain witch and the Nome King destroy everything that makes the magical land beautiful.",1985-06-21,Adventure Family Fantasy Mystery,,113,11137801.0,,11140134,2844895.0,Walt Disney Studios Motion Pictures
Krush Groove (1985),The story of a man who has started a new hip-hop/rap label called Krush Groove.,1985-10-25,Comedy Drama Music,,97,11052713.0,,11052713,2905293.0,Warner Bros.
Gotcha! (1985),"An 18-year-old college student travels to Paris with a friend on vacation. There, he meets Sasha, a young Eastern European woman who seduces him into following her to East Germany, where he slowly discovers the truth about her occupation.",1985-05-03,Action Comedy Mystery Romance,,101,10806919.0,,10806919,2360484.0,Universal Pictures
Missing in Action 2: The Beginning (1985),"Prequel to the first Missing In Action, set in the early 1980s it shows the capture of Colonel Braddock during the Vietnam war in the 1970s, and his captivity with other American POWs in a brutal prison camp, and his plans to escape.",1985-03-01,Action Drama Thriller War,,96,10755447.0,,10755447,3868515.0,Cannon Film Distributors
The Purple Rose of Cairo (1985),"In 1935 New Jersey, a movie character walks off the screen and into the real world.",1985-03-01,Comedy Fantasy Romance,,82,10631333.0,,10631333,114095.0,Orion Pictures
Moving Violations (1985),The goofy students of a remedial drivers education class find themselves butting heads with their abusive police instructors.,1985-04-19,Comedy,,90,10627754.0,,10627754,3469488.0,Twentieth Century Fox
After Hours (1985),"Ordinary word processor Paul Hackett experiences the worst night of his life after he agrees to visit Marcy, a Soho resident that he met that evening at a coffee shop.",1985-09-13,Comedy Crime Drama Thriller,,97,10609321.0,15098.0,10631820,45435.0,Warner Bros.
American Ninja (1985),"American soldier, obviously very skilled in martial arts, single-handedly takes on mercenaries in the Philippines.",1985-08-30,Action Adventure Romance,,95,10499694.0,,10499694,3234837.0,Cannon Film Distributors
Better Off Dead (1985),"After his girlfriend Beth Truss ditches him for boorish ski jock Roy Stalin, sad-sack high-school student Lane Meyer decides that suicide is the only answer, but his inept attempts bring him nothing but agony and embarrassment.",1985-08-23,Comedy Romance,,97,10297601.0,,10297601,56371.0,Warner Bros.
Lost in America (1985),"A husband and wife in their 30s decide to quit their jobs, live as free spirits and cruise America in a Winnebago.",1985-03-15,Comedy,,91,10179000.0,,10179000,154877.0,Warner Bros.
Once Bitten (1985),"A vampire Countess needs to drink the blood of a virgin in order to keep her eternal beauty. It seems that all is hopeless, until she bumps into Mark Kendall.",1985-11-15,Comedy Horror,,94,10000000.0,,10000000,4025657.0,The Samuel Goldwyn Company
Brazil (1985),A bureaucrat in a dystopic society becomes an enemy of the state as he pursues the woman of his dreams.,1985-12-18,Drama Sci-Fi Thriller,R,132,9929135.0,20818.0,9952602,30099.0,Universal Pictures
Explorers (1985),"A boy obsessed with '50s sci-fi movies about aliens has a recurring dream about a blueprint of some kind, which he draws for his inventor friend. With the help of a third kid, they follow it and build themselves a spaceship. Now what?",1985-07-12,Adventure Comedy Family Romance Sci-Fi,PG,109,9873044.0,,9873044,3607340.0,Paramount Pictures
The Journey of Natty Gann (1985),"In the 1930s, a tomboy runs away from her guardian to join her single father who is 2,000 miles away, where he has found work.",1985-09-27,Adventure Drama Family,PG,101,9708373.0,,9708373,490318.0,Walt Disney Studios Motion Pictures
Ghostbusters (1984),"Three parapsychologists forced out of their university funding set up shop as a unique ghost removal service in New York City, attracting frightened yet skeptical customers.",1984-06-08,Action Comedy Fantasy Sci-Fi,,105,243640120.0,53000000.0,296640120,13578151.0,Columbia Pictures
Tuff Turf (1985),The new kid in school must battle a gang of street toughs after stealing the gang leader's girl.,1985-01-11,Action Comedy Drama,,112,9369329.0,,9369329,1509380.0,Orion Pictures
Sweet Dreams (1985),"The story of Patsy Cline, the velvet-voiced country music singer who died in a tragic plane crash at the height of her fame.",1985-10-04,Biography Drama Music,,115,9085049.0,,9085049,2161284.0,TriStar Pictures
Target (1985),"When American Donna Lloyd is kidnapped during a trip to Europe, her son Chris and her husband Walter start searching for her.",1985-11-08,Action Adventure Crime Drama Mystery Thriller,,117,9023199.0,,9023199,2670522.0,Warner Bros.
Mischief (1985),"Guided by James Dean, the eternal symbol of youthful rebellion, a gawky high school student obsessed with the hottest girl in class takes a crash course in teenage coolness from his motorcycle-rebel neighbor.",1985-02-08,Comedy Romance,,100,8692426.0,,8692426,2618460.0,Twentieth Century Fox
The Man with One Red Shoe (1985),A man picked randomly out of a crowd is made the target of CIA survelliance and pursuit.,1985-07-19,Comedy Thriller,,92,8645411.0,,8645411,3139015.0,Twentieth Century Fox
That Was Then... This Is Now (1985),"Two juvenile delinquents find themselves growing apart, for one is growing up, and the other is staying young and reckless.",1985-11-08,Crime Drama,,102,8630068.0,,8630068,2502780.0,Paramount Pictures
Secret Admirer (1985),An anonymous love letter left in Michael Ryan's locker on the last day of school wreaks havoc on his life and the lives of everyone who come in contact with it.,1985-06-14,Comedy Romance,,90,8622757.0,216.0,8622973,2414984.0,Orion Pictures
Stick (1985),"Released from prison, Stick meets up with a friend and joins him on a job delivering a bag. His friend gets killed in the setup. Stick gets away and is ready to forget all and see his daughter, but they won't forget.",1985-04-26,Action Crime Drama Thriller,,109,8489518.0,,8489518,3358299.0,Universal Pictures
Twice in a Lifetime (1985),A 50-year-old married man begins an extramarital relationship which creates uncomfortable friction in his family between his long-time wife and grown children.,1985-10-25,Drama Romance,,111,8402424.0,,8402424,,Bud Yorkin Productions
Fantasia (1940),"A series of eight famous pieces of classical music, conducted by Leopold Stokowski and interpreted in animation by Walt Disney's team of artists.",1941-01-29,Animation Family Fantasy Music Musical,,124,76408097.0,3722.0,76414517,,Walt Disney Studios Motion Pictures
D.A.R.Y.L. (1985),A seemingly normal young boy is found abandoned on a mountain road and adopted by a family who are increasingly amazed by his abilities before discovering the secret behind his real identity.,1985-06-14,Family Sci-Fi,,99,7840873.0,,7840873,2649832.0,Paramount Pictures
Runaway Train (1985),Two escaped convicts and a female railway worker find themselves trapped on a speeding train with no brakes and nobody driving.,1985-12-06,Action Adventure Drama Thriller,,111,7683620.0,,7683620,,Cannon Film Distributors
He-Man and She-Ra: The Secret of the Sword (1985),"Prince Adam is sent to the world of Etheria to find his long abducted sister, Adora, and awaken her to her own destiny.",1985-03-22,Action Adventure Animation Comedy Family Fantasy Sci-Fi,,100,7660857.0,,7660857,,Atlantic Releasing Corporation
Into the Night (1985),"After discovering that his wife is cheating on him, an insomniac aerospace engineer accidentally meets, and tries to help, a beautiful model on the run from some extremely dangerous people.",1985-02-22,Action Comedy Crime Drama Romance Thriller,,115,7562164.0,,7562164,,Universal Pictures
The Trip to Bountiful (1985),"Carrie Watts is an elderly woman who decides to visit her childhood home in Bountiful one last time. There, she meets a young woman with whom she shares her secrets and memories.",1985-12-20,Drama,,108,7491903.0,,7491903,8387.0,Island Pictures
Transylvania 6-5000 (1985),"Two tabloid reporters are sent to Transylvania to find the Frankenstein monster - or get fired. They are laughed at there, but something suspicious is going on.",1985-11-08,Comedy Fantasy Horror,,93,7196872.0,,7196872,2507542.0,New World Pictures
Red Sonja (1985),The fearless warrior Red Sonja sets out to avenge her family's murder and rid her kingdom from the tyrannical rule of evil Queen Gedren.,1985-07-05,Action Adventure Fantasy,,89,6948633.0,2782.0,6951415,2263553.0,Metro-Goldwyn-Mayer (MGM)
Here Come the Littles (1985),"Henry's parents are lost in Africa, so he must live with his greedy and heartless Uncle Augustus. In the crevices of the house live the ""Littles"" kind, elf-like creatures. August enslaves Henry and wants to tear down his house to build a shopping center. Grandpa Little cares for Tom and Lucy, the Littles' children. Tom befriends a vicious cat by removing a splinter from his paw. After a series of adventures, the Littles and Henry get evidence of Augustus' plot to steal Henry's home. Augustus is arrested, the house is saved, and all ends well.",1985-01-18,Adventure Animation Family,,72,6565359.0,,6565359,,Atlantic Releasing Corporation
Girls Just Want to Have Fun (1985),"Janey is new in town and soon meets Lynne, who shares her passion for dancing in general and ""Dance TV"" in particular.",1985-04-12,Comedy Music Romance,,90,6326051.0,,6326051,1650078.0,New World Pictures
Plenty (1985),"A young Englishwoman spends twenty years to make whatever kind of life for herself, at the expense of others around her, in post-World War II England.",1985-09-19,Drama,,124,6148000.0,,6148000,436266.0,Twentieth Century Fox
Rustlers' Rhapsody (1985),"The Wild West goes wacko when the Greatest Fast-Drawin', Fancy-Dressin', Silver-Spurred, Geetar Playin', Singing Cowboy movie matinee idol Rex O'Herlihan hits the saddle in this cockeyed, affectionate send-up of the '40s B-movie Western.",1985-05-10,Comedy Western,,88,6090497.0,,6090497,2374973.0,Paramount Pictures
Heaven Help Us (1985),A new transfer student to St. Basil's Boys' Prep School tries to fit in while romantically pursuing a troubled young girl.,1985-02-08,Comedy Drama Romance,,104,6070794.0,,6070794,2235687.0,Metro-Goldwyn-Mayer (MGM)
Gymkata (1985),An American gymnast travels to the distant land of Parmistan to compete in a deadly game not won by a foreigner in more than nine hundred years.,1985-05-03,Action Thriller,,90,5730596.0,,5730596,1261845.0,Metro-Goldwyn-Mayer (MGM)
Avenging Angel (1985),"Former prostitute Molly has managed to leave her street life with help from Lt. Andrews. She studies law and leads a normal life. When Andrews is killed by a brutal gang, she returns to the streets as Angel to find his killers.",1985-01-11,Action Crime Thriller,,93,5622787.0,,5622787,1755264.0,New World Pictures
Creator (1985),An eccentric scientist teaches a student in his own manner while he looks for a way to clone his deceased wife.,1985-09-20,Comedy Romance Sci-Fi,,107,5349607.0,,5349607,2019728.0,Universal Pictures
King David (1985),The Biblical story of Israel's greatest King.,1985-03-29,Adventure Biography Drama History War,,114,5111099.0,,5111099,2212481.0,Paramount Pictures
Day of the Dead (1985),"As the world is overrun by zombies, a group of scientists and military personnel sheltering in an underground bunker in Florida must decide on how they should deal with the undead horde.",1985-07-19,Horror Thriller,,101,5000000.0,897.0,5001036,1700000.0,United Film Distribution Company
Gremlins (1984),"After receiving an exotic small animal as a Christmas gift, a young man inadvertently breaks three important rules concerning his new pet, which unleashes a horde of malevolently mischievous creatures on a small town.",1984-06-08,Comedy Fantasy Horror,,106,153642180.0,11775336.0,165435247,12511634.0,Warner Bros.
Rainbow Brite and the Star Stealer (1985),Rainbow Brite must stop an evil princess and her underlings from taking over the planet Spectra.,1985-11-15,Adventure Animation Family Fantasy Sci-Fi,,85,4889971.0,,4889971,1847962.0,Warner Bros.
The Company of Wolves (1984),"A teenage girl in a country manor falls asleep while reading a magazine, and has a disturbing dream involving wolves prowling the woods below her bedroom window.",1985-04-19,Drama Fantasy Horror,,95,4389334.0,,4389334,2234776.0,Cannon Film Distributors
The Mean Season (1985),"When a teenager is shot at the beach, a journalist from The Miami Journal is sent to cover the story. He's called by the murderer and told there'll be four more.",1985-02-15,Crime Thriller,,103,4349446.0,,4349446,1560591.0,Orion Pictures
That's Dancing! (1985),The history of dance depicted on film.,1985-01-18,Documentary Musical,,105,4210938.0,,4210938,1506802.0,Metro-Goldwyn-Mayer (MGM)
