movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Charlie's Angels (2000),"Three private investigators are assigned to track down a kidnapped software engineer, but the case isn't as straightforward as it seems.",2000-11-03,Action Adventure Comedy Crime Thriller,PG-13,98,125305545.0,138800000.0,264105545,40128550.0,Sony Pictures Releasing
Erin Brockovich (2000),A flamboyant law firm secretary works tirelessly to gain justice for a small town wrecked by a utility company's pollution.,2000-03-17,Biography Drama,R,131,125595205.0,132256558.0,257851763,28138465.0,Universal Pictures
Unbreakable (2000),A man learns something extraordinary about himself after a devastating accident.,2000-11-22,Drama Mystery Sci-Fi Thriller,PG-13,106,95011339.0,153106782.0,248118121,30330771.0,Walt Disney Studios Motion Pictures
Gone in 60 Seconds (2000),"To save his brother, ex-thief Memphis must steal 50 luxury cars in 3 days for a crime boss. He reunites his old crew, including his mentor Otto and ex-girlfriend Sway, while police track them.",2000-06-09,Action Crime Thriller,PG-13,118,101648571.0,135553728.0,237202299,25336048.0,Walt Disney Studios Motion Pictures
Chicken Run (2000),"When a cockerel apparently flies into a chicken farm, the chickens see him as an opportunity to escape their evil owners.",2000-06-23,Adventure Animation Comedy Drama Family,,84,106834564.0,118053795.0,224888359,17506162.0,DreamWorks Distribution
Vertical Limit (2000),"A climber must rescue his sister on the peak of K2, the second highest mountain in the world .",2000-12-08,Action Adventure Drama Sport Thriller,PG-13,124,69243859.0,146420000.0,215663859,15507845.0,Sony Pictures Releasing
The Patriot (2000),Peaceful farmer Benjamin Martin is driven to lead the Colonial Militia during the American Revolution when a sadistic British officer murders his son.,2000-06-28,Action Drama War,R,165,113330342.0,101964000.0,215294342,22413710.0,Sony Pictures Releasing
"Crouching Tiger, Hidden Dragon (2000)",A young Chinese warrior steals a sword from a famed swordsman and then escapes into a world of romantic adventure with a mysterious man in the frontier of the nation.,2000-12-08,Action Adventure Drama Fantasy Romance,PG-13,120,128530421.0,85446864.0,213978518,663205.0,Sony Pictures Classics
Miss Congeniality (2000),"Gracie Hart, a tomboyish detective, is forced to infiltrate the Miss United States beauty pageant as a contestant after her department learns that the event is under threat from an anonymous bomber.",2000-12-22,Action Comedy Crime Romance,PG-13,109,106807667.0,105950463.0,212758130,10046534.0,Warner Bros.
Traffic (2000),"A conservative judge is appointed by the President to spearhead America's escalating war against drugs, only to discover that his teenage daughter is a crack addict. Two DEA agents protect an informant. A jailed drug baron's wife attempts to carry on the family business.",2000-12-27,Crime Drama Thriller,R,147,124115725.0,83400000.0,207515725,184725.0,USA Films
Hollow Man (2000),"A brilliant scientist's discovery renders him invisible, but transforms him into an omnipotent, dangerous megalomaniac.",2000-08-04,Action Horror Sci-Fi Thriller,R,112,73209340.0,117004115.0,190213455,26414386.0,Sony Pictures Releasing
102 Dalmatians (2000),Cruella DeVil gets out of prison and goes after the puppies once more.,2000-11-22,Adventure Comedy Family,,100,66957026.0,116654745.0,183611771,19883351.0,Walt Disney Studios Motion Pictures
Big Momma's House (2000),"FBI agent Malcolm Turner goes undercover as a large, elderly woman to catch an escaped convict, but complications arise when he bonds with Sherry, the convict's ex-girlfriend and the woman's granddaughter.",2000-06-02,Action Comedy Crime,PG-13,99,117559438.0,56400000.0,173959438,25661041.0,Twentieth Century Fox
The Emperor's New Groove (2000),"Emperor Kuzco is turned into a llama by his ex-administrator Yzma, and must now regain his throne and his human form with the help of Pacha, a gentle llama herder.",2000-12-15,Adventure Animation Comedy Family Fantasy,,78,89636687.0,80025592.0,169707314,9812302.0,Walt Disney Studios Motion Pictures
Nutty Professor II: The Klumps (2000),"Scientist Sherman Klump's inventions, his upcoming marriage to his pretty colleague Denise Gaines, and his reputation, are threatened by his evil clone Buddy Love.",2000-07-28,Comedy Romance Sci-Fi,PG-13,106,123309890.0,43030000.0,166339890,42518830.0,Universal Pictures
Scream 3 (2000),"A young woman, a reporter and an ex-policeman are drawn to the set of a horror movie.",2000-02-04,Horror Mystery,R,116,89143175.0,72691101.0,161834276,34713342.0,Dimension Films
Chocolat (2000),"Single mother Vianne Rocher and her young daughter arrive in a rural French town in the winter of 1959, and open an unusual chocolate shop that disrupts the moral fiber of the strictly Catholic townsfolk and mayor.",2000-12-15,Drama Romance,PG-13,121,71509363.0,81191263.0,152700626,157624.0,Miramax
"Me, Myself & Irene (2000)",A nice-guy cop with Dissociative Identity Disorder must protect a woman on the run from a corrupt ex-boyfriend and his associates.,2000-06-23,Comedy,R,116,90570999.0,58700000.0,149270999,24209385.0,Twentieth Century Fox
The Beach (2000),"On vacation in Thailand, Richard sets out for an island rumored to be a solitary beach paradise.",2000-02-11,Adventure Drama Romance Thriller,R,119,39785027.0,104271846.0,144056873,15277921.0,Twentieth Century Fox
Remember the Titans (2000),"In 1971, Virginia high-school football was everything to the people of Alexandria, but when the school board was forced to integrate an all-Black school with an all-white one, the foundation of football's tradition was put to the test.",2000-09-29,Biography Comedy Drama Sport,PG,113,115719751.0,21051932.0,136771683,20905831.0,Walt Disney Studios Motion Pictures
Pokémon the Movie 2000 (1999),"Ash Ketchum must gather the three spheres of fire, ice and lightning in order to restore balance to the Orange Islands.",2000-07-21,Action Adventure Animation Comedy Drama Family Fantasy,,84,43758684.0,90190586.0,133949270,19575608.0,Warner Bros.
Space Cowboys (2000),"When retired engineer Frank Corvin is called upon to rescue a failing satellite, he insists that his equally old teammates accompany him into space.",2000-08-04,Action Adventure Thriller,PG-13,130,90464773.0,38419359.0,128884132,18093776.0,Warner Bros.
U-571 (2000),A German submarine is boarded by disguised American submariners trying to capture their Enigma cipher machine.,2000-04-21,Action War,PG-13,116,77122415.0,50544000.0,127666415,19553310.0,Universal Pictures
The Family Man (2000),"Offered the opportunity to see how the other half lives, a fast-lane investment broker, wakes up to find that his sports car and girlfriend have become a mini-van and a wife.",2000-12-14,Comedy Drama Fantasy Romance,PG-13,125,75793305.0,48951778.0,124745083,10554960.0,Universal Pictures
Road Trip (2000),Four college buddies embark on a road trip to retrieve an illicit tape mistakenly mailed to a female friend.,2000-05-19,Comedy,R,93,68540777.0,51213501.0,119754278,15484004.0,DreamWorks Distribution
Coyote Ugly (2000),"Aspiring songwriter Violet Sanford, after getting a job at a women-run NYC bar that teases its male patrons, comes out of her shell.",2000-08-04,Comedy Drama Music Romance,PG-13,100,60786269.0,53130205.0,113916474,17319282.0,Walt Disney Studios Motion Pictures
Final Destination (2000),"After getting a premonition about a plane crash on his school trip, Alex, a student, saves a few of his classmates. However, their situation gets complicated when death starts chasing them.",2000-03-17,Horror Thriller,R,98,53331147.0,59549147.0,112880294,10015822.0,New Line Cinema
The Exorcist (1973),"When a mysterious entity possesses a young girl, her mother seeks the help of two Catholic priests to save her life.",1973-12-26,Horror,R,122,233005644.0,197867132.0,430872776,,Warner Bros.
Mission to Mars (2000),"When the first manned mission to Mars meets with a catastrophic and mysterious disaster after reporting an unidentified structure, a rescue mission is launched to investigate the tragedy and bring back any survivors.",2000-03-10,Adventure Sci-Fi Thriller,PG,114,60883407.0,50100000.0,110983407,22855247.0,Walt Disney Studios Motion Pictures
The Kid (2000),"An unhappy, disliked image consultant gets a second shot at life when he is mysteriously confronted by an eight-year-old version of himself.",2000-07-07,Comedy Family Fantasy,PG,104,69691949.0,40625631.0,110317580,12687726.0,Walt Disney Studios Motion Pictures
Billy Elliot (2000),A talented young boy becomes torn between his unexpected love of dance and the disintegration of his family.,2000-10-13,Drama Music,R,110,21995263.0,88202004.0,110197267,215681.0,Focus Features
Shaft (2000),New York City police detective John Shaft (nephew of the original 1970s detective) goes on a personal mission to make sure the son of a real estate tycoon is brought to justice after a racially-motivated murder.,2000-06-16,Action Crime Thriller,R,99,70334258.0,37291867.0,107626125,21714757.0,Paramount Pictures
The Whole Nine Yards (2000),"A struggling dentist's life is turned upside down when a famous gangster moves in next door, and his wife convinces him to inform a notorious mob boss about the gangster's whereabouts.",2000-02-18,Comedy Crime,,98,57262492.0,49109159.0,106371651,13731070.0,Warner Bros.
The Cell (2000),"An F.B.I. Agent persuades a social worker, who is adept with a new experimental technology, to enter the mind of a comatose serial killer in order to learn where he has hidden his latest kidnap victim.",2000-08-18,Crime Horror Sci-Fi Thriller,R,107,61334059.0,42821784.0,104155843,17515050.0,New Line Cinema
Rugrats in Paris (2000),"While on a family vacation in Paris, the Rugrats attempt to help Chuckie find a new mom while stopping his dad from marrying a conniving businesswoman who hates kids.",2000-11-17,Adventure Animation Comedy Family Romance,,78,76507756.0,26783375.0,103291131,22718184.0,Paramount Pictures
Shanghai Noon (2000),"A Chinese man travels to the Wild West to rescue a kidnapped Princess. After teaming up with a train robber, the unlikely duo takes on a Chinese traitor and his corrupt boss.",2000-05-26,Action Adventure Comedy Western,PG-13,110,56937502.0,42336965.0,99274467,15607034.0,Walt Disney Studios Motion Pictures
The Tigger Movie (2000),Tigger goes looking through the hundred-acre-wood to find his family.,2000-02-11,Adventure Animation Comedy Drama Family Musical,,77,45554533.0,50605267.0,96159800,9427532.0,Walt Disney Studios Motion Pictures
The 6th Day (2000),A man meets a clone of himself and stumbles into a grand conspiracy about clones taking over the world.,2000-11-17,Action Mystery Sci-Fi Thriller,PG-13,123,34604280.0,61481197.0,96085477,13020883.0,Sony Pictures Releasing
Romeo Must Die (2000),An avenging cop seeks out his brother's killer and falls for the daughter of a businessman who is involved in a money-deal with his father.,2000-03-22,Action Crime Thriller,R,115,55973336.0,35063424.0,91036760,18014503.0,Warner Bros.
Fantasia 2000 (1999),An update of the original film with new interpretations of great works of classical music.,2000-01-01,Animation Family Fantasy Music,,75,60655420.0,30219150.0,90874570,2290525.0,Walt Disney Studios Motion Pictures
Autumn in New York (2000),"Romantic drama about an aging playboy who falls for a sweet, but terminally ill, young woman.",2000-08-11,Drama Romance,PG-13,103,37761915.0,52964753.0,90726668,10987006.0,Metro-Goldwyn-Mayer (MGM)
Bring It On (2000),A champion high school cheerleading squad discovers its previous captain stole all their best routines from an inner-city school and must scramble to compete at this year's championships.,2000-08-25,Comedy Romance Sport,PG-13,98,68379000.0,22070929.0,90449929,17362105.0,Universal Pictures
Bedazzled (2000),"Hopeless dweeb Elliot Richards is granted seven wishes by the Devil to snare Allison, the girl of his dreams, in exchange for his soul.",2000-10-20,Comedy Fantasy,PG-13,93,37886980.0,52496228.0,90383208,13106526.0,Twentieth Century Fox
Snatch (2000),"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",2000-11-09,Comedy Crime,R,104,30328156.0,53230461.0,83558617,27932.0,Screen Gems
Men of Honor (2000),"Carl Brashear is an ambitious sharecropper who joins the U.S. Navy to become the world's first black master diver. But as he works through diving training, the racist Master Chief sets out to make Carl's journey as difficult as possible.",2000-11-10,Biography Drama,R,129,48818921.0,33524574.0,82343495,13339465.0,Twentieth Century Fox
Finding Forrester (2000),"Forrester, the author of a famous book, decides to help Jamal, a 16-year-old student, discover his writing prowess by mentoring him and enrolling him into a prestigious private school.",2000-12-22,Drama Sport,PG-13,136,51804714.0,28245050.0,80049764,701207.0,Sony Pictures Releasing
The Road to El Dorado (2000),"Two swindlers get their hands on a map to the fabled city of gold, El Dorado.",2000-03-31,Adventure Animation Comedy Family Fantasy Musical,PG,89,50863742.0,25568985.0,76432727,12846652.0,DreamWorks Distribution
"Dude, Where's My Car? (2000)",Two potheads wake up after a night of partying and cannot remember where they parked their car.,2000-12-15,Comedy Mystery Sci-Fi,PG-13,83,46729800.0,26450923.0,73180723,13845914.0,Twentieth Century Fox
"O Brother, Where Art Thou? (2000)","In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.",2000-08-30,Adventure Comedy Crime Drama Music,PG-13,107,45512588.0,26364095.0,71877090,195104.0,Walt Disney Studios Motion Pictures
Rules of Engagement (2000),An attorney defends an officer on trial for ordering his troops to fire on civilians after they stormed a U.S. embassy in a Middle Eastern country.,2000-04-07,Drama Thriller War,R,128,61335230.0,10397073.0,71732303,15011181.0,Paramount Pictures
Frequency (2000),"An accidental cross-time radio link connects father and son across 30 years. The son tries to save his father's life, but then must fix the consequences.",2000-04-28,Crime Drama Mystery Sci-Fi Thriller,PG-13,118,45010278.0,23095967.0,68106245,9025584.0,New Line Cinema
Thirteen Days (2000),"In October 1962, the Kennedy administration struggles to contain the Cuban Missile Crisis.",2000-12-22,Drama History Thriller,PG-13,145,34592089.0,31987801.0,66579890,46668.0,New Line Cinema
Proof of Life (2000),"Alice hires a professional negotiator to obtain the release of her engineer husband, who has been kidnapped by anti-government guerrillas in South America.",2000-12-08,Action Drama Thriller,R,135,32598931.0,30162074.0,62761005,10207869.0,Warner Bros.
Snow Day (2000),"When a school in upstate New York is snowed in, a group of students hi-jack a plow to keep the school closed.",2000-02-11,Adventure Comedy Family,PG,89,60020107.0,2444624.0,62464731,14331819.0,Paramount Pictures
28 Days (2000),A big-city newspaper columnist is forced to enter a drug and alcohol rehab center after ruining her sister's wedding and crashing a stolen limousine.,2000-04-14,Comedy Drama,PG-13,103,37170488.0,25028457.0,62198945,10310672.0,Sony Pictures Releasing
Taxi 2 (2000),"Police inspector Emilien and his taxi-driver pal Daniel are back, this time on the tail of a group of Japanese yakuza.",2000-10-06,Action Comedy Crime,,88,626164.0,60100000.0,60726164,,Lionsgate
Keeping the Faith (2000),"Two friends, a priest and a rabbi, fall in love with the same woman they knew in their youth, but the religious position of both men denies them romance.",2000-04-14,Comedy Drama Romance,PG-13,128,37047880.0,22897303.0,59945183,8078671.0,Walt Disney Studios Motion Pictures
Next Friday (2000),"A streetwise man flees South Central Los Angeles, heading to the suburbs and his lottery-winner uncle and cousin, to avoid a neighborhood thug with a grudge who has just escaped from prison.",2000-01-12,Comedy,R,98,57328603.0,2498725.0,59827328,14465156.0,New Line Cinema
The Flintstones in Viva Rock Vegas (2000),"In this live-action prequel to The Flintstones, the Flintstones and the Rubbles go on a trip to Rock Vegas, where Wilma Slaghoople is pursued by playboy Chip Rockefeller.",2000-04-28,Comedy Family Romance Sci-Fi,PG,90,35268275.0,24200000.0,59468275,10518435.0,Universal Pictures
Little Nicky (2000),"After two of the devil's three sons escape Hell to wreak havoc on Earth, the devil must send his third son, the mild-mannered Nicky, to bring them back before it's too late.",2000-11-10,Comedy Fantasy,PG-13,90,39464775.0,18827520.0,58292295,16063904.0,New Line Cinema
Pay It Forward (2000),A young boy attempts to make the world a better place after his teacher gives him that chance.,2000-10-20,Drama,PG-13,123,33519628.0,22187783.0,55707411,9631359.0,Warner Bros.
Bounce (2000),A man switches plane tickets with another man who dies in that plane in a crash. The man falls in love with the deceased one's wife.,2000-11-17,Drama Romance,PG-13,106,36805288.0,16620004.0,53425292,11423716.0,Miramax
Pitch Black (2000),A transport ship crashes and leaves its crew stranded on a desert planet inhabited by bloodthirsty creatures that come out during an eclipse.,2000-02-18,Horror Sci-Fi Thriller,R,109,39240659.0,13947000.0,53187659,11577688.0,USA Films
Hanging Up (2000),"A trio of sisters bond over their ambivalence toward the approaching death of their curmudgeonly father, to whom none of them was particularly close.",2000-02-18,Comedy Drama,PG-13,94,36050230.0,15829814.0,51880044,13567978.0,Sony Pictures Releasing
The Skulls (2000),"A senior at an ivy league college, who depends on scholarships and working on the side, gets accepted into the secret society The Skulls. He hopes it betters chances at Harvard but The Skulls is not what he thought and comes at a price.",2000-03-31,Action Crime Drama Thriller,PG-13,106,35046120.0,15756000.0,50802120,11034885.0,Universal Pictures
The Replacements (2000),"During a pro football strike, the owners hire substitute players.",2000-08-11,Comedy Sport,PG-13,118,44737059.0,5317452.0,50054511,11039214.0,Warner Bros.
Book of Shadows: Blair Witch 2 (2000),"A group of tourists arrives in Burkittsville, Maryland after seeing The Blair Witch Project to explore the mythology and phenomenon, only to come face to face with their own neuroses and possibly the witch herself.",2000-10-27,Adventure Fantasy Horror Mystery Thriller,R,90,26437094.0,21300000.0,47737094,13223887.0,Artisan Entertainment
Almost Famous (2000),A high-school boy in the early 1970s is given the chance to write a story for Rolling Stone magazine about an up-and-coming rock band as he accompanies them on their concert tour.,2000-09-15,Adventure Comedy Drama Music,R,122,32534850.0,14851437.0,47387566,2314646.0,DreamWorks Distribution
The Watcher (2000),"A detective relocates after failing to catch a serial killer. Once settled, the killer resurfaces in his new city and begins sending photos of future victims.",2000-09-08,Crime Drama Mystery Thriller,R,97,28946615.0,18321214.0,47267829,9062295.0,Universal Pictures
High Fidelity (2000),"Rob, a record store owner and compulsive list maker, recounts his top five breakups, including the one in progress.",2000-03-31,Comedy Drama Music Romance,R,113,27287137.0,19839158.0,47126295,6429107.0,Walt Disney Studios Motion Pictures
Dracula 2000 (2000),Dracula slakes his blood thirst and renews his search for love in New Orleans.,2000-12-22,Action Fantasy Horror Thriller,R,99,33022767.0,14030858.0,47053625,8636567.0,Miramax
The Gift (2000),"Annabelle Wilson, a woman with psychic abilities, tries to find Jessica King, a young socialite who has mysteriously disappeared. While the search continues, she starts to suspect the townspeople.",2000-12-22,Drama Fantasy Horror Mystery,R,111,12008642.0,32558964.0,44567606,11827.0,Paramount Classics
Where the Heart Is (2000),"A pregnant seventeen-year-old rebuilds her life after being abandoned by her boyfriend at a Walmart in Sequoyah, Oklahoma.",2000-04-28,Comedy Drama Romance,PG-13,120,33772838.0,7090880.0,40863718,8292939.0,Twentieth Century Fox
Bless the Child (2000),"Cody, a little girl abandoned by her mother and raised by her aunt, a nurse, is kidnapped. The girl's guardian, aided by an F.B.I. agent, learn that Cody has supernatural abilities, and the abductees are a Satanic cult willing to do anything to gain them.",2000-08-11,Crime Drama Horror Thriller,R,107,29381494.0,11061516.0,40443010,9413684.0,Paramount Pictures
The Art of War (2000),"UN's secretary general uses covert operations to help diplomacy along. Shaw's called back 6 months after one such operation. He witnesses the murder of Chinese UN ambassador at UN, NYC, chases the assassin and ends up a suspect.",2000-08-25,Action Adventure Crime Thriller,R,117,30208599.0,10191826.0,40400425,10410993.0,Warner Bros.
Dancer in the Dark (2000),An Eastern European US immigrant with a love for musicals has to cope with the gradual loss of her vision.,2000-09-22,Crime Drama Musical,R,135,4184036.0,35877117.0,40061153,91612.0,Fine Line Features
The Legend of Bagger Vance (2000),A down-and-out golfer attempts to recover his game and his life with help from a mystical caddie.,2000-11-03,Drama Sport,PG-13,126,30919168.0,8540259.0,39459427,11516712.0,DreamWorks Distribution
Urban Legends: Final Cut (2000),A film school is the center of a fresh spate of killings based on urban legends.,2000-09-22,Horror Mystery,R,97,21468807.0,17105555.0,38574362,8505513.0,Sony Pictures Releasing
The Original Kings of Comedy (2000),A concert film featuring four major African American stand up comedians.,2000-08-18,Comedy Documentary,R,115,38182790.0,,38182790,11053832.0,Paramount Pictures
Titan A.E. (2000),A young man learns that he has to find a hidden Earth ship before an enemy alien species does in order to secure the survival of humanity.,2000-06-16,Action Adventure Animation Family Sci-Fi,PG,94,22753426.0,14001208.0,36754634,9376845.0,Twentieth Century Fox
Return to Me (2000),A man who falls in love with the woman who received his wife's heart must decide which woman it is who holds his heart.,2000-04-07,Comedy Drama Romance,PG,115,32722798.0,3887197.0,36609995,7820836.0,Metro-Goldwyn-Mayer (MGM)
My Dog Skip (2000),"A shy boy grows up in 1940s Mississippi with the help of his beloved dog, Skip.",2000-01-14,Comedy Drama Family,PG,95,34134641.0,1413120.0,35547761,56943.0,Warner Bros.
The Adventures of Rocky & Bullwinkle (2000),"When enemies Boris, Natasha, and Fearless Leader escape into the real world with a nefarious scheme, Rocky and Bullwinkle do the same, and team up with a young F.B.I. Agent to stop the trio.",2000-06-30,Adventure Comedy Family Fantasy,PG,92,26005820.0,9129000.0,35134820,6814270.0,Universal Pictures
American Psycho (2000),"A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.",2000-04-14,Crime Drama Horror,R,102,15070285.0,19196279.0,34266679,4961015.0,Lionsgate
Dungeons & Dragons (2000),"Profion, a tyrant, attempts to overthrow a peaceful kingdom ruled by a tough empress.",2000-12-08,Action Adventure Fantasy,PG-13,107,15391970.0,18586724.0,33978694,7237422.0,New Line Cinema
Red Planet (2000),"Astronauts, and their robotic dog AMEE (Autonomous Mapping Evaluation and Evasion), search for solutions to save a dying Earth by searching on Mars, only to have the mission go terribly awry.",2000-11-10,Action Sci-Fi Thriller,PG-13,106,17480890.0,15983079.0,33463969,8721296.0,Warner Bros.
Wonder Boys (2000),"An English Professor tries to deal with his wife leaving him, the arrival of his editor who has been waiting for his book for seven years, and the various problems that his friends and associates involve him in.",2000-02-23,Comedy Drama,R,107,19393557.0,14033031.0,33426588,5808919.0,Paramount Pictures
Reindeer Games (2000),"After assuming his dead cell-mate's identity to get with the other man's girlfriend, an ex-convict finds himself a reluctant participant in a casino heist.",2000-02-25,Action Crime Thriller,R,104,23368995.0,8799975.0,32168970,8128356.0,Miramax
Lost Souls (2000),"A Catholic teacher meets an atheist journalist, whom a group of Catholics and priests believes has been chosen by the devil to be the Antichrist.",2000-10-13,Drama Horror Thriller,R,97,16815253.0,14540657.0,31355910,7954766.0,New Line Cinema
Small Time Crooks (2000),An inept crook and his wife strike it rich when their botched bank job's cookie-making cover business becomes a phenomenal success.,2000-05-19,Comedy Crime,PG,94,17266359.0,12668118.0,29934477,3880723.0,DreamWorks Distribution
Battlefield Earth (2000),"It's the year 3000 A.D., and the Earth is lost to the alien race of Psychlos. Humanity is enslaved by these gold-thirsty tyrants, who are unaware that their 'man-animals' are about to ignite the rebellion of a lifetime.",2000-05-12,Action Adventure Sci-Fi,PG-13,117,21471685.0,8253978.0,29725663,11548898.0,Warner Bros.
Nurse Betty (2000),Comedy about a widow's post-traumatic obsession with a soap star.,2000-09-08,Comedy Crime Drama Romance,R,110,25170054.0,4194935.0,29364989,7145950.0,USA Films
Boiler Room (2000),"A college dropout, attempting to live up to his father's high standards, gets a job as a broker for a suburban investment firm which puts him on the fast track to success. But the job might not be as legitimate as it first appeared to be.",2000-02-18,Crime Drama Thriller,R,120,16970581.0,11809674.0,28780255,5742129.0,New Line Cinema
The Little Vampire (2000),"A lonely American boy living in Scotland makes a new best friend, a fellow nine year-old who happens to be a vampire.",2000-10-27,Adventure Comedy Family Fantasy,PG,95,13572400.0,14393465.0,27965865,5719627.0,New Line Cinema
Love & Basketball (2000),Monica and Quincy love and play basketball together through many life challenges from childhood to adulthood.,2000-04-21,Drama Romance Sport,PG-13,124,27475093.0,268503.0,27743596,8139180.0,New Line Cinema
Cirque du Soleil: Journey of Man (2000),Journey of Man is a celebration of the human spirit that combines the unique artistry and music ofCirque Du Soleil with the power of large format film.,2000-05-05,Drama Family Fantasy Musical Short,,39,15627434.0,11912376.0,27539810,49837.0,Sony Pictures Classics
Center Stage (2000),A group of teenagers from various backgrounds enroll at the American Ballet Academy in New York to make it as ballet dancers and each one deals with the problems and stress of training and getting ahead in the world of dance.,2000-05-12,Drama Music Romance,PG-13,115,17200925.0,9185016.0,26385941,4604621.0,Sony Pictures Releasing
Saving Grace (2000),"A small-town English widow, facing financial troubles after her husband's suicide, turns to agriculture of an illegal kind.",2000-08-04,Comedy Crime,R,93,12178602.0,16562728.0,28741330,287452.0,Fine Line Features
Boys and Girls (2000),A friendship is put to the ultimate test when two best friends wind up in bed together.,2000-06-16,Comedy Drama Romance,PG-13,94,21799652.0,4050963.0,25850615,7008950.0,Dimension Films
Down to You (2000),"College students Al and Imogen meet and fall in love, but fear of commitment causes them to go their separate ways.",2000-01-21,Comedy Drama Romance,PG-13,91,20069008.0,4350906.0,24419914,7602507.0,Miramax
The Next Best Thing (2000),"Abbie, tired of failed relationships, has a one-night-stand with her gay friend; they agree to raise the resulting baby together.",2000-03-03,Comedy Drama Romance,PG-13,108,14990582.0,9372190.0,24362772,5870387.0,Paramount Pictures
Dr. T & the Women (2000),A wealthy gynecologist's ideal life is thrown into turmoil when the women closest to him begin to affect his life in unexpecting ways.,2000-01-25,Comedy Drama Romance,R,122,13113041.0,9731250.0,22844291,5012867.0,Artisan Entertainment
The Contender (2000),"Senator Laine Hanson is a contender for U.S. Vice President, but information and disinformation about her past surfaces that threatens to derail her confirmation.",2000-10-13,Drama Thriller,R,126,17872723.0,4556267.0,22428990,5363900.0,DreamWorks Distribution
Michael Jordan to the Max (2000),"A documentary that follows Michael Jordan's basketball career, stint in baseball, and his last championship season with the Chicago Bulls in 1998.",2000-05-05,Documentary Sport,,46,18650521.0,2870075.0,21520596,578141.0,IMAX
Best in Show (2000),A behind-the-scenes look into the highly competitive and cut-throat world of dog shows through the eyes of a group of ruthless dog owners.,2000-09-29,Comedy,PG-13,90,18715392.0,2074164.0,20789556,413436.0,Warner Bros.
Thomas and the Magic Railroad (2000),"Thomas the Tank Engine searches for gold dust that will allow his magical friend Mr. Conductor to return home, while also helping a girl restore her grandfather's enchanted locomotive.",2000-07-26,Adventure Comedy Family Fantasy,,85,15933506.0,3814503.0,19748009,4154932.0,Destination Films
Get Carter (2000),A Las Vegas mob enforcer travels back to his hometown to investigate his brother's mysterious death.,2000-10-06,Action Crime Drama Thriller,R,102,14967182.0,4445811.0,19412993,6637830.0,Warner Bros.
