movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Deceived (1991),"A man is murdered when checking authenticity of ancient Egyptian jewelry at a museum. Adrienne finds out after the death of her husband, that he was using a fake name. Are the 2 deaths linked?",1991-09-27,Crime Drama Mystery Thriller,,104,28738096.0,,28738096,4316719.0,Walt Disney Studios Motion Pictures
Necessary Roughness (1991),"Due to NCAA sanctions, the Texas State University Fightin' Armadillos must form a football team from their actual student body, with no scholarships to help, to play their football schedule.",1991-09-27,Comedy Sport,,108,26255594.0,,26255594,6513130.0,Paramount Pictures
The Hard Way (1991),"An action movie star researching a role is allowed to tag along with a hardboiled New York City policeman, who finds him superficial and irritating.",1991-03-08,Action Comedy Crime,R,111,25895485.0,39700000.0,65595485,6301470.0,Universal Pictures
Other People's Money (1991),A corporate raider buys up shares in an undervalued company and falls in love with the founder's son's lawyer/step daughter. Let the battle begin.,1991-10-18,Comedy Drama Romance,R,103,25682090.0,,25682090,5012332.0,Warner Bros.
Don't Tell Mom the Babysitter's Dead (1991),Five siblings are left alone all summer when their mom leaves town and the evil babysitter bites the dust.,1991-06-07,Comedy,,102,25196249.0,,25196249,4233415.0,Warner Bros.
Problem Child 2 (1991),The worst child in the world makes an unthinkable discovery: there is another child even worse than he is--and it's a girl.,1991-07-05,Comedy Family,,90,25104700.0,7600000.0,32704700,5372880.0,Universal Pictures
Little Man Tate (1991),"A single mother raises a child prodigy on her own, struggling to give him every opportunity he needs to express his gift.",1991-10-11,Drama,,99,25010896.0,,25010896,230106.0,Orion Pictures
Class Action (1991),An attorney representing a traumatized accident victim finds that his opponent is a very familiar defense attorney - his own daughter.,1991-03-15,Drama Thriller,R,110,24277858.0,4000060.0,28277918,4207923.0,Twentieth Century Fox
The People Under the Stairs (1991),"When Fool breaks into the home of his family's landlords, he discovers that they have mutilated several boys and kept them imprisoned under stairs. As Fool attempts to flee, he meets their daughter, Alice. Can Fool and Alice escape?",1991-11-01,Comedy Horror Mystery Thriller,R,102,24204154.0,7143000.0,31347154,5522250.0,Universal Pictures
Lionheart (1990),An Ex-French Soldier begins participating in underground street fights in order to make money for his brother's family.,1991-01-11,Action Crime Drama Sport,R,108,24078196.0,193000.0,24271196,7094552.0,Universal Pictures
Oscar (1991),"A gangster attempts to keep the promise he made to his dying father: that he would give up his life of crime and ""go straight"".",1991-04-26,Comedy Crime,,109,23562716.0,,23562716,5091027.0,Walt Disney Studios Motion Pictures
Frankie and Johnny (1991),"Johnny has just been released from prison, and gets a job in a café beside waitress Frankie. Frankie is a bit of a loner, but Johnny is determined their romance will blossom.",1991-10-11,Comedy Drama Romance,R,118,22773535.0,,22773535,4768177.0,Paramount Pictures
Pure Luck (1991),"An accountant with super bad luck is sent in search of a missing boss's daughter, also an incredibly unlucky person.",1991-08-09,Comedy Crime Mystery,,96,22641969.0,2300000.0,24941969,5010810.0,Universal Pictures
An American Tail: Fievel Goes West (1991),"Fievel's family decides to move out to the West, unaware that they are falling into a trap perpetrated by a smooth-talking cat.",1991-11-22,Adventure Animation Comedy Family Musical Western,,75,22166041.0,18600000.0,40766041,3435625.0,Universal Pictures
Only the Lonely (1991),A Chicago cop must balance loyalty to his controlling mother and a relationship with a shy funeral home worker.,1991-05-24,Comedy Romance,,104,21830957.0,3261845.0,25092802,5997993.0,Twentieth Century Fox
Ricochet (1991),Hitman seeks revenge on a police officer turned District Attorney.,1991-10-04,Action Crime Drama Thriller,R,102,21756163.0,,21756163,4831181.0,Warner Bros.
F/X2 (1991),"A special effects man helps his girlfriend's ex, a cop, with a sting operation, where the ex gets killed. Something's off and he investigates with help from an ex-cop PI friend.",1991-05-10,Action Thriller,,108,21082165.0,,21082165,5455058.0,Orion Pictures
Mobsters (1991),"From start to finish, this is a story of friendship between four street-wise mates who don't mind using violence to achieve the lives that they want. They trust no one but each other, which is vital to their success as mobsters.",1991-07-26,Crime Drama,R,104,20246790.0,,20246790,6030585.0,Universal Pictures
House Party 2 (1991),"When Kid's college money is stolen by a crooked music promoter, Play's solution is to stage the 'mutha' of all pajama parties. Starring Kid 'n Play and Martin Lawrence.",1991-10-25,Comedy Drama Music,R,94,19438638.0,,19438638,6027105.0,New Line Cinema
Mortal Thoughts (1991),Two detectives interrogate a hairdresser on two homicides she may or may not have been involved in.,1991-04-19,Mystery Thriller,R,103,18784957.0,,18784957,6068524.0,Columbia Pictures
Paradise (1991),A married couple split by tragedy may find healing through their summer guest Willard Young.,1991-09-20,Drama,,111,18634643.0,,18634643,38778.0,Walt Disney Studios Motion Pictures
For the Boys (1991),Talented USO entertainer Dixie Leonard and comedian Eddie Sparks deal with their relationship over the course of 5 decades from World War II to the Vietnam War era to their twilight era in the 90's.,1991-11-22,Comedy Drama Music War,R,138,17860280.0,5342164.0,23202444,71348.0,Twentieth Century Fox
The NeverEnding Story II: The Next Chapter (1990),A young boy with a distant father enters a world of make-believe and magic through a portal within an antique book.,1991-02-08,Adventure Drama Family Fantasy,,90,17373527.0,,17373527,4912124.0,Warner Bros.
Hudson Hawk (1991),A cat burglar is forced to steal Da Vinci works of art for a world domination plot.,1991-05-24,Action Adventure Comedy,R,100,17218080.0,,17218080,7082820.0,TriStar Pictures
Defending Your Life (1991),"In an afterlife way-station resembling a major city, the lives of the recently deceased are examined in a court-like setting.",1991-03-22,Comedy Drama Fantasy,,112,16371128.0,,16371596,92622.0,Warner Bros.
Billy Bathgate (1991),"In the year 1935, a teen named Billy Bathgate finds first love while becoming the protégé of fledgling gangster Dutch Schultz.",1991-11-01,Crime Drama Thriller,R,106,15565363.0,,15565363,4051590.0,Walt Disney Studios Motion Pictures
Highlander II: The Quickening (1991),"In the future, Highlander Connor MacLeod must prevent the destruction of Earth under an anti-ozone shield.",1991-11-01,Action Adventure Drama Fantasy Sci-Fi Thriller,R,91,15556340.0,,15556340,5280490.0,InterStar Releasing
Switch (1991),A sexist womanizer is killed by one of his former lovers and then reincarnated as a woman.,1991-05-10,Comedy Fantasy,R,103,15545943.0,,15545943,3770991.0,Warner Bros.
A Kiss Before Dying (1991),Jonathan Corliss murders his girlfriend Dorothy and moves onto her twin sister Ellen who grows suspicious of her new lover as he charms his way into their family and impresses their father Thor Carlsson. Based on Ira Levin's novel.,1991-04-26,Crime Drama Mystery Thriller,R,94,15429177.0,,15429177,4348165.0,Universal Pictures
Shipwrecked (1990),A young Norwegian boy in 1850s England goes to work as a cabin boy and discovers some of his shipmates are actually pirates.,1991-03-01,Adventure Family,,92,15104156.0,,15104156,3871766.0,Walt Disney Studios Motion Pictures
Toy Soldiers (1991),A group of troublemaking boys decide to take a stand when terrorists seize control of their boarding school.,1991-04-26,Action Drama Thriller,R,111,15073942.0,,15073942,4182300.0,TriStar Pictures
Madonna: Truth or Dare (1991),Documentary following singer Madonna on her controversial Blonde Ambition tour in 1990.,1991-05-10,Documentary Music,R,120,15012935.0,14000000.0,29012935,543250.0,Miramax
Child's Play 3 (1991),"Chucky returns for revenge against Andy, the young boy who defeated him, and now a teenager living in a military academy.",1991-08-30,Horror Thriller,R,90,14960255.0,5600000.0,20560255,5718940.0,Universal Pictures
The Commitments (1991),"Jimmy Rabbitte, an unemployed Dublin boy, decides to put together a soul band made up entirely of the Irish working class.",1991-08-16,Comedy Drama Music,R,118,14919570.0,,14921072,271333.0,Twentieth Century Fox
Once Around (1991),"A struggling woman finds unexpected love with a charismatic older salesman at a real estate seminar. Their passionate relationship clashes with the values of her family, particularly her father.",1991-01-18,Comedy Drama Romance,,115,14851083.0,,14851083,309571.0,Universal Pictures
All I Want for Christmas (1991),A brother and sister attempt to bring their divorced parents back together for Christmas.,1991-11-08,Comedy Family Romance,,92,14812144.0,,14812144,3645720.0,Paramount Pictures
Not Without My Daughter (1991),An American woman trapped in Islamic Iran by her brutal husband must find a way for her and her daughter to escape.,1991-01-11,Drama Thriller,,116,14789113.0,,14789113,3804055.0,Metro-Goldwyn-Mayer (MGM)
Flight of the Intruder (1991),"During the air war over Vietnam, a U.S. Navy A-6 Intruder bomber pilot schemes with a hardened veteran to make an unauthorized air strike on Hanoi.",1991-01-18,Action Drama Thriller War,,115,14587732.0,,14587732,5725133.0,Paramount Pictures
Ernest Scared Stupid (1991),"Ernest accidentally unleashes an ugly troll that plots to transform children into wooden dolls in the town of Briarville, Missouri.",1991-10-11,Comedy Family Fantasy Horror,,91,14143280.0,,14143280,4453132.0,Walt Disney Studios Motion Pictures
The Perfect Weapon (1991),"An expert in ""kenpo"" karate avenges his Koreatown friend, slain by a mobster in Los Angeles.",1991-03-15,Action Crime Drama,R,85,14061361.0,,14061361,3934572.0,Paramount Pictures
Drop Dead Fred (1991),A young woman finds her already unstable life rocked by the presence of a rambunctious imaginary friend from childhood.,1991-05-24,Comedy Drama Fantasy,,103,13878334.0,77.0,13884358,3625648.0,New Line Cinema
The Marrying Man (1991),A millionaire playboy goes to Las Vegas and comes out married to a woman he barely knows.,1991-04-05,Comedy Music Romance,R,115,12454768.0,,12454768,4030749.0,Walt Disney Studios Motion Pictures
Shattered (1991),"After a horrific car wreck leaves him an amnesiac, a man slowly begins to unravel his shocking past.",1991-10-11,Crime Drama Mystery Thriller,R,98,11511031.0,,11511031,3457105.0,Metro-Goldwyn-Mayer (MGM)
Career Opportunities (1991),Jim is the dorky son of a local cement contractor who lives at home and has no direction. Josie is the gorgeous daughter of a wealthy businessman who dreams of leaving town. They find they have a lot in common.,1991-03-29,Comedy Romance,,83,11336986.0,,11336986,4024800.0,Universal Pictures
One Good Cop (1991),A New York Police Detective and his Wife try to take care of his slain partner's three daughters.,1991-05-03,Action Crime Drama Thriller,R,114,11276846.0,,11276846,3360277.0,Walt Disney Studios Motion Pictures
V.I. Warshawski (1991),A female PI babysitting for a boyfriend gets stuck with his daughter and the case of her murdered father.,1991-07-26,Action Comedy Crime Mystery,R,89,11128309.0,,11128309,3603338.0,Walt Disney Studios Motion Pictures
The Super (1991),Karma comes into play when a wealthy wisecracking landlord is ordered by a court to live in the filthy building that he runs.,1991-10-04,Comedy,R,84,11000863.0,,11000863,3656390.0,Twentieth Century Fox
A Rage in Harlem (1991),"A gangster's girlfriend flees to Harlem with a trunkload of gold after a shootout, unaware that the rest of the gang are on her trail.",1991-05-03,Comedy Crime,R,115,10438504.0,,10438504,2458080.0,Miramax
"He Said, She Said (1991)","TV viewers love seeing the two reporters with opposing views on the show ""He Said, She Said"". Womanizer Dan and Lorie fall for each other. Love?",1991-02-22,Comedy Drama Romance,,115,9804775.0,,9804775,2857164.0,Paramount Pictures
The Butcher's Wife (1991),"A clairvoyant impulsively marries a butcher, moves to New York City, and has a positive impact on the people she meets, changing their futures...which in turn changes hers.",1991-10-25,Comedy Fantasy Romance,,107,9689816.0,,9689816,2442229.0,Paramount Pictures
Scenes from a Mall (1991),"On their 16th anniversary, a married couple's trip to a Beverly Hills mall becomes the stage for personal revelations and deceptions.",1991-02-22,Comedy,,89,9563393.0,,9563393,3825068.0,Walt Disney Studios Motion Pictures
Guilty by Suspicion (1991),"Returning to Hollywood 1951 after working in France, a movie director meets McCarthyism head-on.",1991-03-15,Drama,,105,9480198.0,,9480198,2278290.0,Warner Bros.
Body Parts (1991),"After losing his arm in a car accident, a criminal psychologist has it replaced with a limb that belonged to a serial killer.",1991-08-02,Horror Sci-Fi Thriller,R,88,9188150.0,,9188150,3032258.0,Paramount Pictures
Stone Cold (1991),A tough Alabama cop is blackmailed by the FBI into going undercover in a violent Mississippi biker gang.,1991-05-17,Action Crime Drama Thriller,R,92,9151887.0,,9151887,2811154.0,Columbia Pictures
Warlock (1989),"A warlock flees from the 17th to the 20th century, with a witch-hunter in hot pursuit.",1991-01-11,Action Fantasy Horror Thriller,,103,9094451.0,,9094451,780360.0,Trimark Pictures
Late for Dinner (1991),Two young men evading the police for a crime they didn't commit are cryogenically frozen in the early 1960s. The next thing they know is that they are in a strange new world (thirty years on).,1991-09-20,Drama Sci-Fi,,99,8906823.0,,8906823,3607545.0,Columbia Pictures
The Five Heartbeats (1991),The story of the rise and fall of an African American vocal group.,1991-03-29,Drama Music,R,121,8750400.0,,8750400,1630689.0,Twentieth Century Fox
Bingo (1991),A runaway circus dog befriends a young boy who has trouble fitting in with his friends.,1991-08-09,Adventure Comedy Family,,89,8667684.0,,8667684,2141360.0,TriStar Pictures
Nothing But Trouble (1991),A businessman and his friends are captured by a sadistic judge and his equally odd family in a bizarre mansion in the backwoods.,1991-02-15,Comedy,,94,8479793.0,,8479793,3966240.0,Warner Bros.
Black Robe (1991),"In the 17th century, a Jesuit missionary nicknamed Black Robe by the natives and his small party of companions try reaching the Huron tribe in Canada all while facing mistrust, Iroquois warring parties and harsh winter conditions.",1991-10-04,Adventure Drama War,R,101,8211952.0,,8212122,,The Samuel Goldwyn Company
If Looks Could Kill (1991),"Michael has to take summer class in French, a class trip to France, to graduate high school. He is, however, mistaken for an agent and people try to kill him. There are 007 style cars, cuties, crooks etc.",1991-03-15,Action Comedy,,88,7788597.0,,7788597,2246819.0,Warner Bros.
Strictly Business (1991),Sharp social satire in which the uneven friendship between an ambitious Black businessman and his streetwise pal is thrown into further confusion when the professional falls in love with a mind-numbingly gorgeous waitress.,1991-11-08,Comedy Romance,,84,7683267.0,,7683267,2456772.0,Warner Bros.
Harley Davidson and the Marlboro Man (1991),"Two lone riders hold up a bank's armoured car to save their friend's bar from imminent foreclosure. Soon, the mission goes awry when they discover the vehicle's unexpected cargo.",1991-08-23,Action Crime Drama Thriller Western,R,98,7434726.0,,7434726,2200549.0,Metro-Goldwyn-Mayer (MGM)
Wild Hearts Can't Be Broken (1991),"Thrilled by a performance she sees at a fair, Sonora Webster tries to land a spot as a daredevil who rides horses off of high dives.",1991-05-24,Drama Family Romance,,88,7294835.0,,7294835,2710416.0,Walt Disney Studios Motion Pictures
Rush (1991),"Two small-town Texas cops go undercover to catch a major drug dealer and are sucked into the drug culture, compromising their assignment.",1991-12-20,Action Crime Drama Romance Thriller,R,120,7241350.0,,7241350,36890.0,Metro-Goldwyn-Mayer (MGM)
Suburban Commando (1991),"An interstellar hero from a distant world visits Earth, and tries to fit in with a mundane, yet kind, suburban family.",1991-10-04,Action Comedy Sci-Fi,,90,6948859.0,,6948859,1947744.0,New Line Cinema
Defenseless (1991),A lawyer is hired to defend an old college friend accused of murdering her husband.,1991-08-23,Mystery Thriller,,104,6413375.0,,6413375,1590439.0,New Line Cinema
My Own Private Idaho (1991),Two best friends living on the streets of Portland as hustlers embark on a journey of self discovery and find their relationship stumbling along the way.,1991-09-27,Drama,R,104,6401336.0,307.0,6408853,,Fine Line Features
Rambling Rose (1991),A young woman who exudes sexuality battles temptation.,1991-09-20,Drama,R,112,6266621.0,,6266621,314631.0,New Line Cinema
Mystery Date (1991),Tom's in love with the cute house sitter next door. He's too shy but his older brother visits and helps Tom with the first date. Things don't go as planned.,1991-08-16,Comedy Crime Romance Thriller,,97,6166819.0,,6166819,1952569.0,Orion Pictures
Barton Fink (1991),A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.,1991-08-23,Comedy Drama Thriller,R,116,6153939.0,125.0,6154231,268561.0,Twentieth Century Fox
Europa Europa (1990),"A boy in Nazi Germany, trying to conceal that he is Jewish, joins the Hitler Youth.",1991-06-28,Drama History War,R,112,5575738.0,,5575738,31433.0,Orion Classics
Delirious (1991),A soap opera writer gets hit on the head and wakes up as a character in his own show.,1991-08-09,Comedy Fantasy,,96,5546827.0,,5546827,1803059.0,Metro-Goldwyn-Mayer (MGM)
Livin' Large! (1991),A young Black reporter begins to lose his identity.,1991-09-20,Comedy Drama,R,96,5467959.0,,5467959,2129257.0,The Samuel Goldwyn Company
Eve of Destruction (1991),"A terrorist hunter is hired by a scientist to deactivate her android double, a walking, talking, murderous nuclear bomb which has gone amok in the big city and is about to explode.",1991-01-18,Action Fantasy Sci-Fi Thriller,R,99,5451119.0,,5451119,2163024.0,Orion Pictures
The Object of Beauty (1991),This story is about a ne'er-do-well and his girlfriend as they search for a thief.,1991-04-12,Comedy Crime Drama,R,103,5136759.0,,5136759,208119.0,Avenue Pictures Productions
La Femme Nikita (1990),"Convicted felon Nikita isn't going to jail; she's given a new identity and trained, stylishly, as a top secret spy/assassin.",1991-03-08,Action Crime Drama Thriller,,117,5017971.0,,5018604,44047.0,The Samuel Goldwyn Company
True Identity (1991),"In order to escape from the mob, an African-American man must disguise himself as a white man.",1991-08-23,Comedy Crime,R,93,4693236.0,,4693236,1541581.0,Walt Disney Studios Motion Pictures
The Hitman (1991),A Cop goes undercover as a Hitman to bring down a criminal organization.,1991-10-25,Action Crime Thriller,R,95,4654288.0,,4654288,1290442.0,Cannon Film Distributors
Dutch (1991),"To get to know his girlfriend's son, a working-class good guy volunteers to pick him up from his prep school, only to learn that he isn't the nicest young man.",1991-07-19,Comedy Drama,,107,4603929.0,,4603929,1867201.0,Twentieth Century Fox
Run (1991),"When a law student accidentally kills the son of a mob boss in a fight, he finds himself relentlessly pursued by the mob and the police.",1991-02-01,Action Drama Thriller,,91,4409328.0,,4409328,2222056.0,Walt Disney Studios Motion Pictures
