movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Psycho II (1983),"After twenty-two years of psychiatric care, Norman Bates attempts to return to a life of solitude, but the specters of his crimes - and his mother - continue to haunt him.",1983-06-03,Crime Horror Mystery Thriller,,113,34725000.0,,34725614,8310244.0,Universal Pictures
Porky's II: The Next Day (1983),The naughty high schoolers of Angel Beach High now seek revenge on a group of KKK religious fanatics and corrupt politicians who want to shut down their Shakespeare production after they cast a Seminole transfer student in the lead.,1983-06-24,Comedy,,98,33759266.0,,33759266,7054988.0,Twentieth Century Fox
Uncommon Valor (1983),"Ten years after his son went M.I.A. in Vietnam, U.S. Marine retired Colonel Jason Rhodes assembles a private rescue team to find Americans held in P.O.W. camps in Laos.",1983-12-16,Action Drama Thriller War,,105,30503151.0,,30503151,3144367.0,Paramount Pictures
Snow White and the Seven Dwarfs (1937),"Exiled into the dangerous forest by her wicked stepmother, a princess is rescued by seven dwarf miners who make her part of their household.",1937-12-21,Adventure Animation Family Fantasy Musical Romance,Approved,83,184925486.0,172547.0,185098309,,Walt Disney Studios Motion Pictures
Never Cry Wolf (1983),"A government researcher, sent to research the ""menace"" of wolves in the north, learns about the true beneficial and positive nature of the species.",1983-10-07,Adventure Drama,,105,29600000.0,,29600000,,Walt Disney Studios Motion Pictures
Twilight Zone: The Movie (1983),"Four horror and science fiction segments, directed by four famous directors, each of them being a new version of a classic story from Rod Serling's landmark television series.",1983-06-24,Horror Sci-Fi,,101,29450919.0,,29450919,6614366.0,Warner Bros.
Easy Money (1983),"To inherit his mother-in-law's colossal fortune, a hard-living gambling addict must change his unhealthy ways before they get the best of him.",1983-08-19,Comedy,,95,29309766.0,,29309766,5844974.0,Orion Pictures
High Road to China (1983),"Just after WW1, alcoholic American biplane pilot Patrick O'Malley is hired by Eve Tozer, the spoiled daughter of an industrialist, to locate her father, who disappeared somewhere in Asia.",1983-03-18,Adventure Drama Romance War,,105,28445927.0,,28445927,6156049.0,Warner Bros.
The Outsiders (1983),"In Tulsa, Oklahoma in 1964, the rivalry between two gangs, the poor Greasers and the rich Socs, heats up when one gang member accidentally kills a member of the other.",1983-03-25,Crime Drama,PG,91,25837195.0,17841.0,25855036,5068165.0,Warner Bros.
Spring Break (1983),"Two sets of two college guys spend a spring break together in Fort Lauderdale, Florida. There they have lots of fun in and out of the sun.",1983-03-25,Comedy Romance,,102,24071666.0,,24071666,5908574.0,Columbia Pictures
Two of a Kind (1983),"When God decides to destroy Earth, four angels aim to redeem mankind through a young man and woman with their own troubles.",1983-12-16,Comedy Fantasy Music Romance,,88,23646952.0,,23646952,3344942.0,Twentieth Century Fox
My Tutor (1983),A rich father hires a tutor for his son. The son is a horny teenager and the tutor is a gorgeous blonde. Complications ensue.,1983-03-04,Comedy,,97,22587834.0,,22587834,435188.0,Crown
Class (1983),"A naive high school senior transfers to a classy prep school, and his rich roommate decides that he should lose his virginity, so he sends him to Chicago, where he meets a beautiful older woman, only to make a shocking discovery later on.",1983-07-22,Comedy Drama Romance,,98,21667789.0,,21667789,4553233.0,Orion Pictures
The Right Stuff (1983),"The U.S. space program's development from the breaking of the sound barrier to selection of the Mercury 7 astronauts, from a group of test pilots with a more seat-of-the-pants approach than the program's more cautious engineers preferred.",1983-10-21,Adventure Biography Drama History,,193,21192102.0,213.0,21192315,1601167.0,Warner Bros.
Cujo (1983),"Cujo, a friendly St. Bernard, contracts rabies and conducts a reign of terror on a small American town.",1983-08-12,Horror Thriller,,93,21156152.0,,21156152,6114899.0,Warner Bros.
Christine (1983),A nerdish boy buys a strange car with an evil mind of its own and his nature starts to change to reflect it.,1983-12-09,Horror Thriller,,110,21017849.0,24665.0,21045763,3408904.0,Columbia Pictures
The Rescuers (1977),Two mice of the Rescue Aid Society search for a little girl kidnapped by unscrupulous treasure hunters.,1977-06-22,Adventure Animation Comedy Family Fantasy,,77,71215869.0,,71215989,,Walt Disney Studios Motion Pictures
The Dead Zone (1983),A man awakens from a coma to discover he has a psychic ability to foresee future events.,1983-10-21,Drama Fantasy Thriller,,103,20766616.0,,20766616,4556083.0,Paramount Pictures
Breathless (1983),"When Jesse Lujack steals a car in Las Vegas and drives down to LA, his criminal ways only escalate - but when will it end?",1983-05-13,Action Drama Romance Thriller,,100,19910002.0,,19910002,4384369.0,Orion Pictures
A Christmas Story (1983),"In the 1940s, a young boy named Ralphie Parker attempts to convince his parents, teacher, and Santa Claus that a Red Ryder Range 200 Shot BB gun really is the perfect Christmas gift.",1983-11-18,Comedy Family,,93,20778141.0,13578.0,20792689,2072473.0,Metro-Goldwyn-Mayer (MGM)
Max Dugan Returns (1983),Struggling single mother Nora McPhee's life is disrupted when her long-lost father Max Dugan returns in hopes of spending some time with her and her son Michael to make up for lost time because Max is dying.,1983-03-25,Comedy Drama,,98,17613720.0,,17613720,2791002.0,Twentieth Century Fox
Valley Girl (1983),"Julie, a girl from the valley, meets Randy, a punk from the city. They are from different worlds and find love. Somehow they need to stay together in spite of her trendy, shallow friends.",1983-04-29,Comedy Romance,,99,17343596.0,548.0,17344144,1856780.0,Atlantic Releasing Corporation
All the Right Moves (1983),An ambitious young football star is trapped in a dying mill town--unless his gridiron skills can win him a way out.,1983-10-21,Drama Romance Sport,,91,17233166.0,,17233166,1625486.0,Twentieth Century Fox
Krull (1983),"A prince and a fellowship of companions set out to rescue his bride from a fortress of alien invaders who have arrived on their home planet, Krull.",1983-07-29,Action Adventure Fantasy Sci-Fi,,116,16916617.0,,16916617,5469415.0,Columbia Pictures
Spacehunter: Adventures in the Forbidden Zone (1983),"On a distant planet inhabited by mutants, two bounty-hunters race to rescue three Earth female captives from the clutches of an evil mutant warlord.",1983-05-20,Action Adventure Sci-Fi,,90,16478265.0,,16478265,7053016.0,Columbia Pictures
Richard Pryor... Here and Now (1983),"Part live stand-up performance, part documentary, this film is one of comedian Richard Pryor's later stand-up performances. As foul-mouthed as ever, Pryor touches on most of the same topics as in his previous live shows.",1983-10-28,Comedy Documentary,,83,16156776.0,,16156776,3701609.0,Columbia Pictures
D.C. Cab (1983),"The misadventures of a group of unfortunate but streetwise cabbies working for a Washington, D.C., decrepit taxicab company.",1983-12-16,Action Comedy,,100,16134627.0,,16134627,1564530.0,Universal Pictures
Gorky Park (1983),A Moscow police officer investigates a vicious triple homicide and stumbles upon a high-level international political conspiracy.,1983-12-16,Crime Drama Mystery Thriller,,128,15856028.0,,15856028,1290754.0,Orion Pictures
Still Smokin (1983),"Cheech and Chong fly to the marijuana capital of the world, Amsterdam, for a film festival where they take Dolly Parton and Burt Reynolds' place in a limo, suite, press conference and performance. They throw in some sketches as well.",1983-05-06,Comedy Music,,91,15543710.0,,15543710,3085705.0,Paramount Pictures
Monty Python's the Meaning of Life (1983),The comedy team takes a look at life in all of its stages in their own uniquely silly way.,1983-04-01,Comedy Musical,,107,14929552.0,20145.0,14949697,1987853.0,Universal Pictures
Educating Rita (1983),An alcoholic professor has been hired by a working-class girl for higher education.,1983-09-23,Comedy Drama,,110,14648076.0,,14648076,73518.0,Columbia Pictures
Private School (1983),Chris from a girls' boarding school loves Jim from a nearby boys' boarding school. Jordan also wants Jim and plays dirty. Jim and two friends visit the girls' school posing as girls.,1983-07-29,Comedy Romance,,89,14049540.0,,14049540,4411861.0,Universal Pictures
The Survivors (1983),"Having both lost their jobs, two strangers become unlikely friends after a run in with a would be robber, who is actually a hitman with a grudge against the two.",1983-06-24,Comedy Crime Drama,,103,14000000.0,,14000000,3044927.0,Columbia Pictures
The Entity (1982),A woman is tormented by an invisible being.,1983-02-04,Drama Horror,,125,13277558.0,,13277558,3685654.0,Twentieth Century Fox
Revenge of the Ninja (1983),"After ninjas killed his family, Cho and his son Kane come to America to start a new life. He opens a doll shop but is unwittingly importing heroin in the dolls. When his friend betrays him, Cho must prepare for the ultimate battle.",1983-09-09,Action Crime Drama Thriller,R,90,13168027.0,,13168027,,Metro-Goldwyn-Mayer (MGM)
To Be or Not to Be (1983),"At the onset of WW2, a Polish actor's family and the Polish Resistance help the troupe of a theatre escape Poland and the invading Nazis.",1983-12-16,Comedy Drama War,,107,13030214.0,,13030214,1020958.0,Twentieth Century Fox
Stroker Ace (1983),"The title character, a popular NASCAR driver, clashes with the fried-chicken mogul that sponsors his racing team.",1983-07-01,Action Comedy Romance Sport,,96,13000000.0,,13000000,4668135.0,Universal Pictures
Lone Wolf McQuade (1983),"After helping the local police with some horse thieves, a Texas Ranger aims at a drug lord with arms trade as well. They're interested in the same woman and they're both into martial arts.",1983-04-15,Action Crime Drama Romance Thriller Western,,107,12232628.0,,12232628,4295300.0,Orion Pictures
The Black Stallion Returns (1983),A teenager loses his horse in Morocco and gets him back after various daredevil adventures.,1983-03-25,Adventure Family,,103,12049108.0,406.0,12049514,2923297.0,Metro-Goldwyn-Mayer (MGM)
The Sword in the Stone (1963),"A poor boy named Arthur learns the power of love, kindness, knowledge and bravery with the help of a wizard called Merlin in the path to become one of the most beloved kings in English history.",1983-03-25,Adventure Animation Comedy Family Fantasy Musical,,79,12000000.0,,12000000,2230614.0,Walt Disney Studios Motion Pictures
Deathstalker (1983),"A lone warrior nicknamed Deathstalker is sent by a witch on a quest to find a sword, a chalice, and an amulet, two of which are held by the wicked king and sorcerer, Munkar.",1983-09-02,Action Adventure Fantasy,,80,11919250.0,,11919250,456700.0,New World Pictures
Zelig (1983),"""Documentary"" about a man who can look and act like whoever he's around, and meets various famous people.",1983-07-15,Comedy,,79,11798616.0,,11798616,60119.0,Warner Bros.
The Lords of Discipline (1983),"In 1960s America, a black cadet is allowed acceptance into a seemingly prestigious military academy, unleashing a barrage of corruption within the system that another cadet is willing to expose.",1983-02-18,Thriller,,102,11787127.0,,11787127,3011932.0,Paramount Pictures
Raiders of the Lost Ark (1981),"In 1936, archaeologist Indiana Jones is tasked by Army Intelligence to help locate a legendary ancient power, the Ark of Covenant, before the Nazis get it first.",1981-06-12,Action Adventure,PG,115,248159971.0,141766000.0,389925971,8305823.0,Paramount Pictures
The Smurfs and the Magic Flute (1975),"A villain named McCreep steals the Smurfs' magic flute, an instrument that makes people dance wildly, and uses it to rob them. The Smurf King sends out Peewit to track down the thief and retrieve the flute.",1983-10-07,Animation Comedy Family Fantasy Music Musical,,71,11234220.0,,11234220,,Atlantic Releasing Corporation
The Man Who Loved Women (1983),"A womanizing sculptor named David goes to seek help from a psychiatrist, Marianna, to cure him of his obsession with women.",1983-12-16,Comedy Drama Romance,,110,10964740.0,,10964740,1347032.0,Columbia Pictures
Hercules (1983),"The story of the Greek mythological figure Hercules, battling the wizard King Minos, who uses ""science"" in an attempt to take over the world. Hercules must stop him and rescue his princess love in the process.",1983-08-26,Adventure Fantasy History,,98,10676194.0,,10676194,3473635.0,Metro-Goldwyn-Mayer (MGM)
The House on Sorority Row (1982),"After a seemingly innocent prank goes horribly wrong, a group of sorority sisters are stalked and murdered one by one in their sorority house while throwing a party to celebrate their graduation.",1983-01-21,Horror Mystery Thriller,,91,10604986.0,,10604986,617661.0,Film Ventures International (FVI)
Doctor Detroit (1983),"A pimp on the run trusts his prostitutes to a meek professor of literature, who accepts the challenge.",1983-05-06,Comedy,,89,10375893.0,,10375893,3295722.0,Universal Pictures
Deal of the Century (1983),Small-time arms dealer Eddie Muntz visits South America to sell weapons to the revolutionaries and winds up negotiating the sale of an experimental plane to the nation's dictator.,1983-11-04,Comedy Crime,,99,10369581.0,,10369581,3520605.0,Warner Bros.
The Man with Two Brains (1983),"A brain surgeon marries a femme fatale whose life he saved, causing his life to turn upside down. Things go even more awry when he falls in love with a telepathic brain.",1983-06-03,Comedy Romance Sci-Fi,,93,10353438.0,,10353438,3498931.0,Warner Bros.
The Year of Living Dangerously (1982),A young Australian reporter tries to navigate the political turmoil of Indonesia during the rule of President Sukarno with the help of a diminutive photographer.,1983-01-21,Drama Romance War,,115,10278575.0,,10278575,35000.0,Warner Bros.
Brainstorm (1983),"Researchers develop a system where they can jump into people's minds. But when people involved bring their personal problems into the equation, it becomes dangerous - perhaps deadly.",1983-09-30,Sci-Fi Thriller,,106,10219460.0,,10219460,1196965.0,Metro-Goldwyn-Mayer (MGM)
Lovesick (1983),"A psychiatrist, who falls in love with a patient, is visited by the spirit of Sigmund Freud, who gives him advice on how to handle it.",1983-02-18,Comedy Fantasy Romance,,95,10171304.0,,10171304,3093281.0,Warner Bros.
Without a Trace (1983),Estranged New Yorker (Kate Nelligan) turns to the police after her son disappears.,1983-02-04,Drama Mystery,,120,9632062.0,,9632062,1609448.0,Twentieth Century Fox
Bad Boys (1983),"Chicago crime kid, Mick O'Brien, is sent to reform school after accidentally killing a rival's kid brother.",1983-03-25,Crime Drama Thriller,,123,9190819.0,,9190819,2171197.0,Universal Pictures
Rear Window (1954),A bored photographer recovering from a broken leg passes the time by watching his neighbors and begins to suspect one of them of murder.,1954-08-01,Drama Mystery Thriller,PG,112,37622343.0,274196.0,37905475,,Paramount Pictures
Strange Brew (1983),"Canada's most famous hosers, Bob and Doug McKenzie, get jobs at the Elsinore Brewery, only to learn that something is rotten with the state of it.",1983-08-26,Comedy Crime Sci-Fi,,90,8571374.0,,8571374,1913389.0,Metro-Goldwyn-Mayer (MGM)
Tender Mercies (1983),"A broken-down, middle-aged country singer gets a new wife, reaches out to his long-lost daughter, and tries to put his troubled life back together.",1983-03-04,Drama Music,,92,8443124.0,,8443124,46977.0,Universal Pictures
Something Wicked This Way Comes (1983),"In a small American town, a diabolical circus and its demonic proprietor prey on the townsfolk.",1983-04-29,Fantasy Mystery Thriller,,95,8400000.0,,8400000,2423555.0,Walt Disney Studios Motion Pictures
10 to Midnight (1983),An LAPD detective and his rookie partner are on the trail of a psychopathic young man who is murdering young women.,1983-03-11,Crime Drama Thriller,,101,7175592.0,,7175592,3050225.0,Metro-Goldwyn-Mayer (MGM)
Romantic Comedy (1983),"A successful playwright employs a new female writing partner, and it's love on first sight, but it happens to be the day he gets married. They both suppress their feelings for each other in order to form a successful writing partnership.",1983-10-07,Comedy Romance,,103,6857733.0,,6857733,2366025.0,Metro-Goldwyn-Mayer (MGM)
Fanny and Alexander (1982),"Two young Swedish children in the 1900s experience the many comedies and tragedies of their lively and affectionate theatrical family, the Ekdahls.",1983-06-17,Drama,,188,6783304.0,29981.0,6813882,,Embassy Pictures
Nightmares (1983),Anthology of four horror tales with a supernatural twist based on urban legends.,1983-09-02,Horror Sci-Fi,,99,6670680.0,,6670680,,Universal Pictures
The Golden Seal (1983),"A lonely 10-year-old boy living with his parents in a remote coastal part of Alaska, spontaneously finds a legendary golden seal and her newborn pup. But the greed for her valuable pelt sets off the hunters, including his own father, the local natives, and an ambitious poacher in pursuit the seal. The golden seal and her cub are hunted for a huge bounty on her head and the mythological legend.",1983-08-19,Drama,,94,6666725.0,,6666725,,The Samuel Goldwyn Company
The Osterman Weekend (1983),"During the Cold War, a controversial television journalist is asked by the C.I.A. to persuade certain acquaintances, who are Soviet Agents of the Omega network, to defect.",1983-10-21,Action Drama Thriller,,103,6486797.0,,6486797,301129.0,Twentieth Century Fox
Star 80 (1983),A successful young model finds trouble when her obsessive manager-turned-husband becomes dangerously jealous.,1983-11-11,Biography Drama,,103,6472990.0,,6472990,,Warner Bros.
The Sting II (1983),A team of cons is planning a new scam involving betting on a boxing match but one of its past victims aims to exact revenge by eliminating the whole group.,1983-02-18,Comedy Crime,,101,6347072.0,,6347072,3106108.0,Universal Pictures
Amityville 3-D (1983),Inquisitive Reveal Magazine journalist John Baxter moves into the Amityville house in defiance of the supernatural events connected to it and finds everyone around him besieged by evil manifestations connected to a demonic presence.,1983-11-18,Horror,,105,6333135.0,,6333135,2366472.0,Orion Pictures
Chained Heat (1983),"Young Carol Henderson ends up in prison, where she must learn how to survive in an environment plagued by violence, murder, rape, racism, drugs, and staff corruption and brutality.",1983-05-27,Action Crime Drama Thriller,,95,6149983.0,,6149983,2252682.0,Jensen Farley Pictures
Beyond the Limit (1983),"During the Dirty War, a half-English doctor in Argentina befriends the police, the rebels and the alcoholic Honorary British Consul, whose Latino wife he seduces. When the consul is mistakenly kidnapped by the rebels, he must pick a side.",1983-09-30,Drama Romance Thriller,,104,5997566.0,,5997566,2208976.0,Paramount Pictures
The Hunger (1983),"A love triangle develops between a vampire, her cellist companion, and a gerontologist.",1983-04-29,Drama Horror,,97,5979292.0,9030.0,5991807,1832898.0,Metro-Goldwyn-Mayer (MGM)
Local Hero (1983),"An American oil company has plans for a new refinery and sends someone to Scotland to buy up an entire village, but things don't go as expected.",1983-02-18,Comedy Drama,,111,5895761.0,111282.0,6007043,23567.0,Warner Bros.
Porky's (1981),"In 1954, a group of Florida high-school guys try to help their buddy lose his virginity, which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.",1982-03-19,Comedy,,94,111289673.0,,111289673,7623988.0,Twentieth Century Fox
Under Fire (1983),Three journalists in a romantic triangle are involved in political intrigue during the last days of the corrupt Somoza regime in Nicaragua before it falls to a popular revolution in 1979.,1983-10-21,Drama War,,128,5696391.0,,5696391,1837768.0,Orion Pictures
Smokey and the Bandit Part 3 (1983),Big and Little Enos are opening a sea food restaurant. They bet Sheriff Buford T. Justice that he cannot drive from Miami to the Enos ranch in Texas in a given amount of time. If Buford loses he has to give up his badge.,1983-08-12,Action Comedy Crime,,85,5678950.0,,5678950,1728060.0,Universal Pictures
A Night in Heaven (1983),"A married college professor begins a torrid affair with her failing student, who secretly moonlights as a late-night strip-club dancer.",1983-11-18,Drama Romance,,83,5563663.0,,5563663,1835421.0,Twentieth Century Fox
The Star Chamber (1983),"Frustrated with a legal system gone haywire, a secret society of judges hires hitmen to snuff out criminals who escape courtroom justice - but one young judge questions the ethics of their vigilante system.",1983-08-05,Crime Drama Mystery Thriller,,109,5555305.0,,5555305,1980105.0,Twentieth Century Fox
The Grey Fox (1982),"When an aging, but gentlemanly stagecoach robber is released from prison, he decides to go to Canada to become a train robber.",1983-03-13,Biography Drama History Romance Western,,92,5516140.0,,5516140,,Metro-Goldwyn-Mayer (MGM)
Vertigo (1958),"A former San Francisco police detective juggles wrestling with his personal demons and becoming obsessed with the hauntingly beautiful woman he has been hired to trail, who may be deeply disturbed.",1958-05-09,Mystery Romance Thriller,PG,128,7863310.0,96011.0,7974114,,Paramount Pictures
The Dresser (1983),Personal assistant Norman struggles to get deteriorating veteran actor Sir through a difficult performance of King Lear.,1983-12-09,Drama,,118,5310748.0,,5310748,,Columbia Pictures
Metalstorm: The Destruction of Jared-Syn (1983),"On a desert planet, warlord Jared-Syn is trying to convince a tribe of mutants that he's their messiah and gain unlimited power hidden in a crystal. Ranger Dogen and explorer Dhyana, whose father was murdered by Syn, must stop him.",1983-08-19,Action Adventure Romance Sci-Fi,,84,5301085.0,,5301085,2019000.0,Universal Pictures
Vigilante (1982),"After his wife and son got brutalized by a street gang, and a corrupt criminal justice system puts the perpetrators back on the street, a NYC factory worker teams up with a vigilante group to find some measure of bloody justice.",1983-03-04,Action Crime Thriller,,90,5091888.0,,5091888,1588464.0,Film Ventures International (FVI)
Eddie and the Cruisers (1983),"A television newswoman picks up the story of a 1960s rock band whose long-lost leader Eddie Wilson may still be alive, while searching for the missing tapes of the band's never-released album.",1983-09-23,Drama Music Mystery,,95,4786789.0,,4786789,1444886.0,Embassy Pictures
Curse of the Pink Panther (1983),"Ensuing after the events of Clouseau's disappearance, his bosses at the Surete put a computer into service to elect a new shrewd detective, Sleigh, who turns up just as inept as Clouseau.",1983-08-12,Comedy Crime Mystery,,109,4491986.0,,4491986,1641182.0,Metro-Goldwyn-Mayer (MGM)
Mortuary (1982),"A young woman investigates the seemingly accidental death of her father, revealing many unsettling secrets and putting her in mortal danger.",1983-09-02,Horror,,93,4319001.0,,4319001,763184.0,Film Ventures International (FVI)
Trenchcoat (1983),An aspiring mystery writer becomes accidently embroiled in an international plot during a two-week stay in Malta.,1983-03-11,Comedy Mystery Thriller,,91,4304286.0,,4304286,2192621.0,Walt Disney Studios Motion Pictures
Yellowbeard (1983),"After serving two decades in prison, Yellowbeard (Graham Chapman) breaks out determined to recover the treasure that he buried so long ago, alongside his son, old crew, and the British Navy.",1983-06-24,Action Adventure Comedy,,96,4300000.0,,4300000,1564155.0,Orion Pictures
The Keep (1983),Nazis are forced to turn to a Jewish historian for help in battling the ancient demon they have inadvertently freed from its prison.,1983-12-16,Drama Fantasy Horror,,96,4218594.0,,4219430,1032295.0,Paramount Pictures
Joysticks (1983),"When a top local businessman and his two bumbling nephews try to shut down the town's only video arcade, which is run by the owner's grandson, the arcade employees and patrons fight back.",1983-03-04,Comedy,,88,3952448.0,,3952448,1431065.0,Jensen Farley Pictures
Let's Spend the Night Together (1982),"The Rolling Stones' shows in Tempe, Arizona and East Rutherford, New Jersey during their 1981 US tour.",1983-02-11,Documentary Music,,95,3821199.0,,3821199,1319050.0,Embassy Pictures
La Traviata (1982),"Violetta meets Alfredo and quickly falls for him. After the lovers run away together, they live in bliss for a short time. However, Alfredo's father, Giorgio, starts to interfere, concerned that Violetta's bad reputation will affect the marriage prospects of Alfredo's sister. Violetta reluctantly leaves Alfredo, but his love is so strong that it leads him to actions that have tragic consequences.",1983-04-22,Drama Music,,109,3783329.0,,3783329,,Universal Pictures
The Return of Martin Guerre (1982),"In medieval France, some villagers challenge a man's claim of identity when he (as he says) returns home from some time in the army.",1983-06-03,Biography Crime Drama History Mystery Romance,,112,3723036.0,,3723036,,European International
Running Brave (1983),"The story of Billy Mills, the American Indian who came from obscurity to win the 10,000-meter long-distance foot-race in the Tokyo Olympics in 1964.",1983-11-04,Biography Drama Sport,,106,3000000.0,,3000000,441145.0,Walt Disney Studios Motion Pictures
Yor: The Hunter from the Future (1983),A warrior seeks his true origins in a seemingly prehistoric wasteland.,1983-08-19,Action Adventure Fantasy Sci-Fi,,89,2810199.0,,2810199,2810199.0,Columbia Pictures
The Final Option (1982),It's suspected that a peace/anti-nuke organization in UK has some extremists willing to use terrorism. The action will probably be against an embassy in London. The SAS/Special Air Service try to get the organization infiltrated.,1983-09-16,Action Thriller,,125,2666873.0,,2666873,750259.0,Metro-Goldwyn-Mayer (MGM)
The Evil Dead (1981),"Five friends travel to a cabin in the woods, where they unknowingly release flesh-possessing demons.",1983-01-01,Horror,NC-17,85,2400000.0,495379.0,2895590,,New Line Cinema
The King of Comedy (1982),"Rupert is an aspiring stand-up comedian, who is willing to go the extra mile in his attempt to appear in the late night show hosted by his idol.",1983-02-18,Comedy Crime Drama Thriller,,109,2536242.0,,2537298,137624.0,Twentieth Century Fox
Rumble Fish (1983),"Absent-minded street thug Rusty James struggles to live up to his legendary older brother's reputation, and longs for the days of gang warfare.",1983-10-08,Crime Drama Romance,,94,2494480.0,,2494480,18985.0,Universal Pictures
The Man Who Wasn't There (1983),"On his wedding day, a State Department employee is given an egg-shaped device by a dying man with blue vials inside, which can turn people invisible. He finds himself being chased by various parties who want the substance.",1983-08-12,Action Adventure Comedy Fantasy Romance Sci-Fi,,111,2443487.0,,2443487,1379502.0,Paramount Pictures
Table for Five (1983),"J.P. Tannen takes his three children for a vacation cruise. They usually live with their mother and stepfather, but now J.P. feels capable of taking them. Emotional tragedy strikes, causing battles parent against parent, and parent against child. J.P. tries to show his children that he loves them.",1983-02-18,Drama Romance,,122,2439705.0,,2439705,148208.0,Warner Bros.
