movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Avengers: Infinity War (2018),The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,2018-04-25,Action Adventure Sci-Fi,PG-13,149,678815482.0,1373599557,2052415039,257698183.0,Walt Disney Studios Motion Pictures
Black Panther (2018),"T'Challa, heir to the hidden but advanced kingdom of Wakanda, must step forward to lead his people into a new future and must confront a challenger from his country's past.",2018-02-13,Action Adventure Sci-Fi,PG-13,134,700426566.0,649499517,1349926083,202003951.0,Walt Disney Studios Motion Pictures
Jurassic World: Fallen Kingdom (2018),"When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",2018-06-06,Action Adventure Sci-Fi,PG-13,128,417719760.0,892746536,1310469037,148024610.0,Universal Pictures
Incredibles 2 (2018),The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.,2018-06-14,Action Adventure Animation Comedy Family Sci-Fi Thriller,PG,118,608581744.0,634643923,1243225667,182687905.0,Walt Disney Studios Motion Pictures
Aquaman (2018),"Arthur Curry, the human-born heir to the underwater kingdom of Atlantis, goes on a quest to prevent a war between the worlds of ocean and land.",2018-12-07,Action Adventure Fantasy Sci-Fi,PG-13,143,335104314.0,816924079,1152028393,67873522.0,Warner Bros.
Bohemian Rhapsody (2018),"With his impeccable vocal abilities, Freddie Mercury and his rock band, Queen, achieve superstardom. However, amidst his skyrocketing success, he grapples with his ego, sexuality and a fatal illness.",2018-10-26,Biography Drama Music,PG-13,134,216668042.0,694141269,910813521,51061119.0,Twentieth Century Fox
Venom (2018),"A failed reporter is bonded to an alien entity, one of many symbiotes who have invaded Earth. But the being takes a liking to Earth and decides to protect it.",2018-10-03,Action Adventure Sci-Fi,PG-13,112,213515506.0,642569645,856085161,80255756.0,Sony Pictures Releasing
Mission: Impossible - Fallout (2018),"A group of terrorists plans to detonate three plutonium cores for a simultaneous nuclear attack on different cities. Ethan Hunt, along with his IMF team, sets out to stop the carnage.",2018-07-25,Action Adventure Thriller,PG-13,147,220159104.0,604011463,824171374,61236534.0,Paramount Pictures
Deadpool 2 (2018),"Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool) assembles a team of fellow mutant rogues to protect a young boy with abilities from the brutal, time-traveling cyborg Cable.",2018-05-16,Action Adventure Comedy Sci-Fi,R,119,324591735.0,461304874,785896632,125507153.0,Twentieth Century Fox
Fantastic Beasts: The Crimes of Grindelwald (2018),"Gellert Grindelwald plans to raise an army of wizards to rule over non-magical beings. In response, Newt Scamander's former professor, Albus Dumbledore, seeks his help to stop him.",2018-10-12,Adventure Family Fantasy,PG-13,134,159555901.0,496200000,655755901,62163104.0,Warner Bros.
Ant-Man and the Wasp (2018),"As Scott Lang balances being both a superhero and a father, Hope van Dyne and Dr. Hank Pym present an urgent new mission that finds the Ant-Man fighting alongside The Wasp to uncover secrets from their past.",2018-07-04,Action Adventure Comedy Sci-Fi,PG-13,118,216648740.0,406025399,622674139,75812205.0,Walt Disney Studios Motion Pictures
Ready Player One (2018),"When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.",2018-03-28,Action Adventure Sci-Fi,PG-13,140,137715350.0,470158784,607874422,41764050.0,Warner Bros.
Operation Red Sea (2018),PLA Navy Marine Corps launch a hostage rescue operation in the fictional Republic of Ihwea and undergo a fierce battle with rebellions and terrorism.,2018-02-16,Action Drama Thriller War,,142,1543547.0,577786879,579330426,436059.0,Well Go USA Entertainment
Detective Chinatown 2 (2018),Tang and Qin team up to solve a murder in New York's Chinatown.,2018-02-15,Action Comedy Mystery,R,121,1983984.0,542201172,544185156,704047.0,Warner Bros.
Ralph Breaks the Internet (2018),"On a quest to save the video game 'Sugar Rush' and to find a replacement, Ralph and his best friend Vanellope travel to the World Wide Web through a Wi-Fi router they find at the arcade.",2018-11-21,Adventure Animation Comedy Family Fantasy Sci-Fi Sport,PG,112,201091711.0,328232251,529323962,56237634.0,Walt Disney Studios Motion Pictures
The Meg (2018),A rescue mission to the bottom of the ocean is terrorized by a massive prehistoric shark.,2018-08-08,Action Horror Sci-Fi Thriller,PG-13,113,145522784.0,383815731,529338515,45402195.0,Warner Bros.
Hotel Transylvania 3: Summer Vacation (2018),"Count Dracula and company participate in a cruise for sea-loving monsters, unaware that their boat is being commandeered by the monster-hating Van Helsing family.",2018-06-28,Adventure Animation Comedy Family Fantasy,PG,97,167510016.0,373994592,541504608,44076225.0,Sony Pictures Releasing
The Grinch (2018),A grumpy Grinch plots to ruin Christmas for the village of Whoville.,2018-11-07,Animation Comedy Family Fantasy,PG,85,272504456.0,266783254,539294964,67572855.0,Universal Pictures
Bumblebee (2018),Bumblebee teams up with a teenage girl to protect the world while the Decepticons hunt him with the help of a secret agency.,2018-12-19,Action Adventure Sci-Fi,PG-13,114,127195589.0,340794056,467989645,21654047.0,Paramount Pictures
Dying to Survive (2018),The story of how a small drugstore owner became the exclusive selling agent of a cheap Indian generic drug against Chronic Granulocytic Leukemia in China.,2018-07-05,Comedy Drama,,117,6752.0,451176639,451183391,,
A Star Is Born (2018),A hard-drinking country music star falls in love with a singer whose career quickly takes off.,2018-10-03,Drama Music Romance,R,136,215333122.0,221100000,436433122,42908051.0,Warner Bros.
Rampage (2018),"When three different animals become infected with a dangerous pathogen, a primatologist and a geneticist team up to stop them from destroying Chicago.",2018-04-11,Action Adventure Sci-Fi,PG-13,107,101028233.0,327100000,428128399,35753093.0,Warner Bros.
