movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Lilo & Stitch (2002),"A young and parentless girl adopts a 'dog' from the local pound, completely unaware that it's supposedly a dangerous scientific experiment that's taken refuge on Earth and is now hiding from its creator and those who see it as a menace.",2002-06-21,Adventure Animation Comedy Drama Family Sci-Fi,PG,85,145794338.0,128952172.0,274749220,35260212.0,Walt Disney Studios Motion Pictures
The Ring (2002),A journalist must investigate a mysterious videotape which seems to cause the death of anyone one week to the day after they view it.,2002-10-18,Horror Mystery,PG-13,115,129128133.0,120220800.0,249348933,15015393.0,DreamWorks Distribution
8 Mile (2002),"Follows a young rapper in the Detroit area, struggling with every aspect of his life; he wants to make it big but his friends and foes make this odyssey of rap harder than it may seem.",2002-11-08,Drama Music,R,110,116750901.0,126124177.0,242875078,51240555.0,Universal Pictures
The Bourne Identity (2002),"A man is picked up by a fishing boat, bullet-riddled and suffering from amnesia, before racing to elude assassins and attempting to regain his memory.",2002-06-14,Action Mystery Thriller,PG-13,119,121661683.0,92372541.0,214034224,27118640.0,Universal Pictures
Red Dragon (2002),"A retired FBI agent with psychological gifts is assigned to help track down ""The Tooth Fairy"", a mysterious serial killer. Aiding him is imprisoned forensic psychiatrist Dr. Hannibal ""The Cannibal"" Lecter.",2002-10-04,Crime Drama Thriller,R,124,93149898.0,116046400.0,209196298,36540945.0,Universal Pictures
Two Weeks Notice (2002),"A lawyer decides that she's used too much like a nanny by her boss, so she walks out on him.",2002-12-20,Comedy Romance,PG-13,101,93354851.0,105688620.0,199043471,14328494.0,Warner Bros.
Panic Room (2002),"A divorced woman and her diabetic daughter take refuge in their newly-purchased house's safe room when three men break-in, searching for a missing fortune.",2002-03-29,Crime Drama Thriller,R,112,96397334.0,100682212.0,197079546,30056751.0,Sony Pictures Releasing
The Sum of All Fears (2002),"CIA analyst Jack Ryan must stop the plans of a Neo-Nazi faction that threatens to induce a catastrophic conflict between the United States and Russia's President by detonating a nuclear weapon at a football game in Baltimore, Maryland.",2002-05-31,Action Drama Thriller War,PG-13,124,118907036.0,75014336.0,193921372,31178526.0,Paramount Pictures
Gangs of New York (2002),"In 1862, Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher; his father's killer.",2002-12-20,Crime Drama,R,167,77812000.0,115960504.0,193772504,9100000.0,Miramax
Road to Perdition (2002),"A mob enforcer's son in 1930s Illinois witnesses a murder, forcing him and his father to take to the road, and his father down a path of redemption and revenge.",2002-07-12,Crime Drama Thriller,R,117,104454762.0,76546716.0,181001478,22079481.0,DreamWorks Distribution
Sweet Home Alabama (2002),A young woman who has reinvented herself as a New York City socialite must return home to Alabama to obtain a divorce from her husband after seven years of separation.,2002-09-27,Comedy Romance,PG-13,108,127223418.0,53399006.0,180622424,35648740.0,Walt Disney Studios Motion Pictures
The Scorpion King (2002),"A desert warrior rises up against the evil army that is destroying his homeland. He captures the enemy's key sorcerer, takes her deep into the desert and prepares for a final showdown.",2002-04-18,Action Adventure Fantasy,PG-13,92,91047077.0,89583830.0,180630907,36075875.0,Universal Pictures
Hero (2002),"A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors.",2002-12-19,Action Adventure Drama,PG-13,107,53710019.0,123685538.0,177395557,17800000.0,Miramax
The Santa Clause 2 (2002),"Scott Calvin has been a humble Santa Claus for eight years, but it might come to an end if he doesn't find a Mrs. Claus.",2002-11-01,Comedy Family Fantasy,,104,139236327.0,33618738.0,172855065,29008696.0,Walt Disney Studios Motion Pictures
Mr. Deeds (2002),A sweet-natured small-town guy inherits a controlling stake in a media conglomerate and begins to do business his way.,2002-06-28,Comedy Romance,PG-13,96,126293452.0,44976083.0,171269535,37162787.0,Sony Pictures Releasing
Stuart Little 2 (2002),Stuart and Snowbell set out across town to rescue a friend.,2002-07-18,Adventure Comedy Family Fantasy,PG,77,64956806.0,105000000.0,169956806,15115152.0,Sony Pictures Releasing
Blade II (2002),"Blade forms an uneasy alliance with the vampire council in order to combat the Reapers, who are feeding on vampires.",2002-03-22,Action Horror Sci-Fi Thriller,R,117,82348319.0,72661713.0,155010032,32528016.0,New Line Cinema
Maid in Manhattan (2002),"A Senatorial candidate falls for a hotel maid, thinking she is a socialite, when he sees her trying on a wealthy woman's dress.",2002-12-13,Comedy Drama Romance,PG-13,105,94011225.0,60895468.0,154906693,18711407.0,Revolution Studios
About a Boy (2002),"Will, who attends single parent meetings to woo women, meets Marcus, a troubled 12-year-old boy. As they become friends, Will learns to be responsible while he helps Marcus with his studies.",2002-04-26,Comedy Drama Romance,PG-13,101,41385278.0,89164177.0,130549455,8557630.0,Universal Pictures
Space Station 3D (2002),From outer space countries don't exist.,2002-04-19,Documentary,,47,93383953.0,34979928.0,128364269,489488.0,IMAX
The Time Machine (2002),"Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races.",2002-03-08,Action Adventure Sci-Fi,PG-13,96,56832494.0,66896682.0,123729176,22610437.0,DreamWorks Distribution
Spirit: Stallion of the Cimarron (2002),A captured mustang remains determined to return to his herd no matter what.,2002-05-24,Adventure Animation Drama Family Western,G,83,73280117.0,49283422.0,122563539,17770036.0,DreamWorks Distribution
The Pianist (2002),"During WWII, acclaimed Polish musician Wladyslaw faces various struggles as he loses contact with his family. As the situation worsens, he hides in the ruins of Warsaw in order to survive.",2002-01-12,Biography Drama Music War,R,150,32590750.0,87500000.0,120098945,111261.0,Focus Features
Spy Kids 2: Island of Lost Dreams (2002),"The Cortez siblings set out for a mysterious island, where they encounter a genetic scientist and a set of rival spy kids.",2002-08-07,Action Adventure Comedy Family Sci-Fi,PG,100,85846429.0,33876929.0,119723358,16711716.0,Dimension Films
Unfaithful (2002),A New York suburban couple's marriage goes dangerously awry when the wife indulges in an adulterous fling.,2002-05-08,Drama Romance Thriller,R,124,52775765.0,66362019.0,119137784,14065277.0,Twentieth Century Fox
Snow Dogs (2002),"When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man.",2002-01-18,Adventure Comedy Family Sport,PG,99,81172560.0,33862530.0,115035090,17814259.0,Walt Disney Studios Motion Pictures
We Were Soldiers (2002),"The story of the first major battle of the American phase of the Vietnam War, and the soldiers on both sides that fought it, while their wives wait nervously and anxiously at home for the good news or the bad news.",2002-03-01,Action Drama History War,R,138,78122718.0,37252197.0,115374915,20212543.0,Paramount Pictures
Insomnia (2002),A Los Angeles detective chases a murder suspect in a remote Alaskan town.,2002-05-24,Drama Mystery Thriller,R,118,67355513.0,46403257.0,113759177,20930169.0,Warner Bros.
Return to Never Land (2002),"In London during World War II, this is the story of Wendy's daughter, Jane, who is kidnapped by Captain Hook and Peter Pan must come to the rescue.",2002-02-15,Adventure Animation Family Fantasy,G,72,48430258.0,66691723.0,115121981,11889631.0,Walt Disney Studios Motion Pictures
Treasure Planet (2002),"Jim Hawkins is a teenager who finds the map of a great treasure hidden by a space pirate. Together with some friends, he sets off in a large spaceship, shaped like a caravel, on his quest.",2002-11-06,Adventure Animation Family Sci-Fi,PG,95,38176783.0,71864580.0,110041363,12083248.0,Walt Disney Studios Motion Pictures
The Hours (2002),"The story of how the novel ""Mrs. Dalloway"" affects three generations of women, all of whom, in one way or another, have had to deal with suicide in their lives.",2002-12-27,Drama Romance,PG-13,110,41675994.0,67170078.0,108846217,338622.0,Paramount Pictures
Asterix & Obelix: Mission Cleopatra (2002),"Cleopatra, queen of Egypt, believes she can build a temple in record time and makes a bet with Julius Caesar. Her architect, however, needs the help of Asterix and Obelix to fight Romans who try to stop the construction.",2002-01-30,Adventure Comedy Family Fantasy,PG,107,3115188.0,128000858.0,131116046,,
About Schmidt (2002),"Newly retired from the insurance industry, Omaha native Warren Schmidt embarks on an RV journey to his estranged daughter Jeannie's wedding in Denver Colorado, only to discover more about himself and life than he ever expected.",2002-03-14,Drama,R,125,65016287.0,40818269.0,105834556,282367.0,New Line Cinema
The Tuxedo (2002),A hapless chauffeur must take a comatose Secret Agent's place using his special gadget-laden tuxedo.,2002-09-27,Action Comedy Sci-Fi,PG-13,98,50547998.0,53843625.0,104391623,15051028.0,DreamWorks Distribution
Resident Evil (2002),"A special military unit fights a powerful, out-of-control supercomputer and hundreds of scientists who have mutated into flesh-eating creatures after a laboratory accident.",2002-03-15,Action Horror Sci-Fi,R,100,40119709.0,62865153.0,102984862,17707106.0,Screen Gems
John Q (2002),John Quincy Archibald takes a hospital emergency room hostage when his insurance won't cover his son's heart transplant.,2002-02-15,Crime Drama Thriller,PG-13,116,71756802.0,30487968.0,102244770,20275194.0,New Line Cinema
40 Days and 40 Nights (2002),"After a brutal break-up, a young man vows to stay celibate during the forty days of Lent, but finds the girl of his dreams and is unable to do anything about it.",2002-03-01,Comedy Romance,R,96,37950822.0,57195461.0,95146283,12229529.0,Miramax
Changing Lanes (2002),"A young lawyer and a businessman share a small automobile accident, and their mutual road rage escalates into a feud.",2002-04-12,Drama Thriller,R,98,66818548.0,28117216.0,94935764,17128062.0,Paramount Pictures
Reign of Fire (2002),"A brood of fire-breathing dragons emerges from the earth and begins setting everything ablaze, establishing dominance over the planet.",2002-07-12,Action Adventure Fantasy Thriller,PG-13,101,43061982.0,39088201.0,82150183,15632281.0,Walt Disney Studios Motion Pictures
The Rookie (2002),A Texas baseball coach makes the major league after agreeing to try out if his high school team made the playoffs.,2002-03-29,Drama Family Sport,,127,75600072.0,5093465.0,80693537,16021684.0,Walt Disney Studios Motion Pictures
Jackass: The Movie (2002),Johnny Knoxville and his band of maniacs perform a variety of stunts and gross-out gags on the big screen for the first time.,2002-10-25,Action Comedy Documentary,R,85,64255312.0,15238519.0,79493831,22763437.0,Paramount Pictures
Collateral Damage (2002),"After his family is killed by a terrorist act, a firefighter goes in search of the one responsible.",2002-02-08,Action Drama Thriller,R,108,40077257.0,38305176.0,78382433,15058432.0,Warner Bros.
Showtime (2002),"A spoof of buddy cop movies where two very different cops are forced to team up on a new reality based television cop show, while tracking down the manufacturer and distributor of an illegally made semi-automatic firearm.",2002-03-15,Action Comedy Crime,PG-13,95,38082712.0,39802960.0,77885672,15011430.0,Warner Bros.
Windtalkers (2002),Two U.S. Marines in World War II are assigned to protect the Navajo Marines who use their native language as an unbreakable radio cipher.,2002-06-14,Action Drama War,R,134,40914068.0,36714197.0,77628265,14520412.0,Metro-Goldwyn-Mayer (MGM)
Barbershop (2002),A day in the life of a South Side Chicago barbershop.,2002-09-13,Comedy Drama,PG-13,102,75782105.0,1281819.0,77063924,20627433.0,Metro-Goldwyn-Mayer (MGM)
Bend It Like Beckham (2002),"Jess Bhamra dreams of playing professional football, but her Sikh parents have plans for her: a law degree and a marriage. Jules, a white female striker, spots Jess playing football and invites her to join the local women's team.",2002-04-12,Comedy Drama Romance Sport,PG-13,112,32543449.0,44042379.0,76585951,161528.0,Fox Searchlight Pictures
The Count of Monte Cristo (2002),"A young man, falsely imprisoned by his jealous ""friend"", escapes and uses a hidden treasure to exact his revenge.",2002-01-25,Action Adventure Drama Thriller,PG-13,131,54234062.0,21160986.0,75395048,11376150.0,Walt Disney Studios Motion Pictures
Divine Secrets of the Ya-Ya Sisterhood (2002),"After years of mother-daughter tension, Siddalee receives a scrapbook detailing the wild adventures of the ""Ya-Yas"", her mother's girlhood friends.",2002-06-07,Drama,PG-13,116,69599016.0,4240224.0,73839240,16167412.0,Warner Bros.
28 Days Later (2002),"Four weeks after a mysterious, incurable virus spreads throughout the United Kingdom, a handful of survivors try to find sanctuary.",2002-02-28,Drama Horror Sci-Fi Thriller,R,113,45064915.0,29880130.0,74945045,10061858.0,Fox Searchlight Pictures
E.T. the Extra-Terrestrial (1982),A troubled child summons the courage to help a friendly alien escape from Earth and return to his home planet.,1982-06-11,Adventure Family Sci-Fi,PG,115,439454989.0,357852418.0,797307407,11835389.0,Universal Pictures
The Sweetest Thing (2002),"Christina Walters spent years avoiding men, then suddenly met her perfect match while hanging with her best friends, Courtney and Jane. When she finds out that he has left town, she and Courtney set out on a trip.",2002-04-12,Comedy Romance,R,84,24718164.0,44601262.0,69319426,9430667.0,Sony Pictures Releasing
Ghost Ship (2002),"A salvage crew discovers a long-lost 1962 passenger ship floating lifeless in a remote region of the Bering Sea, and soon notices that its long-dead inhabitants may still be on board.",2002-10-25,Horror Mystery Thriller,R,91,30113491.0,38236393.0,68349884,11503423.0,Warner Bros.
Star Trek: Nemesis (2002),"The Enterprise is diverted to the Romulan homeworld Romulus, supposedly because they want to negotiate a peace treaty. Captain Picard and his crew discover a serious threat to the Federation once Praetor Shinzon plans to attack Earth.",2002-12-13,Action Adventure Sci-Fi Thriller,PG-13,116,43254409.0,24082061.0,67336470,18513305.0,Paramount Pictures
Bad Company (2002),"When an Ivy League-educated C.I.A. Agent is killed during an operation, the secret agency recruits his twin brother (Chris Rock).",2002-06-07,Action Comedy Thriller,PG-13,116,30160161.0,36040621.0,66200782,11007367.0,Walt Disney Studios Motion Pictures
K-19: The Widowmaker (2002),"When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster.",2002-07-19,Drama History Thriller War,PG-13,138,35168966.0,30547160.0,65716126,12778459.0,Paramount Pictures
High Crimes (2002),A successful lawyer's husband is arrested for murdering nine villagers in El Salvador in 1988 as a US soldier under a different name. She decides to defend him in military court and find out the truth about what happened.,2002-04-05,Crime Drama Mystery Thriller,PG-13,115,41543917.0,22237893.0,63781810,14005550.0,Twentieth Century Fox
Like Mike (2002),"A 13-year-old orphan becomes an NBA superstar after trying on a pair of sneakers with the faded initials ""MJ"" inside them.",2002-07-03,Comedy Family Fantasy Sport,PG,99,51432760.0,10842020.0,62274780,12179420.0,Twentieth Century Fox
Crossroads (2002),"Three childhood friends embark on a cross-country adventure to pursue dreams they once put aside, taking risks that are sure to change their lives forever.",2002-02-15,Comedy Drama Romance,PG-13,93,37581825.0,24151283.0,61733108,14527187.0,Paramount Pictures
The Wild Thornberrys (2002),"After losing a cheetah cub to ruthless poachers, Eliza must redeem her folly and go on a quest to save him.",2002-12-20,Adventure Animation Comedy Family Fantasy,PG,85,40108697.0,20586040.0,60694737,6013847.0,Paramount Pictures
Bowling for Columbine (2002),Filmmaker Michael Moore explores the roots of America's predilection for gun violence.,2002-10-09,Crime Documentary Drama,R,120,21576018.0,36439905.0,58015923,209148.0,United Artists
Drumline (2002),A band director recruits a Harlem street drummer to play at a Southern university.,2002-12-13,Comedy Drama Music Romance,PG-13,118,56399184.0,1189301.0,57588485,12604705.0,Twentieth Century Fox
Murder by Numbers (2002),Two gifted high school students execute a perfect murder - then become engaged in an intellectual contest with a seasoned homicide detective.,2002-04-19,Crime Mystery Thriller,R,115,31945749.0,24768398.0,56714147,9307394.0,Warner Bros.
Frida (2002),"A biography of artist Frida Kahlo, who channeled the pain of a crippling injury and her tempestuous marriage into her work.",2002-10-25,Biography Drama Romance,R,123,25885000.0,30413474.0,56298862,205996.0,Miramax
The Mothman Prophecies (2002),"A reporter is drawn to a small West Virginia town to investigate a series of strange events, including psychic visions and the appearance of bizarre entities.",2002-01-25,Drama Horror Mystery Thriller,PG-13,119,35746370.0,19558909.0,55305279,11208851.0,Screen Gems
Analyze That (2002),"Mobster Paul Vitti is released into Dr. Ben Sobol's care, where only more chaos ensues.",2002-12-06,Comedy Crime,R,96,32130627.0,22872508.0,55003135,11034422.0,Warner Bros.
The Hot Chick (2002),"An attractive and popular teenager, who is mean-spirited toward others, finds herself in the body of an older man, and must find a way to get back to her original body.",2002-12-13,Comedy Fantasy,PG-13,104,35081594.0,19557959.0,54639553,7401146.0,Walt Disney Studios Motion Pictures
The Cat Returns (2002),"After helping a cat, a seventeen-year-old girl finds herself involuntarily engaged to a cat Prince in a magical world where her only hope of freedom lies with a dapper cat statuette come to life.",2002-07-20,Adventure Animation Comedy Family Fantasy Romance,G,75,563718.0,54101448.0,54665331,,
Big Fat Liar (2002),"Fourteen-year-old Jason Shepherd has a reputation for stretching the truth. So, when big-time Hollywood producer Marty Wolf steals his class paper and turns it into a smash hit movie, no one believes Jason's latest tall tale.",2002-02-08,Adventure Comedy Family,PG,88,48360547.0,4609467.0,52970014,11554015.0,Universal Pictures
Dragonfly (2002),A grieving doctor is being contacted by his deceased wife through her patients' near death experiences.,2002-02-22,Drama Fantasy Mystery Romance Thriller,PG-13,104,30323400.0,22000000.0,52323400,10216025.0,Universal Pictures
One Hour Photo (2002),A mentally unstable photo developer targets an upper middle-class family after his obsession with them becomes more sick and disturbing than any of them could imagine.,2002-08-21,Drama Thriller,R,96,31597131.0,20626175.0,52223306,321515.0,Fox Searchlight Pictures
Blue Crush (2002),"As a hard-core surfer girl prepares for a big competition, she finds herself falling for a football player.",2002-08-16,Drama Romance Sport,PG-13,104,40390647.0,11453032.0,51843679,14169455.0,Universal Pictures
Enough (2002),"After running away fails, a terrified woman empowers herself in order to battle her abusive husband.",2002-05-24,Crime Drama Thriller,PG-13,115,40007742.0,11798442.0,51806184,14009653.0,Sony Pictures Releasing
I Spy (2002),A professional athlete has to help a U.S. government agent recover a missing jet.,2002-11-01,Action Adventure Comedy Thriller,PG-13,97,33561137.0,17825340.0,51386477,12752803.0,Sony Pictures Releasing
Talk to Her (2002),Two men share an odd friendship while they care for two women who are both in deep comas.,2002-03-22,Drama Mystery Romance,R,112,9357911.0,55467243.0,64826117,,
A Walk to Remember (2002),"Two North Carolina teens, Landon Carter and Jamie Sullivan, are thrown together after Landon gets into trouble and is sentenced to perform community service.",2002-01-25,Drama Romance,PG,101,41281092.0,6213824.0,47494916,12177488.0,Warner Bros.
Eight Legged Freaks (2002),Venomous spiders get exposed to a noxious chemical that causes them to grow to monumental proportions.,2002-07-17,Action Adventure Comedy Horror Sci-Fi Thriller,PG-13,99,17322606.0,28544727.0,45867333,6485458.0,Warner Bros.
Queen of the Damned (2002),"In this loose sequel to Interview with the Vampire, the vampire Lestat becomes a rock star whose music wakes up the equally beautiful and monstrous queen of all vampires.",2002-02-22,Drama Fantasy Horror,R,101,30336800.0,15142310.0,45479110,14757535.0,Warner Bros.
The Transporter (2002),"Frank Martin, who ""transports"" packages for unknown clients, is asked to move a package that soon begins moving, and complications arise.",2002-10-11,Action Crime Thriller,PG-13,92,25296447.0,18632485.0,43928932,9107816.0,Twentieth Century Fox
The Master of Disguise (2002),An Italian waiter fights off a criminal mastermind with his inherited powers of disguise.,2002-08-02,Adventure Comedy Family Fantasy,PG,80,40388794.0,3022207.0,43411001,12554650.0,Revolution Studios
Orange County (2002),A guidance counselor mistakenly sends out the wrong transcripts to Stanford University under the name of an over-achieving high schooler.,2002-01-11,Comedy Drama,PG-13,82,41076018.0,2248991.0,43325009,15053226.0,Paramount Pictures
8 Women (2002),"A man is murdered in an isolated chalet, and the eight female residents are all suspects; their secrets are revealed as they try to determine who is guilty.",2002-02-06,Comedy Crime Musical Romance,R,111,3098776.0,39327807.0,42426583,52489.0,Focus Features
Undercover Brother (2002),"When ""The Man"" tries to derail a black candidate's presidential campaign, Undercover Brother and his fellow secret agents come to the rescue.",2002-05-31,Action Comedy,PG-13,86,39089928.0,2514545.0,41604473,12037685.0,Universal Pictures
Pinocchio (2002),"Despite guidance from the Blue Fairy and the love of his father, a wooden puppet's curious spirit leads him into one wild adventure after another.",2002-10-11,Comedy Family Fantasy,,108,3684305.0,40626090.0,44310395,1151463.0,Miramax
Clockstoppers (2002),A teenager accidentally activates a wristwatch that enables him to stop time.,2002-03-29,Action Adventure Comedy Sci-Fi Thriller,PG,94,36989956.0,1803327.0,38793283,10108333.0,Paramount Pictures
Van Wilder (2002),The most popular kid on campus meets a beautiful journalist who makes him realize that maybe he's afraid to graduate.,2002-04-04,Comedy Romance,R,92,21305259.0,16970224.0,38275483,7302913.0,Artisan Entertainment
The Banger Sisters (2002),"Lavinia and Suzette, former rock groupies and best friends, reconnect after twenty years; one is still as wild as ever, while the other has adopted a more conservative lifestyle.",2002-09-20,Comedy Drama,R,98,30307416.0,7760937.0,38068353,10037846.0,Fox Searchlight Pictures
Halloween: Resurrection (2002),"Three years after he last terrorized his sister, Michael Myers confronts her again, before traveling to Haddonfield to deal with the cast and crew of a reality show which is being broadcast from his old home.",2002-07-12,Horror Thriller,R,90,30354442.0,7310413.0,37664855,12292121.0,Dimension Films
Swimfan (2002),A high school senior with a promising swimming career has a one-night stand with consequences.,2002-09-06,Drama Thriller,PG-13,85,28564995.0,5846245.0,34411240,11326601.0,Twentieth Century Fox
Darkness (2002),"There's something in this house - Something ancient and dark that remains still, hidden and silent. It can only wait, having been concealed in the shadows for years. In fact, its milieu is darkness.",2002-10-11,Horror,PG-13,88,22163442.0,11825294.0,33988736,6400000.0,Dimension Films
Friday After Next (2002),"Working as security guards, Craig and Day-Day run into the thief who stole their Christmas presents.",2002-11-22,Comedy Drama,R,85,33253609.0,273226.0,33526835,13010767.0,New Line Cinema
The Crocodile Hunter: Collision Course (2002),"The Crocodile Hunter mistakes some CIA agents for poachers and sets out to stop them from capturing a wily croc which, unbeknownst to him, has swallowed a tracking drone.",2002-07-12,Action Adventure Comedy Family,PG,90,28442574.0,4639974.0,33082548,9537123.0,Metro-Goldwyn-Mayer (MGM)
Confessions of a Dangerous Mind (2002),"An adaptation of the cult memoir of game show impresario Chuck Barris (Sam Rockwell), in which he purports to have been a C.I.A. hitman.",2002-12-31,Biography Comedy Crime Drama Romance Thriller,R,113,16007718.0,17006087.0,33013805,87199.0,Miramax
Adaptation. (2002),A lovelorn screenwriter becomes desperate as he tries and fails to adapt 'The Orchid Thief' by Susan Orlean for the screen.,2002-12-06,Comedy Drama,R,115,22498520.0,10302653.0,32802440,384478.0,Sony Pictures Releasing
Hart's War (2002),"A law student becomes a lieutenant during World War II, is captured and asked to defend a black prisoner of war falsely accused of murder.",2002-02-15,Drama War,R,125,19077641.0,13209403.0,32287044,7771753.0,Metro-Goldwyn-Mayer (MGM)
Blood Work (2002),"Still recovering from a heart transplant, retired F.B.I. profiler Terry McCaleb returns to service when his own blood analysis offers clues to the identity of a serial killer.",2002-08-09,Action Crime Drama Mystery Thriller,R,110,26235081.0,5559637.0,31794718,7312413.0,Warner Bros.
The New Guy (2002),A high school senior branded uncool in the ninth grade gets himself expelled so he changes his image to cool kid at the town's other high school.,2002-05-10,Comedy,PG-13,88,29760152.0,1407236.0,31167388,9007833.0,Revolution Studios
City of God (2002),"In the slums of Rio, two kids' paths diverge as one struggles to become a photographer and the other a kingpin.",2002-08-30,Crime Drama,R,130,7564459.0,23116574.0,30681033,88292.0,Miramax
Solaris (2002),A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.,2002-11-27,Drama Mystery Romance Sci-Fi,PG-13,99,14973382.0,15029376.0,30002758,6752722.0,Twentieth Century Fox
The Four Feathers (2002),A young British officer resigns his commission just before his regiment is sent to battle and soon receives four white feathers from his friends and fiancee as symbols of what they view as his cowardice.,2002-09-20,Adventure Drama Romance War,PG-13,132,18306166.0,11576479.0,29882645,6857879.0,Paramount Pictures
City by the Sea (2002),"Vincent Lamarca, whose father was executed for a 1950s kidnapping of a child, grew up to become a police officer, only to see his own son become a murder suspect.",2002-09-06,Crime Drama Mystery Thriller,R,108,22449000.0,7227703.0,29676703,8935426.0,Warner Bros.
Christmas on the Nile (2002),While a curse chase two brothers in the Nile a father and daughter together with another dysfunctional family aboard a cruise to crash in an adventure full of fun ...,2002-12-20,Comedy,,100,,29320869.0,29320869,,
Far from Heaven (2002),"In 1950s Connecticut, a flustered housewife faces a marital crisis and mounting racial tensions in the outside world.",2002-11-08,Drama Romance,PG-13,107,15901849.0,13126065.0,29027914,211279.0,Focus Features
Family Honor (2002),,2002-09-13,,,107,,28903789.0,28903789,,
