movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Something's Gotta Give (2003),A swinger on the cusp of being a senior citizen with a taste for young women falls in love with an accomplished woman closer to his age.,2003-12-12,Comedy Drama Romance,PG-13,128,124728738.0,140600000.0,265328738,16064723.0,Sony Pictures Releasing
Charlie's Angels: Full Throttle (2003),The Angels investigate a series of murders which occur after the theft of a witness protection profile database.,2003-06-26,Action Adventure Comedy Crime,PG-13,106,100830111.0,158345677.0,259175788,37634221.0,Sony Pictures Releasing
The Village (2004),A series of events tests the beliefs of a small isolated countryside village.,2003-08-13,Drama Mystery Thriller,PG-13,108,114197520.0,142500000.0,256697520,50746142.0,Walt Disney Studios Motion Pictures
Brother Bear (2003),"When a young Inuit hunter needlessly kills a bear, he is magically changed into a bear himself as punishment with a talkative cub being his only guide to changing back.",2003-10-24,Adventure Animation Comedy Drama Family Fantasy Musical,,85,85336277.0,165061521.0,250397798,291940.0,Walt Disney Studios Motion Pictures
Hulk (2003),"Bruce Banner, a genetics researcher with a tragic past, suffers a lab accident that makes him transform into a raging, giant green monster when angered, making him a target of forces seeking to abuse his power.",2003-06-19,Action Sci-Fi,PG-13,138,132177234.0,113107931.0,245285165,62128420.0,Universal Pictures
Love Actually (2003),"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",2003-11-07,Comedy Drama Romance,R,135,60352285.0,189955135.0,250779876,6886080.0,Universal Pictures
2 Fast 2 Furious (2003),Former cop Brian O'Conner is called upon to bust a dangerous criminal and he recruits the help of a former childhood friend and street racer who has a chance to redeem himself.,2003-06-05,Action Crime Thriller,PG-13,107,127154901.0,109195760.0,236353236,50472480.0,Universal Pictures
American Wedding (2003),"It's the wedding of Jim and Michelle and the gathering of their families and friends, including Jim's old friends from high school and Michelle's little sister.",2003-08-01,Comedy,R,96,104565114.0,128157821.0,232722935,33369440.0,Universal Pictures
Scary Movie 3 (2003),"Cindy must investigate mysterious crop circles and video tapes, and help the President in preventing an alien invasion.",2003-10-24,Comedy,PG-13,84,110003217.0,110670000.0,220673217,49700000.0,Dimension Films
Elf (2003),"Raised as an oversized elf, Buddy travels from the North Pole to New York City to meet his biological father, Walter Hobbs, who doesn't know he exists and is in desperate need of some Christmas spirit.",2003-11-07,Adventure Comedy Family Fantasy Romance,PG,97,178053220.0,51704421.0,230266511,32100000.0,New Line Cinema
Master and Commander: The Far Side of the World (2003),"During the Napoleonic Wars, a brash British captain pushes his ship and crew to their limits in pursuit of a formidable French war vessel around South America.",2003-11-14,Action Adventure Drama War,PG-13,138,93927920.0,117694615.0,211622535,25105990.0,Twentieth Century Fox
S.W.A.T. (2003),"An imprisoned drug kingpin offers a huge cash reward to anyone that can break him out of police custody, and only the L.A.P.D.'s Special Weapons and Tactics team can prevent it.",2003-08-08,Action Adventure Crime Thriller,PG-13,117,116934650.0,90790989.0,207725639,37062535.0,Sony Pictures Releasing
Spy Kids 3: Game Over (2003),"Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world.",2003-07-25,Action Adventure Comedy Family Sci-Fi,PG,84,111761982.0,85339696.0,197101678,32500000.0,Dimension Films
Anger Management (2003),"Dave Buznik is a businessman who is wrongly sentenced to an anger management program, where he meets an aggressive instructor.",2003-04-11,Comedy,PG-13,106,135645823.0,60100000.0,195745823,42220847.0,Revolution Studios
Cheaper by the Dozen (2003),"With his wife on a book tour, Tom Baker finds his life turned upside down when he agrees to care for his twelve children while simultaneously also coaching his new football team.",2003-12-25,Comedy Family,PG,98,138614544.0,51924086.0,190538630,27557647.0,Twentieth Century Fox
The Haunted Mansion (2003),"A realtor and his wife and children are summoned to a mansion, which they soon discover is haunted, and while they attempt to escape, he learns an important lesson about the family he has neglected.",2003-11-26,Comedy Family Fantasy Horror Mystery,PG,99,75847266.0,106443000.0,182290266,24278410.0,Walt Disney Studios Motion Pictures
Kill Bill: Vol. 1 (2003),"After waking from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.",2003-10-09,Action Crime Thriller,R,111,70099045.0,110807031.0,180908413,22200000.0,Miramax
The League of Extraordinary Gentlemen (2003),"In an alternate Victorian Age world, a group of famous contemporary fantasy, science fiction, and adventure characters team up on a secret mission.",2003-07-11,Action Adventure Fantasy Sci-Fi,PG-13,110,66465204.0,112800000.0,179265204,23075892.0,Twentieth Century Fox
Daredevil (2003),A man blinded by toxic waste which also enhanced his remaining senses fights crime as an acrobatic martial arts superhero.,2003-02-14,Action Crime Drama Sci-Fi,PG-13,103,102543518.0,76636200.0,179179718,40310419.0,Twentieth Century Fox
How to Lose a Guy in 10 Days (2003),"An advertising executive and ladies' man, to win a big campaign, bets that he can make a woman fall in love with him in 10 days.",2003-02-07,Comedy Romance,PG-13,116,105813373.0,71689014.0,177520255,23774850.0,Paramount Pictures
The Italian Job (2003),"After being betrayed and left for dead in Italy, Charlie Croker and his team plan an elaborate gold heist against their former ally.",2003-05-30,Action Crime Thriller,PG-13,111,106128601.0,69941570.0,176070171,19457944.0,Paramount Pictures
Cold Mountain (2003),"In the waning days of the American Civil War, a wounded soldier embarks on a perilous journey back home to Cold Mountain, North Carolina to reunite with his sweetheart.",2003-12-25,Adventure Drama Romance War,R,154,95636509.0,77377000.0,173013509,14500000.0,Miramax
Bringing Down the House (2003),"When a lonely guy meets a woman on the internet who happens to be in prison, she breaks out to get him to prove her innocence, and proceeds to wreak havoc on his middle-class life.",2003-03-07,Comedy,PG-13,105,132716677.0,32013002.0,164729679,31101026.0,Walt Disney Studios Motion Pictures
Daddy Day Care (2003),Two men named Charlie Hinton and Phil Ryerson get laid off and have to become stay-at-home fathers when they can't find jobs. This inspires them to open their own day care center.,2003-05-09,Comedy Family,PG,92,104297061.0,60136806.0,164433867,27623580.0,Revolution Studios
Freaky Friday (2003),"Tess and her daughter, Anna, do not get along. However, things take a turn when, in a freak incident, they switch bodies and are forced to live each other's lives.",2003-08-06,Comedy Family Fantasy Music Romance,PG,97,110230332.0,50616000.0,160849833,22203007.0,Walt Disney Studios Motion Pictures
Johnny English (2003),"After a sudden attack on MI7, Johnny English, Britain's most confident, yet unintelligent spy, becomes Britain's only spy.",2003-04-09,Action Adventure Comedy,PG,89,28082366.0,132383634.0,160466000,9134085.0,Universal Pictures
Lara Croft: Tomb Raider - The Cradle of Life (2003),Lara Croft sets out on a quest to prevent Pandora's box from landing into the wrong hands.,2003-07-24,Action Adventure Fantasy,PG-13,117,65660196.0,94439026.0,160099222,21783641.0,Paramount Pictures
Mystic River (2003),"The tragic murder of a 19-year-old girl reunites three childhood friends still living in Boston--the victim's gangster father, a detective, and the disturbed man they both suspect of killing her.",2003-10-08,Crime Drama Mystery Thriller,R,138,90135191.0,66460000.0,156595191,640815.0,Warner Bros.
Bayside Shakedown 2 (2003),"A special investigative team takes on a strange murder case. As they trace the killer, another murder happens and a witness shows up, making things even more confusing.",2003-07-19,Action Comedy Crime,,138,,155138312.0,155138312,,
Seabiscuit (2003),True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,2003-07-25,Drama History Sport,PG-13,140,120277854.0,28058591.0,148336445,20854735.0,Universal Pictures
Gothika (2003),"A psychiatrist awakens as a patient in a mental institution, with no memory of the murder she's accused of committing. As she tries to regain her memory, a vengeful spirit manipulates her.",2003-11-21,Horror Mystery Thriller,R,98,59694580.0,81896744.0,141591324,19288438.0,Warner Bros.
Mona Lisa Smile (2003),Katherine Watson teaches art history in 1953 at the respectable all-female Wellesley College. She encourages her conservative students to question and disregard the outdated societal mores for women.,2003-12-19,Drama,PG-13,117,63860942.0,77477047.0,141337989,11528498.0,Revolution Studios
The Jungle Book 2 (2003),"Mowgli, missing the jungle and his old friends, runs away from the man village unaware of the danger he's in by going back to the wild.",2003-02-05,Adventure Animation Comedy Family Music Musical,,72,47901582.0,138402177.0,186303759,11441733.0,Walt Disney Studios Motion Pictures
The Cat in the Hat (2003),Two bored children have their lives turned upside down when a talking cat comes to visit them.,2003-11-21,Adventure Comedy Family Fantasy,PG,82,101149285.0,32811256.0,133960541,38329160.0,Universal Pictures
School of Rock (2003),"After being kicked out of his rock band, Dewey Finn becomes a substitute teacher of an uptight elementary private school, only to try and turn his class into a rock band.",2003-10-03,Comedy Music,PG-13,109,81261177.0,49835262.0,131098967,19622714.0,Paramount Pictures
"Legally Blonde 2: Red, White & Blonde (2003)","Elle Woods heads to Washington, D.C. to join the staff of a Representative in order to pass a bill to ban animal testing.",2003-07-02,Comedy,PG-13,95,90186328.0,34728514.0,124914842,22220670.0,Metro-Goldwyn-Mayer (MGM)
Big Fish (2003),A frustrated son tries to determine the fact from fiction in his dying father's life.,2003-12-10,Adventure Drama Fantasy Romance,PG-13,125,66809693.0,56109362.0,122936053,207377.0,Sony Pictures Releasing
Peter Pan (2003),"The Darling family children receive a visit from Peter Pan, who takes them to Never Never Land where an ongoing war with the evil Pirate Captain Hook is taking place.",2003-12-18,Adventure Family Fantasy Romance,PG,113,48462608.0,73512403.0,121975011,11139495.0,Universal Pictures
Intolerable Cruelty (2003),"Miles, a high-profile divorce lawyer, wins a case for his rich but adulterous client Rex Rexroth. But Rex's ex-wife, Marylin, who is no saint and is a gold-digger, plots to take revenge on Miles.",2003-10-10,Comedy Crime Romance,PG-13,100,35327628.0,85473615.0,120802239,12525075.0,Universal Pictures
Lost in Translation (2003),A fading movie star falls for a lonely young woman in Tokyo.,2003-09-12,Comedy Drama,R,102,44585453.0,74101484.0,118688756,925087.0,Focus Features
Paycheck (2003),A technical wizard learns that his memory has been erased.,2003-12-25,Action Mystery Sci-Fi Thriller,PG-13,119,53790451.0,63458507.0,117248958,13462374.0,Paramount Pictures
Freddy vs. Jason (2003),"Freddy Krueger and Jason Voorhees return to terrorize the teenagers of Elm Street. Only this time, they're out to get each other, too.",2003-08-14,Action Horror,R,97,82633448.0,34009973.0,116643421,36400000.0,New Line Cinema
The Texas Chainsaw Massacre (2003),"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a deformed chainsaw-wielding loon and his family of equally psychopathic killers.",2003-10-17,Horror,R,98,80571655.0,26792250.0,107364583,29100000.0,New Line Cinema
Just Married (2003),"A young newlywed couple honeymoon in Europe, where obstacles challenge their ability to sustain the marriage.",2003-01-10,Comedy Romance,PG-13,95,56127162.0,45437773.0,101564935,17548993.0,Twentieth Century Fox
The Recruit (2003),A brilliant young CIA trainee is asked by his mentor to help find a mole in the Agency.,2003-01-31,Action Thriller,PG-13,115,52802140.0,48389744.0,101191884,16302063.0,Walt Disney Studios Motion Pictures
Once Upon a Time in Mexico (2003),"Hitman ""El Mariachi"" becomes involved in international espionage involving a psychotic CIA agent and a corrupt Mexican general.",2003-09-12,Action Crime Thriller,R,102,56359780.0,42409610.0,98769390,23424118.0,Sony Pictures Releasing
Phone Booth (2002),"Publicist Stuart Shepard finds himself trapped in a phone booth, pinned down by an extortionist's sniper rifle. Unable to leave or receive outside help, Stuart's negotiation with the caller leads to a jaw-dropping climax.",2003-04-04,Crime Thriller,R,81,46566212.0,51270926.0,97837138,15021088.0,Twentieth Century Fox
Underworld (2003),"Selene, a vampire warrior, is entrenched in a conflict between vampires and werewolves, while falling in love with Michael, a human who is sought by werewolves for unknown reasons.",2003-09-19,Action Fantasy Thriller,R,121,51970690.0,43737767.0,95708457,21753759.0,Screen Gems
Calendar Girls (2003),"Best friends Chris and Annie are members of a charitable institute. When Annie's husband succumbs to leukemia, the friends decide to pose nude for a calendar to raise funds for a local hospital.",2003-09-05,Comedy Drama,PG-13,108,31041759.0,62359000.0,93401012,151393.0,Walt Disney Studios Motion Pictures
Final Destination 2 (2003),Death is stalking Kimberly Corman and multiple survivors of a deadly highway accident.,2003-01-31,Horror Thriller,R,90,46961214.0,43979915.0,90941129,16200000.0,New Line Cinema
Identity (2003),"Stranded at a desolate Nevada motel during a nasty rain storm, ten strangers become acquainted with each other when they realize that they're being killed off one by one.",2003-04-25,Mystery Thriller,R,90,52159536.0,38100000.0,90259536,16225263.0,Sony Pictures Releasing
Kangaroo Jack (2003),"Two childhood friends, a hairstylist and a would-be musician, are forced to deliver $50,000 in mob money to Australia, but things go haywire when the cash is taken by a wild kangaroo.",2003-01-17,Action Adventure Comedy Crime Family,,89,66934963.0,21994148.0,88929111,16580209.0,Warner Bros.
Shanghai Knights (2003),"When a Chinese rebel murders Chon's estranged father and escapes to England, Chon and Roy make their way to London with revenge on their minds.",2003-01-30,Action Adventure Comedy,PG-13,114,60476872.0,27846615.0,88323487,19603630.0,Walt Disney Studios Motion Pictures
Old School (2003),Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,2003-02-21,Comedy,R,88,75585093.0,11550427.0,87135520,17453216.0,DreamWorks Distribution
Tears of the Sun (2003),A Special-Ops commander leads his team into the Nigerian jungle in order to rescue a doctor who will only join them if they agree to save 70 refugees too.,2003-03-07,Action Drama Thriller War,R,121,43734876.0,42733286.0,86468162,17057213.0,Revolution Studios
Sinbad: Legend of the Seven Seas (2003),The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.,2003-07-02,Adventure Animation Comedy Family Fantasy,PG,88,26483452.0,54289625.0,80773077,6874477.0,DreamWorks Distribution
The Rundown (2003),A tough aspiring chef is hired to bring home a mobster's son from the Amazon but becomes involved in the fight against an oppressive town operator and the search for a legendary treasure.,2003-01-23,Action Adventure Comedy Thriller,PG-13,104,47726342.0,33255572.0,80981914,18553765.0,Universal Pictures
Runaway Jury (2003),"A juror, a lawyer and a mysterious woman stand in the way of a man trying to manipulate an explosive trial.",2003-10-17,Crime Drama Thriller,PG-13,127,49443628.0,30710512.0,80154140,11836705.0,Twentieth Century Fox
Good Bye Lenin! (2003),"In 1990, to protect his fragile mother from a fatal shock after a long coma, a young man must keep her from learning that her beloved nation of East Germany as she knew it has disappeared.",2003-02-13,Comedy Drama Romance,R,121,4064200.0,75252757.0,79316957,57968.0,Sony Pictures Classics
Bad Santa (2003),A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid.,2003-11-26,Comedy Crime Drama,R,92,60060328.0,16430392.0,76490995,12500000.0,Dimension Films
Dreamcatcher (2003),Friends on a camping trip discover that the town they're vacationing in is being plagued in an unusual fashion by parasitic aliens from outer space.,2003-03-21,Drama Horror Sci-Fi Thriller,R,136,33715436.0,47524970.0,81240406,15027423.0,Warner Bros.
The Core (2003),The only way to save Earth from catastrophe is to drill down to the core and set it spinning again.,2003-03-28,Action Adventure Sci-Fi Thriller,PG-13,135,31186896.0,42311715.0,73498611,12053131.0,Paramount Pictures
Holes (2003),A wrongfully convicted boy is sent to a brutal desert detention camp where he joins the job of digging holes for some mysterious reason.,2003-04-18,Adventure Comedy Drama Family Mystery,PG,117,67406573.0,4000000.0,71406573,16300155.0,Walt Disney Studios Motion Pictures
Looney Tunes: Back in Action (2003),Bugs Bunny and Daffy Duck team up with an aspiring stuntman and a studio executive in order to rescue the stuntman's missing father and locate a mythical diamond before the head of a major conglomerate uses it for his own wicked deeds.,2003-11-14,Adventure Animation Comedy Family,PG,93,20991364.0,47523480.0,68514844,9317371.0,Warner Bros.
Open Range (2003),A former gunslinger is forced to take up arms again when he and his cattle crew are threatened by a corrupt landowner.,2003-08-15,Action Drama Romance Western,R,139,58331254.0,9965039.0,68296293,14047781.0,Walt Disney Studios Motion Pictures
Stuck on You (2003),Conjoined twins from Martha's Vineyard move to Los Angeles so that one of them can pursue an acting career.,2003-01-08,Comedy,PG-13,118,33832741.0,31951762.0,65784503,9411055.0,Twentieth Century Fox
Matchstick Men (2003),A phobic con artist and his protégé are on the verge of pulling off a lucrative swindle when the former's teenage daughter arrives unexpectedly.,2003-09-12,Comedy Crime Drama Thriller,PG-13,116,36906460.0,28659212.0,65565672,13087307.0,Warner Bros.
Taxi 3 (2003),"Out to stop a new gang disguised as Santa Claus, Emilien and Daniel must also handle major changes in their personal relationships.",2003-01-29,Action Comedy Crime,,84,497208.0,65000000.0,65497208,288000.0,Christal Films
Jeepers Creepers 2 (2003),"Set a few days after the original, a championship basketball team's bus is attacked by The Creeper, the winged, flesh-eating terror, on the last day of his 23-day feeding frenzy.",2003-08-29,Horror,R,106,35667218.0,27435448.0,63102666,15269324.0,United Artists
Piglet's Big Movie (2003),"When Piglet comes up missing his Hundred Acre Wood friends use Piglet's own Book of Memories to find him, discovering along the way just how big a role he's played in their lives.",2003-03-21,Adventure Animation Comedy Family Musical Mystery,,75,23103423.0,39767123.0,62870546,6097758.0,Walt Disney Studios Motion Pictures
Honey (2003),"Honey is a sexy, tough music video choreographer who shakes up her life after her mentor gives her an ultimatum: sleep with him or be blacklisted within their industry.",2003-12-05,Drama Music Romance,PG-13,94,30308417.0,31919978.0,62228395,12856040.0,Universal Pictures
21 Grams (2003),"A freak accident brings together a critically ill mathematician, a grieving mother, and a born-again ex-con.",2003-11-21,Crime Drama Thriller,R,124,16290476.0,44176400.0,60466876,274454.0,Focus Features
Under the Tuscan Sun (2003),"Frances Mayes, a 35-year-old San Francisco writer, gets a divorce that leaves her with terminal writer's block and depression. Later, she decides to buy a house in Tuscany in order to change her life.",2003-09-26,Comedy Drama Romance,PG-13,113,43610723.0,15268000.0,58878723,9751425.0,Walt Disney Studios Motion Pictures
Agent Cody Banks (2003),A government agent trains Cody Banks in the ways of covert operations that require younger participants.,2003-03-14,Action Adventure Comedy Crime Family Romance Thriller,PG,102,47938330.0,10857484.0,58795814,14064317.0,Metro-Goldwyn-Mayer (MGM)
Monster (2003),"Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer.",2003-12-24,Biography Crime Drama Thriller,R,109,34469210.0,24000000.0,58469210,86831.0,Newmarket Films
Cradle 2 the Grave (2003),"A jewel thief's daughter is kidnapped after he steals a collection of prized black diamonds, which aren't at all what they seem.",2003-02-28,Action Crime Drama Thriller,R,101,34712347.0,21777211.0,56489558,16521468.0,Warner Bros.
The Lizzie McGuire Movie (2003),"Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy with her class. And what was supposed to be only a normal trip, becomes a teenager's dream come true.",2003-05-02,Adventure Comedy Family Music Romance,PG,94,42734455.0,12800000.0,55534455,17338755.0,Walt Disney Studios Motion Pictures
Out of Time (2003),A Florida police chief must solve a vicious double homicide before he himself falls under suspicion.,2003-10-03,Crime Drama Mystery Thriller,PG-13,105,41088845.0,14406718.0,55495563,16185316.0,Metro-Goldwyn-Mayer (MGM)
Rugrats Go Wild (2003),"The Rugrats get tangled in an exotic adventure, where they're helped by the Thornberrys, a family that travels the world making nature documentaries.",2003-06-13,Adventure Animation Comedy Family Fantasy Musical,PG,81,39402572.0,15847924.0,55250496,11556869.0,Paramount Pictures
Radio (2003),The story of a high school coach and the developmentally challenged man who he took under his wing.,2003-10-24,Biography Drama Sport,PG,109,52333738.0,959890.0,53293628,13303724.0,Revolution Studios
Hollywood Homicide (2003),Two LAPD detectives who moonlight in other fields investigate the murder of an up-and-coming rap group.,2003-06-13,Action Comedy Crime Drama Thriller,PG-13,116,30940691.0,20201968.0,51142659,11112632.0,Revolution Studios
What a Girl Wants (2003),"An American teenager learns that her father is a wealthy British politician running for office. Although she is eager to find him, she realizes it could cause a scandal and cost him the election.",2003-04-03,Comedy Drama Family Romance,PG,105,36105433.0,14626706.0,50732139,11434964.0,Warner Bros.
The Jungle Book 2 (2003),"Mowgli, missing the jungle and his old friends, runs away from the man village unaware of the danger he's in by going back to the wild.",2003-02-05,Adventure Animation Comedy Family Music Musical,,72,47901582.0,138402177.0,186303759,11441733.0,Walt Disney Studios Motion Pictures
National Security (2003),Two mismatched security guards are thrown together to bust a smuggling operation.,2003-01-17,Action Comedy Crime Thriller,PG-13,88,36381186.0,13716763.0,50097949,14369694.0,Sony Pictures Releasing
Secondhand Lions (2003),"Fourteen-year-old Walter Caldwell's irresponsible mother Mae sends him to live with his bachelor uncles, Hub and Garth, so that she can go on yet another husband-hunting trip.",2003-09-19,Comedy Drama Family,PG,111,42070939.0,6189340.0,48260279,12900000.0,New Line Cinema
Darkness Falls (2003),"A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before.",2003-01-24,Fantasy Horror Mystery Thriller,PG-13,86,32551396.0,14937140.0,47488536,12024917.0,Revolution Studios
Torque (2004),A biker returns from Thailand to set things straight with his girlfriend. One gang leader wants him for delivery of 2 motorbikes filled with crystal meth and another gang leader wants him for murdering his brother.,2003-03-19,Action Comedy Crime,PG-13,84,21215059.0,25331138.0,46546197,9970557.0,Warner Bros.
The Hunted (2003),An FBI deep-woods tracker attempts to capture a trained assassin who has made a sport of hunting humans.,2003-03-14,Action Crime Drama Thriller,R,94,34244097.0,11817750.0,46061847,13482638.0,Paramount Pictures
Good Boy (2003),"An intergalactic dog pilot from Sirius (the dog star), visits Earth to verify the rumors that dogs have failed to take over the planet.",2003-10-10,Comedy Drama Family Fantasy Sci-Fi,PG,88,37667746.0,7822870.0,45490616,13107022.0,Metro-Goldwyn-Mayer (MGM)
Uptown Girls (2003),A grown-up woman who kept her childish instincts and behavior starts working as the nanny of an 8-year-old girl who actually acts like an adult. But everything ends right-side up.,2003-08-15,Comedy Drama Romance,PG-13,92,37182494.0,7434848.0,44617342,11277367.0,Metro-Goldwyn-Mayer (MGM)
A Man Apart (2003),A man known as Diablo emerges to head a drug cartel after the previous leader is imprisoned.,2003-04-04,Action Crime Drama Thriller,R,109,26736098.0,17614828.0,44350926,11200000.0,New Line Cinema
Timeline (2003),"A group of archaeologists get embroiled in an adventure where they must travel back in time to 14th Century France, to save their professor before the French battle the English at Castlegard. If they fail, they won't be able to return.",2003-11-26,Action Adventure Sci-Fi War,PG-13,116,19481943.0,24453820.0,43935763,8440629.0,Paramount Pictures
Basic (2003),Maverick DEA Agent Tom Hardy investigates the disappearance of a fearsome sergeant and his Special Forces trainees.,2003-03-28,Crime Drama Mystery Thriller,R,98,26793311.0,15999250.0,42792561,11511960.0,Sony Pictures Releasing
Whale Rider (2002),"A contemporary story of love, rejection and triumph as a young Maori girl fights to fulfill a destiny her grandfather refuses to recognize.",2003-01-31,Drama Family,PG-13,101,20779666.0,20283310.0,41062976,137418.0,Newmarket Films
Down with Love (2003),"In 1962 New York City, love blossoms between a playboy journalist and a feminist advice author.",2003-05-09,Comedy Romance,PG-13,101,20305251.0,19162860.0,39468111,45029.0,Twentieth Century Fox
Dumb and Dumberer: When Harry Met Lloyd (2003),Set back in the 80s when Harry met Lloyd in high school where they cross paths with a mean principal and a bunch of other outcasts much like themselves.,2003-06-13,Comedy,PG-13,85,26276465.0,12991050.0,39267515,11100000.0,New Line Cinema
The Life of David Gale (2003),A man against capital punishment is accused of murdering a fellow activist and is sent to death row.,2003-02-21,Crime Drama Mystery Thriller,R,130,19955598.0,19000000.0,38955598,7117225.0,Universal Pictures
Head of State (2003),"When a presidential candidate dies unexpectedly in the middle of the campaign, Washington, D.C. alderman Mays Gilliam is unexpectedly picked as his replacement.",2003-03-28,Comedy,PG-13,95,38125247.0,495237.0,38620484,13503484.0,DreamWorks Distribution
The Missing (2003),"In 1885 New Mexico, a frontier medicine woman forms an uneasy alliance with her estranged father when her daughter is kidnapped by an Apache brujo.",2003-03-12,Adventure Drama Thriller Western,R,137,27011180.0,11353097.0,38364277,10833633.0,Revolution Studios
Bulletproof Monk (2003),"Based on the very underground comic book of the same name, a Tibetan monk becomes a mentor to a young street punk and tries teaching him how to protect the scroll of ultimate power from a secret Nazi organization bent on world domination.",2003-04-16,Action Comedy Fantasy,PG-13,104,23358708.0,14355171.0,37713879,8653542.0,Metro-Goldwyn-Mayer (MGM)
Malibu's Most Wanted (2003),"A senator arranges for his son, a rich white kid who fancies himself black, to be kidnapped by a couple of black actors pretending to be murderers to try and shock him out of his plans to become a rapper.",2003-04-18,Comedy Crime,PG-13,86,34432201.0,190303.0,34622504,12618159.0,Warner Bros.
The Medallion (2003),A Hong Kong detective suffers a fatal accident involving a mysterious medallion and is transformed into an immortal warrior with superhuman powers.,2003-08-14,Action Comedy Fantasy,PG-13,88,22219192.0,12049509.0,34268701,8111324.0,TriStar Pictures
The Fighting Temptations (2003),A New York advertising executive travels to a small Southern town to collect an inheritance but finds he must create a gospel choir and lead it to success before he can collect.,2003-09-19,Comedy Drama Music Romance,PG-13,123,30250745.0,3721317.0,33972062,11758372.0,Paramount Pictures
Pokémon: Jirachi - Wish Maker (2003),A magician attempts to use the power of the Millennium Comet to awaken the legendary Pokémon Groudon.,2003-07-19,Action Adventure Animation Comedy Drama Family Fantasy Sci-Fi,,81,,33393751.0,34173059,,
Girl with a Pearl Earring (2003),A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works.,2003-12-12,Biography Drama Romance,PG-13,100,11670971.0,21359144.0,33030115,89472.0,Lionsgate
