movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
The Hunter (1980),"Bounty hunter Ralph ""Papa"" Thorson is receiving death threats from a criminal he helped put away. This while his girlfriend is about to give birth, an event he isn't looking forward to.",1980-08-01,Action Biography Comedy Crime Drama Thriller,,97,16274150.0,,16274150,,Paramount Pictures
Hero at Large (1980),"A struggling actor buying milk stops a robbery while wearing a superhero uniform, promoting a movie. The unknown hero decides to try again. Can he impress his cute neighbor?",1980-02-08,Comedy Romance,,98,15934737.0,,15934737,1850725.0,Metro-Goldwyn-Mayer (MGM)
The Long Riders (1980),"The origins, exploits and the ultimate fate of the Jesse James gang is told in a sympathetic portrayal of the bank robbers made up of brothers who begin their legendary bank raids because of revenge.",1980-05-16,Biography Crime Drama Western,,100,15795189.0,,15795189,2351112.0,United Artists
The Island (1980),"Journalist Blair Maynard takes his son Justin to investigate pirate activity off the Florida coast. A plane crash strands them on an island of modern-day pirates, who brainwash Justin. Blair tries to rescue him and take him home.",1980-06-13,Action Adventure Drama Horror Mystery Thriller,,114,15716828.0,,15716828,3123267.0,Universal Pictures
Close Encounters of the Third Kind (1977),"An Indiana electric lineman finds his quiet and ordinary daily life turned upside down after a close encounter with a UFO, spurring him to an obsessed cross-country quest for answers as a momentous event approaches.",1977-11-16,Drama Sci-Fi,,138,135189114.0,171700000.0,306889114,,Columbia Pictures
First Family (1980),"Bob Newhart stars as President Manfred Link in this zany, wonderfully-cast comedy from veteran funnyman Buck Henry (""Heaven Can Wait"", ""The Graduate"").",1980-12-25,Comedy,,97,15198912.0,,15198912,3635564.0,Warner Bros.
Prom Night (1980),"At a high-school senior prom, a masked killer stalks four teenagers who were responsible for the accidental death of a classmate six years previously.",1980-08-15,Horror Mystery Thriller,,92,14796236.0,,14796236,,Embassy Pictures
The Nude Bomb (1980),Maxwell Smart is recalled to duty to help fight a villian who threatens to detonate a weapon that destroys clothing.,1980-05-09,Action Comedy Crime Mystery Sci-Fi,,94,14662035.0,,14662035,3565066.0,Universal Pictures
"Oh, God! Book II (1980)","A young girl receives a divine message and starts a campaign to promote faith. Her family and teacher, skeptical of her claims, try to stop her efforts. She persists despite their opposition, convinced of her heavenly calling.",1980-10-03,Comedy Fantasy,,94,14504277.0,,14504277,3439846.0,Warner Bros.
The Competition (1980),"Paul Dietrich, at almost 30 years old, is a fading piano prodigy. Heidi Schoonover is a talented young pianist with a promising future. When Paul hears of an upcoming competition that could make his career, he dedicates himself to winning.",1980-12-03,Drama Music Romance,,123,14287755.0,,14287755,76163.0,Columbia Pictures
Wholly Moses! (1980),An all-star comedy cast hams it up in this hilarious Biblical spoof.,1980-06-13,Comedy Fantasy,,103,14155617.0,,14155617,3625280.0,Columbia Pictures
Mary Poppins (1964),"In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",1964-08-29,Comedy Family Fantasy Musical,G,139,102272727.0,844512.0,103127195,,Walt Disney Studios Motion Pictures
The Last Married Couple in America (1980),Mari and Jeff Thompson start to doubt their own marriage when every couple they know separate.,1980-02-08,Comedy,,103,12835544.0,,12835544,2454289.0,Universal Pictures
Used Cars (1980),"When the old owner of a dilapidated used car lot dies due to foul play, his young and ambitious hot-shot salesman and colleagues vow to save the property from falling into the hands of the owner's treacherous brother and used-car rival.",1980-07-18,Comedy,,113,11715321.0,,11715321,,Columbia Pictures
The Mirror Crack'd (1980),"Miss Jane Marple comes to solve the mystery when a local woman is poisoned, but a visiting movie star seems to have been the intended victim.",1980-12-19,Crime Mystery Thriller,,105,11000000.0,657.0,11000657,,Associated Film Distribution (AFD)
The Last Flight of Noah's Ark (1980),"When a plane carrying various animals makes a forced landing on a desert island, the only chance to escape is to convert the plane into a boat.",1980-07-27,Adventure Family,,97,11000000.0,,11000000,,Walt Disney Studios Motion Pictures
The Fiendish Plot of Dr. Fu Manchu (1980),"When Fu's age-regressing elixir vitae is spilled by a hapless flunky, Fu Manchu sends his lackeys to round up supplies for a fresh batch of elixir, including a precious jewel, which prompts a team of agents to track him down.",1980-08-08,Comedy Crime Fantasy,,100,10697276.0,,10697276,2399109.0,Warner Bros.
Stardust Memories (1980),"While attending a retrospective of his work, a filmmaker recalls his life and his loves: the inspirations for his films.",1980-09-26,Comedy Drama,,89,10389003.0,,10389003,326779.0,United Artists
The Hollywood Knights (1980),"Led by their comedic leader, Turk, the Hollywood Knights car club raise hell throughout Beverly Hills on Halloween Night, 1965.",1980-05-16,Comedy,,91,10000000.0,,10000000,,Columbia Pictures
Serial (1980),"It's the end of the seventies. Hippies are assimilating, women are becoming aware and men are becoming confused and ineffective. Don't expect to be able to keep track of all the names.",1980-03-28,Comedy,,86,9870727.0,,9870727,,Paramount Pictures
Somewhere in Time (1980),A Chicago playwright uses self-hypnosis to travel back in time and meet the actress whose vintage portrait hangs in a grand hotel.,1980-10-03,Drama Fantasy Romance,,103,9709597.0,,9709597,1203011.0,Universal Pictures
Saturn 3 (1980),Two lovers stationed at a remote base in the asteroid belt of Saturn are intruded upon by an anal-retentive technocrat from Earth and his charge: a malevolent eight foot tall robot.,1980-02-15,Adventure Horror Sci-Fi Thriller,,88,9000000.0,,9000000,,Associated Film Distribution (AFD)
Tribute (1980),A shallow Broadway press agent learns he is dying just as his son by his ex-wife arrives for a visit.,1980-12-14,Comedy Drama,,121,9000000.0,,9000000,,Twentieth Century Fox
The Formula (1980),"The synthetic fuel production formula, invented by the Nazis at the end of World War II, is sought after by some who aim to sell it, and by others who wish to destroy it.",1980-12-19,Crime Thriller,,117,8894289.0,,8894289,842985.0,Metro-Goldwyn-Mayer (MGM)
Mad Max (1979),"In a self-destructing world, a vengeful Australian policeman sets out to stop a violent motorcycle gang.",1980-03-21,Action Adventure Sci-Fi Thriller,,88,8750000.0,23197.0,8774013,,Filmways Pictures
Battle Creek Brawl (1980),A young Asian-American martial artist is forced to participate in a brutal formal street-fighting competition.,1980-08-29,Action Comedy Crime,,95,8527743.0,,8527743,1108025.0,Warner Bros.
The Awakening (1980),An archeologist discovers his daughter is possessed by the spirit of an Egyptian queen. To save mankind he must destroy her.,1980-10-31,Horror,,105,8415112.0,,8415112,2728520.0,Warner Bros.
Fatso (1980),"An overweight bachelor is fat, 40 and fed up--to the gills--but when his obese cousin Sal dies at 39, he must finally come to terms with his own weight problem.",1980-02-01,Comedy Drama Romance,,93,7653061.0,,7653061,,Twentieth Century Fox
How to Become a Detective (1980),,1980-06-01,,,93,7500000.0,,7500000,,Filmways Pictures
How to Beat the High Cost of Living (1980),"A caper comedy about three suburban housewives who, in order to beat inflation and subsidize their alimony checks, plot to steal $1 million from a large plastic ball which is displayed in a local shopping center.",1980-01-01,Comedy Crime,,105,7500000.0,,7500000,,Filmways Pictures
Foxes (1980),"A group of four teenage girls come of age in the asphalt desert of Los Angeles' San Fernando Valley arranged with a blazing soundtrack and endless drinking, drugs and sex.",1980-02-29,Drama,,106,7470348.0,,7470348,221141.0,Metro-Goldwyn-Mayer (MGM)
The Big Red One (1980),A hardened sergeant and the four core members of his infantry unit try to survive World War II as they move from battle to battle throughout Europe.,1980-07-18,Drama War,R,113,7206220.0,603.0,7206823,,Metro-Goldwyn-Mayer (MGM)
The Stunt Man (1980),"A fugitive stumbles onto a movie set just when they need a new stunt man, takes the job as a way to hide out and falls for the leading lady while facing off with his manipulative director.",1980-06-27,Action Comedy Drama Romance Thriller,,131,7063886.0,,7063886,,Twentieth Century Fox
Where the Buffalo Roam (1980),Semi-biographical film based on the experiences of gonzo journalist Hunter S. Thompson.,1980-04-25,Biography Comedy,,99,6659377.0,,6659377,1750593.0,Universal Pictures
The Gong Show Movie (1980),"A week in the life of ""The Gong Show"" host and creator Chuck Barris who lives through a series of outrageous competitors, stressful situations, a nervous breakdown and other comical characters involved in his life and work on the TV show.",1980-05-23,Comedy,,89,6621520.0,,6621520,1476425.0,Universal Pictures
Motel Hell (1980),"A seemingly friendly farmer and his sister kidnap unsuspecting travelers and bury them alive, using them to create the ""special meat"" they are famous for.",1980-10-24,Comedy Horror Thriller,,101,6342668.0,,6342668,1924776.0,Metro-Goldwyn-Mayer (MGM)
Little Miss Marker (1980),A gruff bookie's life is turned upside-down when he gets a 6-year-old kid as collateral for a bet.,1980-03-21,Comedy Drama Romance,,103,6321392.0,,6321392,853173.0,Universal Pictures
Oh Heavenly Dog (1980),A murdered detective must avenge his murder after he is reincarnated as a dog.,1980-07-11,Comedy Crime Fantasy Mystery,PG,103,6216067.0,,6216067,323320.0,Twentieth Century Fox
Divine Madness (1980),"Movie comedy queen Bette Midler reigns supreme in this rocking, rolling concert movie bash. The Divine Miss M at her trashiest, flashiest, heavenly best!",1980-09-26,Comedy Documentary Music,,95,5318098.0,,5318098,769787.0,Warner Bros.
In God We Trust (or Gimme That Prime Time Religion) (1980),"Raised in a Trappist monastery, the innocent Brother Ambrose sets out to find money to save the bankrupt monastery. His education in worldliness is provided by a hooker. He eventually petitions G. O. D. For the cash.",1980-09-26,Comedy,,97,5215015.0,,5215015,2008150.0,Universal Pictures
He Knows You're Alone (1980),"A young bride-to-be is being stalked upon by a serial killer in Staten Island. She gets help from a former lover, but will they manage to escape?",1980-08-29,Horror Thriller,,94,4875436.0,,4875436,748824.0,Metro-Goldwyn-Mayer (MGM)
Coast to Coast (1980),"A wealthy neurotic woman escapes from a New York mental asylum, and hitches a ride back to California with a moody down-on-his-luck cowboy trucker. They fall in love with each other while on the run from bounty hunters and a repo man.",1980-10-03,Comedy Drama Romance,,95,4495445.0,,4495445,,Paramount Pictures
Melvin and Howard (1980),"The story of hard-luck Melvin E. Dummar, who claimed to have received a will naming him an heir to the fortune of Howard Hughes.",1980-10-24,Comedy Drama,,95,4309490.0,,4309490,,Universal Pictures
Roadie (1980),"A young Texas good ol' boy has a knack with electronic equipment, and that talent gets him a job as a roadie with a raucous travelling rock-and-roll show.",1980-06-13,Comedy Music,,106,4226370.0,,4226370,1002263.0,Metro-Goldwyn-Mayer (MGM)
Gloria (1980),"When a young boy's family is killed by the mob, their tough neighbor Gloria becomes his reluctant guardian. In possession of a book that the gangsters want, the pair go on the run in New York.",1980-10-01,Crime Drama Thriller,,121,4059673.0,271.0,4062212,33767.0,Columbia Pictures
Jaws 2 (1978),Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.,1978-06-16,Adventure Horror Thriller,,116,81766007.0,106118000.0,187884007,9866023.0,Universal Pictures
Kagemusha: The Shadow Warrior (1980),A petty thief with an utter resemblance to a samurai warlord is hired as the lord's double. When the warlord later dies the thief is forced to take up arms in his place.,1980-10-10,Drama History War,,180,4000000.0,18532.0,4018532,,Twentieth Century Fox
Resurrection (1980),A woman enters the afterlife briefly after a car crash that kills her husband. But she survives - and finds herself possessing strange powers.,1980-09-26,Drama Fantasy,,103,3910019.0,,3910019,308068.0,Universal Pictures
Hide in Plain Sight (1980),"A divorced factory worker in 1967 Buffalo fights for custody of his children after his ex-wife marries a low-level mobster who enters the witness protection program, battling with government officials who seem to have little sympathy.",1980-03-21,Drama,,92,3806930.0,,3806930,810109.0,Metro-Goldwyn-Mayer (MGM)
Guyana: Cult of the Damned (1979),"Reverend Jim Jones, the priest of an independent church in the South American country Guyana, orders his followers to commit suicide. But not all of them follow him blindly and begin to think on their own.",1980-01-25,Adventure Drama Thriller,,107,3798102.0,,3798102,1668965.0,Universal Pictures
When Time Ran Out... (1980),An active volcano threatens a south Pacific island resort and its guests as a power struggle ensues between the property's developer and a drilling foreman.,1980-03-28,Action Adventure Drama Thriller,,121,3763988.0,,3763988,1400994.0,Warner Bros.
Heaven's Gate (1980),"During the Johnson County War in 1890 Wyoming, a sheriff born into wealth does his best to protect immigrant farmers from rich cattle interests.",1980-11-19,Adventure Drama Western,,219,3484331.0,192.0,3484523,,United Artists
North Sea Hijack (1980),"When terrorists take over two oil rigs, and threaten to blow them up if their demands are not met, an eccentric anti-terrorism expert volunteers his unique commando unit to stop them.",1980-04-18,Action Adventure Thriller,,100,2993772.0,,2993772,805511.0,Universal Pictures
Midnight Madness (1980),Leon picks college students to participate in his all night scavenger hunt. Five teams receive clues to solve leading them to the next clue site hidden in the city.,1980-02-08,Comedy,,112,2900000.0,,2900000,,Walt Disney Studios Motion Pictures
Loving Couples (1980),Wife is cheating her husband and the husband is cheating her back with her lover's girlfriend. The two cheating couples decide to go to a resort but they unintentionally pick the same one. Hilarity ensues.,1980-10-24,Comedy,,97,2806659.0,,2806659,1010181.0,Twentieth Century Fox
The Idolmaker (1980),"Based on the life of rock promoter/producer Bob Marcucci, who discovered, among others, Frankie Avalon and Fabian.",1980-11-14,Biography Drama Music Romance,,117,2625716.0,,2625716,318403.0,Metro-Goldwyn-Mayer (MGM)
The Black Marble (1980),"A show dog trainer in desperate need of money kidnaps a prized show dog and demands a ransom. The case falls into the hands of a melancholic detective and his new female partner, whose personal relationship develops throughout the case.",1980-01-01,Comedy Crime Drama Romance,,113,2500000.0,,2500000,,AVCO Embassy Pictures
Gilda Live (1980),"A filmed version of the Broadway show starring comedienne Gilda Radner, complete with the characters she made famous on the TV show Saturday Night Live.",1980-03-28,Comedy,,96,2261507.0,,2261507,344234.0,Warner Bros.
Windows (1980),A weird woman admires and spies on her shy mousy neighbor with a telescope.,1980-01-18,Drama Thriller,,96,2128395.0,,2128395,311796.0,Metro-Goldwyn-Mayer (MGM)
Just Tell Me What You Want (1980),"A married, egotistical, middle-aged head of a corporate empire man and his mistress and protegee, who wants a more serious commitment and ends up dating a younger man, are in a casual love/hate relationship and engage in a battle of wits.",1980-02-08,Comedy Romance,,112,2086905.0,,2086905,197230.0,Warner Bros.
"Bon Voyage, Charlie Brown (and Don't Come Back!!) (1980)",Charlie Brown and his friends travel to Europe as exchange students.,1980-05-30,Adventure Animation Comedy Family Mystery,,75,2013193.0,,2013193,,Paramount Pictures
Carny (1980),"Tired of her dull job as a waitress, Donna decides to join two carnival hustlers and see what life in their field is like.",1980-05-23,Drama,,107,1817720.0,,1817720,,Metro-Goldwyn-Mayer (MGM)
When a Stranger Calls (1979),"A psychopathic killer terrorizes a babysitter, then returns seven years later to menace her again.",1979-09-28,Horror Mystery Thriller,,97,21411158.0,,21411158,,Columbia Pictures
Why Would I Lie? (1980),"Cletus is a compulsive liar, though he prefers the term 'fabrication' to 'lie.' When he becomes a social worker, he's assigned the case of a boy named Jeorge (with a 'J') who was taken from his mother. Cletus sets out to reunite Jorge with his mother, but to do this, he must fabricate many a story to keep Jeorge from being adopted. In search of the mother, Cletus meets and falls in love with a women's-advice counselor.",1980-08-08,Comedy Drama,,105,1175855.0,,1175855,52473.0,Metro-Goldwyn-Mayer (MGM)
Nijinsky (1980),"The story of Vaslav Nijinsky, who is widely believed to be one of the greatest ballet dancers of all time. Based on Romola Nijinsky's ""Last Years Of Nijinski.",1980-03-21,Biography Drama Music Romance,,129,1047454.0,,1047454,,Paramount Pictures
Heart Beat (1980),"The life and friendship among the icons of the Beat Generation: Neal Cassady, Carolyn Cassady, and Jack Kerouac.",1980-01-18,Drama,,110,954046.0,,954046,74303.0,Warner Bros.
One-Trick Pony (1980),"Jonah (Paul Simon) is a once-popular folk-rock musician trying to put together a new album in the face of an indifferent record-company executive and a talentless producer. At the same time, he's struggling to save his failing marriage.",1980-10-03,Comedy Drama Music Romance,,98,843215.0,,843215,150809.0,Warner Bros.
"Those Lips, Those Eyes (1980)",Stagestruck adolescent learns about love the hard way while interning in Cleveland summer stock during the early '50's.,1980-08-15,Comedy Romance,,105,804713.0,,804713,63766.0,Metro-Goldwyn-Mayer (MGM)
A Small Circle of Friends (1980),"Harvard in the 60's: a time of social upheaval and student unrest. Three students bond together, challenge the system, and begin to lose their ideals.",1980-03-12,Drama,,113,766760.0,,766760,61109.0,Metro-Goldwyn-Mayer (MGM)
Leo and Loree (1980),"Ralph Malph from Philly moves to Hollywood with dreams of making it big, amazingly hooks up with starlet-to-be, loses starlet-to-be, gets back starlet-to-be, and becomes someone.",1980-02-29,Comedy Romance,,97,517988.0,,517988,,Metro-Goldwyn-Mayer (MGM)
Home Movies (1979),"Keith Gordon is a creative young man who films the oddball doings of his family and peers. ""The Maestro"" appears frequently to give him pointers on his techniques. It's almost a film about a young man making the film.",1980-05-16,Comedy,,90,89134.0,,89134,,United Artists
Phobia (1980),"A psychiatrist involved in a radical new therapy comes under suspicion when his patients are murdered, each according to their individual phobias.",1980-09-26,Drama Horror Thriller,,91,59167.0,,59167,,Paramount Pictures
Stalker (1979),A guide leads two men through an area known as the Zone to find a room that grants wishes.,1980-04-17,Drama Sci-Fi,,162,292049.0,136261.0,454258,,
Breaking Glass (1980),"A rock singer is determined to rise to the top of the profession, letting nothing stand in the way of that goal.",1980-10-17,Drama Musical,,104,2471.0,,2471,,Paramount Pictures
Breaker Morant (1980),Three Australian lieutenants are court martialed for executing prisoners as a way of deflecting attention from war crimes committed by their superior officers.,1980-05-16,Drama History War,,107,,948.0,948,,New World Pictures
The Changeling (1980),"After experiencing tragic personal losses, a music professor rents a Seattle mansion, haunted by a slain boy.",1980-03-28,Horror Mystery,,107,,147.0,147,,Associated Film Distribution (AFD)
