movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Friday the 13th: Part 3 (1982),Jason Voorhees stalks a group of friends who have just arrived to spend the weekend at a cabin near Crystal Lake.,1982-08-13,Horror Thriller,,95,36690067.0,,36697702,9406522.0,Paramount Pictures
Tron (1982),A computer hacker is abducted into a digital world and forced to participate in gladiatorial games where his only chance of escape is with the help of a heroic security program.,1982-07-09,Action Adventure Sci-Fi,,96,33000000.0,525.0,33002371,4761795.0,Walt Disney Studios Motion Pictures
Young Doctors in Love (1982),"In a zany parody of hospital soap operas, a new batch of doctors begins their internship at City Hospital.",1982-07-16,Comedy,,96,30688860.0,,30688860,4206265.0,Twentieth Century Fox
Sophie's Choice (1982),"Sophie is the survivor of Nazi concentration camps, who has found a reason to live with Nathan, a sparkling if unsteady American Jew obsessed with the Holocaust.",1982-12-10,Drama Romance,,150,30036000.0,166.0,30036166,202131.0,Universal Pictures
The World According to Garp (1982),"A struggling young writer finds his life and work dominated by his unfaithful wife and his radical feminist mother, whose best-selling manifesto turns her into a cultural icon.",1982-07-23,Comedy Drama,,136,29712172.0,,29712172,2902088.0,Warner Bros.
Victor/Victoria (1982),"A struggling female soprano in 1934 Paris finally finds work after posing as a female impersonator, but it complicates her personal life when a visiting Chicago gangster finds himself inexplicably attracted to the seemingly male performer.",1982-03-19,Comedy Music Romance,,134,28215453.0,13593.0,28229440,139634.0,Metro-Goldwyn-Mayer (MGM)
Blade Runner (1982),A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.,1982-06-25,Action Drama Sci-Fi Thriller,R,117,32914489.0,8800168.0,41767218,6150002.0,Warner Bros.
Airplane II: The Sequel (1982),A computer glitch causes a passenger space shuttle to the moon to head straight for the sun. Can Ted Striker save the day and get the aircraft back on track - again?,1982-12-10,Comedy Sci-Fi,,85,27150534.0,,27150534,5329208.0,Paramount Pictures
Fast Times at Ridgemont High (1982),A group of SoCal high school students would rather ignore their studies and instead indulge in their teenage distractions.,1982-08-13,Comedy Drama,,90,27092880.0,236.0,27093151,2545674.0,Universal Pictures
Some Kind of Hero (1982),"A Vietnam veteran returns home as a hero, but is quickly forgotten and discovers the harsh realities of survival in his own country.",1982-04-02,Crime Drama War,,97,23671186.0,,23671186,5631293.0,Paramount Pictures
The Road Warrior (1981),"In the post-apocalyptic Australian wasteland, a cynical drifter agrees to help a small, gasoline-rich community get rid of a horde of bandits.",1982-05-21,Action Adventure Sci-Fi Thriller,,96,23667907.0,954.0,23672083,2527864.0,Warner Bros.
Bambi (1942),The story of a young deer growing up in the forest.,1942-08-21,Adventure Animation Drama Family,G,69,102247150.0,165200000.0,267447150,,RKO Radio Pictures
Pink Floyd: The Wall (1982),A confined but troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,1982-08-13,Drama Fantasy Music,,95,22244207.0,21556.0,22274148,,Metro-Goldwyn-Mayer (MGM)
Raiders of the Lost Ark (1981),"In 1936, archaeologist Indiana Jones is tasked by Army Intelligence to help locate a legendary ancient power, the Ark of Covenant, before the Nazis get it first.",1981-06-12,Action Adventure,PG,115,248159971.0,141766000.0,389925971,8305823.0,Paramount Pictures
Things Are Tough All Over (1982),"Cheech and Chong are hired to drive a limo from Chicago to Las Vegas by two shady Arabs--Mr. Slyman (Cheech) and Prince Habib (Chong). Unbeknownst to them, five million dollars of dirty money has been stuffed throughout the car.",1982-08-06,Action Comedy,,90,21134374.0,,21134374,5906708.0,Columbia Pictures
Night Shift (1982),"A mild-mannered morgue attendant is assigned to the night shift, and his new coworker, along with his prostitute neighbor, convince him of running a prostitution ring out of the morgue.",1982-07-30,Comedy,,106,21095638.0,,21095638,2539633.0,Warner Bros.
Creepshow (1982),"Five grisly tales from a kid's comic book about a murdered father rising from his grave, a bizarre meteor, a vengeful husband, a mysterious crate's occupant, and a plague of cockroaches.",1982-11-12,Comedy Fantasy Horror,,120,21028755.0,,21031312,5870889.0,Warner Bros.
Quest for Fire (1981),This story takes place in prehistoric time when three tribesmen search for a new fire source.,1982-02-12,Adventure Drama,,100,20959585.0,3030.0,20962615,,Twentieth Century Fox
The Thing (1982),A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,1982-06-25,Horror Mystery Sci-Fi,,109,20063820.0,753710.0,20842779,3107897.0,Universal Pictures
The Man from Snowy River (1982),"In 1880s Australia, after young Jim Craig's father dies, he takes a job at the Harrison cattle ranch, where he is forced to become a man.",1982-11-05,Adventure Drama Romance Western,,102,20659423.0,299.0,20708426,694126.0,Twentieth Century Fox
Six Pack (1982),A race car driver is driving to a race in a motor home with his race car on a trailer. His car gets stripped of parts. He ends up with 6 orphan kids on his way to the race.,1982-07-16,Comedy Drama Sport,,108,20225989.0,,20225989,1946418.0,Twentieth Century Fox
My Favorite Year (1982),"An aging, dissolute matinee idol is slated to appear on a live TV variety show in 1954, and a young comedy writer is tasked with the thankless job of keeping him ready and sober for the broadcast.",1982-10-08,Comedy Drama,,92,20123620.0,,20123620,2400696.0,Metro-Goldwyn-Mayer (MGM)
Deathtrap (1982),"A struggling playwright invites a young writer to his home to discuss a script, but the meeting spirals into a deadly game of deception and betrayal.",1982-03-19,Comedy Crime Drama Mystery Thriller,,116,19282134.0,,19282134,2238977.0,Warner Bros.
Dead Men Don't Wear Plaid (1982),Film noir parody with a detective uncovering a sinister plot. Characters from classic noir films appear as scenes from various movies interjected into the story.,1982-05-21,Comedy Crime Mystery Thriller,,88,18196170.0,,18196170,4289601.0,Universal Pictures
Peter Pan (1953),"Wendy and her brothers are whisked away to the magical world of Neverland with the hero of their stories, Peter Pan.",1953-02-05,Adventure Animation Family Fantasy Musical,G,77,87404651.0,,87405849,,Walt Disney Studios Motion Pictures
Zapped! (1982),A high school science nerd gains telekinetic powers after a laboratory accident and uses them for revenge upon bullies.,1982-07-23,Comedy Fantasy Sci-Fi,,98,16897768.0,,16897768,823548.0,Embassy Pictures
They Call Me Bruce (1982),A goofy Korean finds his life hopelessly complicated with people continually confusing him with Bruce Lee.,1982-11-12,Action Comedy,,87,16894678.0,,16894678,1071345.0,Film Ventures International (FVI)
Death Wish II (1982),"Architect Paul Kersey once again becomes a vigilante when he tries to find the five street punks who murdered his daughter and housekeeper, this time on the dark streets of Los Angeles.",1982-02-19,Action Crime Drama Thriller,,89,16100000.0,,16100000,,Filmways Pictures
Kiss Me Goodbye (1982),The ghost of a dead husband haunts his wife as she moves back to their house in NYC. She's about to marry an egyptologist there.,1982-12-24,Comedy Fantasy Romance,,101,15782759.0,,15782759,1345672.0,Twentieth Century Fox
Star Wars: Episode IV - A New Hope (1977),"Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle station, while also attempting to rescue Princess Leia from the mysterious Darth Vader.",1977-05-25,Action Adventure Fantasy Sci-Fi,PG,121,460998507.0,314400000.0,775398507,1554475.0,Twentieth Century Fox
Grease 2 (1982),A British student at a 1960s American high school must prove himself to the leader of a girls' gang whose members can only date greasers.,1982-06-11,Comedy Music Musical Romance,,115,15171476.0,,15172313,4645411.0,Paramount Pictures
The Secret of NIMH (1982),"To save her ill son, a field mouse must seek the aid of a colony of rats, with whom she has a deeper link than she suspected.",1982-07-02,Adventure Animation Drama Family Fantasy Mystery Sci-Fi,,82,14665733.0,,14665733,386530.0,Metro-Goldwyn-Mayer (MGM)
Halloween III: Season of the Witch (1982),Kids all over America want Silver Shamrock masks for Halloween. Doctor Daniel Challis seeks to uncover a plot by Silver Shamrock owner Conal Cochran.,1982-10-22,Horror Mystery Sci-Fi Thriller,,98,14400000.0,,14400000,6333259.0,Universal Pictures
Diner (1982),A group of college-age buddies struggle with their imminent passage into adulthood in 1959 Baltimore.,1982-03-05,Comedy Drama,,110,14099953.0,,14099953,,Metro-Goldwyn-Mayer (MGM)
The Beastmaster (1982),"A sword-and-sorcery fantasy about a young man's search for revenge. Armed with supernatural powers, the handsome hero and his animal allies wage war against marauding forces.",1982-08-20,Action Adventure Fantasy,,118,14056528.0,,14056528,2955641.0,Metro-Goldwyn-Mayer (MGM)
Missing (1982),"When an idealistic American writer disappears during the Chilean coup d'état in September 1973, his wife and father try to find him.",1982-02-12,Biography Drama History Mystery Thriller,,122,14000000.0,,14000000,,Universal Pictures
Star Wars: Episode V - The Empire Strikes Back (1980),"After the Empire overpowers the Rebel Alliance, Luke Skywalker begins training with Jedi Master Yoda, while Darth Vader and bounty hunter Boba Fett pursue his friends across the galaxy.",1980-05-21,Action Adventure Fantasy Sci-Fi,PG,124,292753960.0,257262126.0,550016086,4910483.0,Twentieth Century Fox
Visiting Hours (1982),"A deranged, misogynistic killer assaults a journalist. When he discovers that she survived the attack, he follows her to the hospital to finish her off.",1982-05-28,Horror Thriller,,105,13258670.0,,13258670,5250157.0,Twentieth Century Fox
Vice Squad (1982),"A single mother prostitute, who goes by the name Princess, finds herself forced to work undercover for the police in order to apprehend a homicidal, misogynistic pimp named Ramrod, who will do anything not to get arrested.",1982-01-22,Action Crime Drama Thriller,,97,13253583.0,,13253583,,Embassy Pictures
Author! Author! (1982),"While facing the stress of his original play being produced on Broadway, playwright Ivan Travalian deals with having to raise his son, his stepdaughters, and his stepsons.",1982-06-18,Comedy Drama Family Romance,,110,13111101.0,,13111101,2279260.0,Twentieth Century Fox
Amityville II: The Possession (1982),"A dysfunctional family moves into a new house, which proves to be satanic, resulting in the demonic possession of their teenage son.",1982-09-24,Horror,,104,12534817.0,,12534817,4104277.0,Orion Pictures
Monsignor (1982),An ambitious priest seduces a nun and leads the Vatican into shady business during and after World War II.,1982-10-22,Crime Drama War,,121,12408066.0,,12408066,3631834.0,Twentieth Century Fox
Making Love (1982),"A successful young Los Angeles doctor and his equally successful television producer wife find their happily-ever-after life torn asunder when the husband suddenly confronts his long-repressed attraction for other men. Zach and Claire live a comfortable life, secure in their love for one another when Bart, a swinging Los Angeles novelist, walks into Zach's office for a medical check-up and awakens unfamiliar feelings in him. In a move which leaves him feeling wracked with guilt, Zach cancels dinner with Claire in order to go out on a dinner date with Bart. He is inexplicably drawn to this man, who seems intent on keeping him at arm's length. Why can Bart not allow their relationship to grow? he wonders. Exasperated, he asks Bart, ""Do you snore? Does anybody ever get a chance to find out?"" As Zach's absences become more and more frequent, Claire's concern manifests itself in the suspicion that he is having an affair with another woman. Finally jilted by Bart and feeling alone for the first time in his married life, Zach resolves to tell Claire the truth about himself. Predictably, Claire is shocked that she could have known so little about the man that she has loved for so many years and accuses him of deceiving her from the very start.",1982-02-12,Drama,,113,11897978.0,,11897978,3015497.0,Twentieth Century Fox
The Seduction (1982),"A popular anchorwoman, Jaime Douglas, is stalked by a photographer who's obsessed with her and wants to win her affections at any cost.",1982-01-22,Thriller,,104,11378339.0,,11378339,,Embassy Pictures
Das Boot (1981),A German U-boat stalks the frigid waters of the North Atlantic as its young crew experience the sheer terror and claustrophobic life of a submariner in World War II.,1982-02-10,Drama War,R,149,11487676.0,273.0,11489051,26994.0,Columbia Pictures
Silent Rage (1982),"A sheriff tries to stop the killing spree of a silent maniacal murderer who, as the result of secret genetic experimentation by an unethical scientist, has the ability to self-heal.",1982-04-02,Action Crime Horror Sci-Fi Thriller,,100,10490791.0,,10490791,3693117.0,Columbia Pictures
Savannah Smiles (1982),"Savannah is the only child of a wealthy politician, Richard Driscoll, who is more concerned with his image and career than with his family.",1982-12-10,Comedy Family,,105,10413170.0,,10413170,,Embassy Pictures
Class Reunion (1982),"It's been 10 years since Lizzie Borden High School's class of '72 graduated, and the preppies, the hippies and the in-crowd have returned to reminisce over good times past. Classmate Walter Baylor has returned too, but with a vengeance.",1982-10-29,Comedy Horror,,84,10054150.0,,10054150,3086525.0,Twentieth Century Fox
Hanky Panky (1982),"Completely innocent man, Michael Jordon, is drawn into a web of government secrets when a girl carrying a mysterious package gets into a taxi with him. When she's later murdered, Michael becomes the chief suspect and goes on the run.",1982-06-04,Action Comedy Crime Mystery Thriller,,110,9823934.0,,9823934,3597244.0,Columbia Pictures
Shoot the Moon (1982),"A mother of four is abandoned by her husband for a younger woman. Husband, wife and children struggle to survive the seemingly inevitable divorce.",1982-01-22,Drama,,124,9217530.0,,9217530,,Metro-Goldwyn-Mayer (MGM)
A Midsummer Night's Sex Comedy (1982),"In the early 20th century, wacky inventor Andrew Hobbs and his wife Adrian invite two other couples for a weekend party at their romantic summer house in the countryside in this paean to Ingmar Bergman's Smiles of a Summer Night.",1982-07-16,Comedy,,88,9077269.0,,9077269,2514478.0,Warner Bros.
Trail of the Pink Panther (1982),Journalist Marie Jouvet attempts to uncover the mysterious disappearance of Chief Inspector Jacques Clouseau.,1982-12-17,Comedy Crime Mystery,,96,9056073.0,,9056073,1341695.0,Metro-Goldwyn-Mayer (MGM)
If You Could See What I Hear (1982),A light comedy/love story based on the life of blind musician Tom Sullivan.,1982-04-23,Biography Comedy Drama,,103,8693512.0,,8693512,2408000.0,Jensen Farley Pictures
Night Crossing (1982),"True tale about two men planning to escape from communist East Germany in a hot air balloon, but only if they can take their families with them.",1982-02-05,Drama Family History Thriller,,107,8000000.0,,8000000,1547912.0,Walt Disney Studios Motion Pictures
The Pirate Movie (1982),A 1980s take-off of The Pirates of Penzance which centers on a noble pirate who leaves his profession and falls in love with a fiery young maiden.,1982-08-06,Adventure Comedy Musical Romance,,98,7983086.0,,7983086,2528133.0,Twentieth Century Fox
The Beast Within (1982),"A young woman gets raped by a mysterious man-creature, and years later her son begins a horrific transformation into a similar beast.",1982-02-12,Horror,,98,7742572.0,,7742572,1250000.0,Metro-Goldwyn-Mayer (MGM)
Tex (1982),"After their mother dies and their father leaves them, teenage brothers Tex and Mason McCormick struggle to make it on their own.",1982-07-30,Drama,,103,7400000.0,,7400000,,Walt Disney Studios Motion Pictures
The Missionary (1982),"In the early 20th century, devout Reverend Charles Fortescue returns to England from his missionary work in Africa and, despite plans to marry his childhood sweetheart, receives a most unusual assignment: minister to the local prostitutes.",1982-11-05,Comedy,,90,7241180.0,,7241180,1864852.0,Columbia Pictures
Cat People (1982),A woman who was orphaned from a young age finally reunites with her older brother. Matters start to go awry when she slowly discovers the true nature of her family.,1982-04-02,Fantasy Horror Thriller,,118,7000000.0,,7000000,1617636.0,Universal Pictures
I Ought to Be in Pictures (1982),"Brooklynite Libby Tucker leaves her mother in Brooklyn to visit her screenwriter dad Herbert Tucker in L. A. She hasn't seen him for years and aspires to find a fast-paced life in movies. Along the way, Libby discovers who her dad is.",1982-03-26,Comedy Drama,,108,6968359.0,,6968359,2170397.0,Twentieth Century Fox
The Amateur (1981),A CIA computer expert goes abroad for revenge after terrorists execute his girlfriend in Munich.,1982-02-12,Action Crime Thriller,,112,6892098.0,,6892098,,Twentieth Century Fox
Six Weeks (1982),"In this heart-warming drama, a terminally ill young girl strives to bring together her wealthy mother and a California politician, fulfilling her dream of having a family during the last six weeks of her life.",1982-12-17,Drama,,107,6668025.0,,6668025,978541.0,Universal Pictures
Forced Vengeance (1982),A casino security guard is forced into violence from when the Hong Kong mob threatens his friends.,1982-07-30,Action Adventure Crime Thriller,,90,6660333.0,,6660333,,Metro-Goldwyn-Mayer (MGM)
The Last Unicorn (1982),A beautiful unicorn sets out to learn if she truly is the last of her kind in this sparkling animated musical.,1982-11-19,Adventure Animation Drama Family Fantasy,,92,6455330.0,,6457117,2250000.0,Jensen Farley Pictures
The Soldier (1982),Terrorists take over a plutonium bomb and threaten to detonate it in a Saudi Arabian oil field. A special anti-terrorist unit is sent in to stop them.,1982-08-13,Action Adventure Thriller,,88,6328816.0,,6328816,,Embassy Pictures
The Border (1982),A corrupt border Agent decides to clean up his act when an impoverished woman's baby is put up for sale on the black market.,1982-01-29,Crime Drama,,108,6118683.0,,6118683,516014.0,Universal Pictures
Evil Under the Sun (1982),"Agatha Christie's Belgian sleuth, Hercule Poirot, solves the murder of an actress at a Balkan resort.",1982-03-05,Crime Drama Mystery,,117,6110000.0,804.0,6110804,1690774.0,Universal Pictures
Partners (1982),"A heterosexual police detective is unnerved when ordered to go undercover with a homosexual police clerk, as a couple, to solve a series of murders in the gay community.",1982-04-30,Comedy Crime,,93,6062898.0,,6062898,2318801.0,Paramount Pictures
Still of the Night (1982),A Manhattan psychiatrist probes a patient's murder and falls for the victim's mysterious mistress.,1982-11-19,Crime Drama Mystery,,93,5979947.0,,5979947,,Metro-Goldwyn-Mayer (MGM)
The Last American Virgin (1982),"Pizza delivery boy Gary, loudmouth David and hunky Rick are three high school students out to lose their virginity any way they can. Gary falls for transfer student Karen, who gets involved with Rick.",1982-08-06,Comedy Drama Romance,,92,5829781.0,,5829781,,Cannon Film Distributors
Megaforce (1982),Story about a rapid deployment defense unit that is called into action whenever freedom is threatened.,1982-06-25,Action Sci-Fi,,99,5675599.0,,5675599,2350021.0,Twentieth Century Fox
Personal Best (1982),"The intertwined lives and loves of three highly ranked athletes striving for the national team; Chris bounces between the beds of male coach Terry and her female friend, competitor, and role model Tory.",1982-02-05,Drama Sport,,128,5672311.0,,5672311,,Warner Bros.
Paradise (1982),"In the Middle East in 1823, two teenagers seek refuge at an oasis, where they discover love and intimacy while staying one step ahead of the slaver who massacred their families.",1982-05-07,Adventure Romance,,102,5588800.0,,5588800,2815503.0,Embassy Pictures
Cannery Row (1982),"Monterey, California in the 1940's. Cannery Row - the section of town where the now closed fish canneries are located - is inhabited primarily by the down and out, although many would not move away even if they could. Probably the most upstanding citizen in the area is Doc, a marine biologist who earns a living primarily by collecting and selling marine specimens for research. He is a lost soul who is looking for his place in life. He is running away from his past, one where he is trying to make amends for what he considers a past wrong. But his current life isn't totally satisfying either. He believes that his recent collection of eight baby octopi will help him define that future in conducting research on their behavior. However, he is finding that research is not as easy as he had hoped, and that he is still feeling restless. Into the area comes drifter Suzy DeSoto. She too is a lost soul. With few job skills, she gets a job as what she calls a floozy in the local whorehouse, despite her openly headstrong demeanor not making her well suited to the work. Doc and Suzy are immediately attracted to each other, but theirs is a clash of personalities, despite each truly liking the other. The other residents of Cannery Row do their part for a Doc/Suzy coupling, not always with successful results. Doc and Suzy will first have to find their own lot in life before they can commit to someone else, be it the other or anyone else.",1982-02-12,Drama Romance,,120,5301539.0,,5301539,1500000.0,Metro-Goldwyn-Mayer (MGM)
Venom (1981),Terrorists in the process of kidnapping a child get trapped in a house with an extremely deadly snake.,1982-01-29,Horror Thriller,,93,5229643.0,,5229643,,Paramount Pictures
Inchon (1981),"During the Korean War, General Douglas MacArthur masterminds the amphibious invasion of Inchon in September 1950.",1982-09-17,Drama History War,,140,5200986.0,,5200986,2326112.0,Metro-Goldwyn-Mayer (MGM)
Heidi's Song (1982),"Orphan Heidi lives with her grandpa in Swiss Alps. She brings joy to all there. However, her aunt takes her to the city to live as a servant girl to a cold rich strict family and their nice but sad handicapped daughter.",1982-11-19,Adventure Animation Drama Family Fantasy Musical,,94,5124391.0,,5124391,1416713.0,Paramount Pictures
Tempest (1982),"Unhappy middle-aged architect Philip Dimitrius leaves his wife Antonia and career for a spiritual awakening on a Greek island with his new girlfriend Aretha and teenage daughter, leading to extraordinary results for everyone around him.",1982-09-03,Comedy Drama Fantasy Romance,PG,142,5005245.0,,5005245,80492.0,Columbia Pictures
Summer Lovers (1982),A young American couple and a French woman engage in a threesome in the Greek Islands.,1982-07-16,Comedy Drama Romance,,98,4968000.0,,4968000,,Filmways Pictures
Honkytonk Man (1982),A boy with a music talent goes on a journey with his uncle for a stage concert.,1982-12-17,Comedy Drama Music Western,,122,4484991.0,,4484991,667727.0,Warner Bros.
Jekyll and Hyde... Together Again (1982),"Dr. Jekyll's research on a drug to avoid surgery yields a powder that transforms his timid self into a sexually uninhibited party animal, complicating his relationships with his fiancée and stripper girlfriend.",1982-10-01,Comedy Music Sci-Fi,,87,3792188.0,,3792188,819476.0,Paramount Pictures
Wrong Is Right (1982),"A TV reporter finds himself in the middle of an Arab leader buying two portable nukes, terrorists, arms dealer, a reporter/CIA spy killed, a US president ordering a K-I-L-L etc.",1982-05-14,Comedy Drama Thriller,,117,3583513.0,,3583513,1412646.0,Columbia Pictures
Fighting Back (1982),"A Philadelphia shop owner forms a civilian patrol to stop neighborhood crime. The patrol's actions are seen as racially discriminatory, leading to escalating conflict.",1982-05-21,Action Crime Drama Thriller,,98,3355948.0,,3355948,1624381.0,Paramount Pictures
Penitentiary II (1982),"An ex-con, on parole and trying to straighten his life out, decides to resume his boxing career when one of his prison enemies escapes and kills his girlfriend.",1982-04-02,Crime Drama Sport,,108,3178542.0,,3178542,662896.0,Metro-Goldwyn-Mayer (MGM)
The Challenge (1982),A down-and-out American boxer becomes involved in a feud between two Japanese brothers.,1982-07-23,Action Drama,,113,2977706.0,,2977706,,Embassy Pictures
Homework (1982),"Good-looking but virginal ""rockstar"" teen Tommy tries to score with some of the local high school girls. But a classmate's mom decides to make a man out of him.",1982-08-27,Comedy Drama,,89,2914328.0,,2914328,1366535.0,Jensen Farley Pictures
Jinxed! (1982),"Bette Midler is on a roll through Reno, Vegas, and Tahoe with Rip Torn as her semi-professional gambler husband, and Ken Wahl as a seductive blackjack dealer. In HD.",1982-10-22,Comedy,,103,2869638.0,,2869638,1209311.0,Metro-Goldwyn-Mayer (MGM)
It Came from Hollywood (1982),Popular comedians watch and give comments about the worst and silliest films from Hollywood.,1982-10-29,Comedy Documentary,,80,2573342.0,,2573342,1095003.0,Paramount Pictures
A Stranger Is Watching (1982),"The 11-year old daughter and girlfriend of a man whose wife had been raped and killed in front of his daughter three years earlier are kidnapped by the same killer. Held captive in a bunker below Grand Central Station, the two plot their escape while the police try to track the kidnapper.",1982-01-22,Crime Horror Thriller,,92,2519559.0,,2519559,,Metro-Goldwyn-Mayer (MGM)
A Little Sex (1982),The story of Michael Donovan's amusing - and doomed - attempts to wield life's ultimate double-edged sword: infidelity.,1982-04-02,Comedy Romance,,95,2370376.0,,2370376,1030070.0,Universal Pictures
"Yes, Giorgio (1982)",Famous opera singer Giorgio Fini loses his voice during an American tour. He goes to female throat specialist Pamela Taylor and falls in love with her.,1982-09-24,Comedy Musical Romance,,110,2279543.0,,2279543,,Metro-Goldwyn-Mayer (MGM)
Barbarosa (1982),"An inexperienced farm boy hooks up with a legendary outlaw in Mexico and both are soon on the run from the law, Mexican bandits, and two families bent on revenge.",1982-02-19,Comedy Drama Romance Western,,90,1736123.0,,1736123,285312.0,Universal Pictures
"I, the Jury (1982)","A PI investigates the murder of his one-armed friend, a PI working on a case. Clues lead to a sex clinic. Bodies pile up.",1982-01-09,Crime Drama Mystery Romance Thriller,,111,1515578.0,,1515578,,Twentieth Century Fox
Endangered Species (1982),"A former New York City cop relocates to rural Colorado, where he teams with a sheriff investigating a series of bizarre cattle mutilations occurring in the region.",1982-09-10,Drama Mystery Thriller,,97,1474249.0,,1474249,,Metro-Goldwyn-Mayer (MGM)
The Sender (1982),"A disturbed telepathic man is unable to fully control his ability to transmit his dreams and visions into the minds of the people around him, or even influence reality. A female therapist tries to help him, but his mother gets in the way.",1982-10-22,Drama Horror Sci-Fi Thriller,,91,1054328.0,,1054328,434884.0,Paramount Pictures
