movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Moon Man (2022),"After being left unexpectedly on the moon, an asteroid destroys the earth, leaving Duguyue being the last person in existence.",2022-09-01,Comedy Sci-Fi,,122,,460237662.0,460237662,,
Fantastic Beasts: The Secrets of Dumbledore (2022),"Albus Dumbledore knows that Gellert Grindelwald is moving to take control of the wizarding world. Unable to stop him alone, he asks Newt Scamander to lead an intrepid team on a dangerous mission.",2022-04-06,Adventure Fantasy,PG-13,142,95850844.0,311300000.0,407150844,42151256.0,Warner Bros.
Uncharted (2022),"Street-smart Nathan Drake is recruited by seasoned treasure hunter Victor ""Sully"" Sullivan to recover a fortune amassed by Ferdinand Magellan, and lost 500 years ago by the House of Moncada.",2022-02-10,Action Adventure,PG-13,116,148648820.0,258492438.0,407141258,44010155.0,Sony Pictures Releasing
Sonic the Hedgehog 2 (2022),"When Dr. Robotnik returns with a new partner, Knuckles, in search of an emerald that has the power to destroy civilizations, Sonic teams up with his own sidekick, Tails, on a journey across the world to find the emerald first.",2022-03-25,Action Adventure Comedy Family Fantasy Sci-Fi,PG,122,190872904.0,214548614.0,405421518,72105176.0,Paramount Pictures
Black Adam (2022),"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods--and imprisoned just as quickly--Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",2022-10-14,Action Adventure Fantasy Sci-Fi,PG-13,125,168152111.0,225300000.0,393452111,67004323.0,Warner Bros.
Elvis (2022),"The life of American music icon Elvis Presley, from his childhood to becoming a rock and movie star in the 1950s while maintaining a complex relationship with his manager, Colonel Tom Parker.",2022-06-09,Biography Drama Music,PG-13,159,151040048.0,137630236.0,288670284,31211579.0,Warner Bros.
Suzume (2022),A modern action adventure road story where a 17-year-old girl named Suzume helps a mysterious young man close doors from the other side that are releasing disasters all over in Japan.,2022-11-11,Adventure Animation Drama Fantasy,PG,122,10932037.0,274160418.0,285092455,5001705.0,Crunchyroll
The Bad Guys (2022),"To avoid prison, a gang of notorious animal criminals pretends to seek being rehabilitated, only for their leader to realize that he genuinely wants to change his ways.",2022-03-16,Adventure Animation Comedy Crime Family,PG,100,97459240.0,152928648.0,250387888,23950245.0,Universal Pictures
The First Slam Dunk (2022),"Follows 17-year-old Ryota Miyagi, who struggles to accomplish his late elder brother's dream of becoming a basketball star.",2022-12-03,Animation Comedy Drama Sport,PG-13,124,1291869.0,245588208.0,246880077,662211.0,GKIDS
Bullet Train (2022),Five assassins aboard a swiftly-moving bullet train find out that their missions have something in common.,2022-06-30,Action Comedy Thriller,R,127,103368602.0,135900000.0,239268602,30030156.0,Sony Pictures Releasing
Lightyear (2022),"While spending years attempting to return home, marooned Space Ranger Buzz Lightyear encounters an army of ruthless robots commanded by Zurg who are attempting to steal the fuel source of his ship.",2022-06-15,Action Adventure Animation Comedy Family Sci-Fi,PG,105,118307188.0,108118232.0,226425420,50577961.0,Walt Disney Studios Motion Pictures
Smile (2022),"After witnessing a bizarre, traumatic incident involving a patient, a psychiatrist becomes increasingly convinced she is being threatened by an uncanny entity.",2022-09-23,Horror Mystery Thriller,R,115,105935048.0,111473465.0,217408513,22609925.0,Paramount Pictures
Too Cool to Kill (2022),"In order to fully realize his dream of being a comedian, Wei Chenggong (Wei Xiang) accidentally broke into a dangerous scam under the ""persuasion"" of actress Milan (Li Ma). But Wei Chenggong didn't know he was already involved in another real and ridiculous plot.",2022-02-01,Comedy,,109,185882.0,217068722.0,217254604,72432.0,Well Go USA Entertainment
Nice View (2022),"A young man in Shenzhen takes care of his ailing sister while seeking money for her surgery. When legitimate options run dry, he contemplates a risky gamble that could change everything.",2022-02-01,Comedy Drama,,106,,211019042.0,211019042,,
DC League of Super-Pets (2022),"Krypto the Super-Dog and Superman are inseparable best friends, sharing the same superpowers and fighting crime side by side in Metropolis. However, Krypto must master his own powers for a rescue mission when Superman is kidnapped.",2022-07-22,Action Adventure Animation Comedy Crime Family Fantasy Sci-Fi,PG,105,93657117.0,113900000.0,207557117,23003441.0,Warner Bros.
The Lost City (2022),A reclusive romance novelist on a book tour with her cover model gets swept up in a kidnapping attempt that lands them both in a cutthroat jungle adventure.,2022-03-23,Action Adventure Comedy Romance,PG-13,112,105344029.0,87563655.0,192907684,30453269.0,Paramount Pictures
M3GAN (2022),"When robotics engineer Gemma becomes the guardian of her orphaned niece, Cady, she thinks her new invention, a robotic AI, will be a good companion. However, M3GAN begins to behave in unexpected and shocking ways.",2022-12-28,Horror Sci-Fi Thriller,PG-13,102,95159005.0,84930104.0,180089109,30429860.0,Universal Pictures
One Piece Film: Red (2022),"Uta, the most beloved singer on the planet, is known for hiding her own identity when performing. Now, for the first time, she will reveal herself to the world. All of Uta's fans, including the Straw Hats led by Luffy, await.",2022-08-06,Action Adventure Animation,PG-13,115,12775324.0,158539981.0,171315305,9340245.0,Crunchyroll
Nope (2022),The residents of a lonely gulch in inland California bear witness to an uncanny and chilling phenomenon.,2022-07-21,Horror Mystery Sci-Fi Thriller,R,130,123277080.0,47958512.0,171235592,44366910.0,Universal Pictures
Ticket to Paradise (2022),A divorced couple teams up and travels to Bali to stop their daughter from making the same mistake they think they made 25 years ago.,2022-09-08,Comedy Drama Romance,PG-13,104,68275985.0,100495000.0,168770985,16509095.0,Universal Pictures
Morbius (2022),"Biochemist Michael Morbius tries to cure himself of a rare blood disease, but he inadvertently infects himself with a form of vampirism instead.",2022-03-30,Action Adventure Horror Sci-Fi Thriller,PG-13,104,73865530.0,93595431.0,167460961,39005895.0,Columbia Pictures
RRR (2022),A fearless warrior on a perilous mission comes face to face with a steely cop serving British forces in this epic saga set in pre-independent India.,2022-03-24,Action Adventure Drama,,187,15156051.0,151446943.0,166602994,9500000.0,Sarigama Cinemas
The Black Phone (2021),"After being abducted and locked in a basement, a boy starts receiving calls on a disconnected phone from the killer's previous victims.",2022-06-22,Horror Mystery Thriller,R,103,90123230.0,71317512.0,161440742,23633220.0,Universal Pictures
Where the Crawdads Sing (2022),A woman who raised herself in the marshes of the Deep South becomes a suspect in the murder of a man with whom she was once involved.,2022-07-15,Drama Mystery Romance Thriller,PG-13,125,90230760.0,54123205.0,144353965,17253227.0,Sony Pictures Releasing
Everything Everywhere All at Once (2022),A middle-aged Chinese immigrant is swept up into an insane adventure in which she alone can save existence by exploring other universes and connecting with the lives she could have led.,2022-03-24,Action Adventure Comedy Drama Fantasy Sci-Fi,R,139,77191785.0,65612351.0,142804136,501305.0,A24
Scream (2022),A new killer dons the Ghostface mask and begins targeting a group of teenagers to resurrect secrets.,2022-01-12,Horror Mystery Thriller,R,114,81641405.0,56102519.0,137743924,30018805.0,Paramount Pictures
Death on the Nile (2022),"While on vacation on the Nile, Hercule Poirot must investigate the murder of a young heiress.",2022-02-09,Crime Drama Mystery,PG-13,127,45630104.0,91677131.0,137307235,12891123.0,20th Century Studios
A Man Called Otto (2022),"Otto is a grump who's given up on life following the loss of his wife and wants to end it all. When a young family moves in nearby, he meets his match in quick-witted Marisol, leading to a friendship that will turn his world around.",2022-12-23,Comedy Drama,PG-13,126,64267657.0,49092428.0,113360085,56257.0,Columbia Pictures
"Lyle, Lyle, Crocodile (2022)",Feature film based on the children's book about a crocodile that lives in New York City.,2022-10-06,Adventure Comedy Family Fantasy Musical,PG,106,46888441.0,64191681.0,111080122,11401182.0,Sony Pictures Releasing
Halloween Ends (2022),"The plot follows the outcast Corey Cunningham who falls in love with Laurie Strode's granddaughter while a series of events, including crossing paths with Michael Myers, drives him to become a serial killer.",2022-10-12,Drama Horror Mystery Romance Thriller,R,111,64079860.0,40294316.0,104374176,40050355.0,Universal Pictures
The Roundup (2022),"Followed by Ma Seok-do, who heads to a foreign country to extradite a suspect. However, he discovers additional murder cases and learns about a killer who had committed crimes against tourists for many years.",2022-05-18,Action Crime Thriller,,106,812859.0,100353848.0,101166707,102204.0,Capelight Pictures
The Woman King (2022),"A historical epic inspired by true events that took place in The Kingdom of Dahomey, one of the most powerful states of Africa in the 18th and 19th centuries.",2022-09-16,Action Drama History,PG-13,135,67328130.0,30234384.0,97562514,19051442.0,TriStar Pictures
Downton Abbey: A New Era (2022),The Crawleys go on a grand journey to the south of France to uncover the mystery of the Dowager Countess' newly inherited villa.,2022-04-27,Drama Romance,PG,124,44141550.0,48509834.0,92651384,16000495.0,Focus Features
K.G.F: Chapter 2 (2022),"In the blood-soaked Kolar Gold Fields, Rocky's name strikes fear into his foes, while the government sees him as a threat to law and order. Rocky must battle threats from all sides for unchallenged supremacy.",2022-04-14,Action Crime Drama Thriller,,166,2874000.0,86249940.0,89123940,2874000.0,Viva Pictures
Don't Worry Darling (2022),"While her husband leaves home everyday to work in a top secret facility, a young 1950s housewife begins to question her life when she notices strange behavior from the other wives in the neighborhood.",2022-09-16,Drama Mystery Thriller,R,123,45309403.0,42300000.0,87609403,19353213.0,Warner Bros.
Dragon Ball Super: Super Hero (2022),The Red Ribbon Army from Goku's past has returned with two new androids to challenge him and his friends.,2022-06-11,Action Adventure Animation Fantasy,PG-13,100,38112140.0,48450000.0,86562140,21126919.0,Crunchyroll
Dog (2022),"Two hard-charging former Army Rangers paired against their will, Briggs and a Belgian Malinois named Lulu, race down the Pacific Coast in hopes of making it to a fellow soldier's funeral on time.",2022-02-17,Comedy Drama,PG-13,101,61778069.0,22772213.0,84550282,14883928.0,United Artists Releasing
Jackass Forever (2022),"After 11 years, the Jackass crew is back for another crusade.",2022-02-03,Action Comedy Documentary,R,96,57743451.0,22820548.0,80563999,23154388.0,Paramount Pictures
The Menu (2022),"A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",2022-11-11,Comedy Horror Thriller,R,107,38501125.0,41127075.0,79628200,9004957.0,Searchlight Pictures
Chebi: My Fluffy Friend (2023),"What if Cheburashka really exists? What if he is not a plush toy, but quite a real furry animal that lives in an orange grove in a distant country?",2022-12-22,Comedy Family,,113,,77609926.0,77609926,,
Avatar (2009),A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.,2009-12-16,Action Adventure Fantasy Sci-Fi,PG-13,162,785221649.0,2138484377.0,2923710708,77025481.0,Twentieth Century Fox
Violent Night (2022),"When an elite team of mercenaries breaks into a family compound on Christmas Eve, a disgruntled Santa Claus must take them out to save both the hostages and his Holiday.",2022-11-30,Action Comedy Thriller,R,112,50057405.0,25947000.0,76004405,13450240.0,Universal Pictures
Strange World (2022),The legendary Clades are a family of explorers whose differences threaten to topple their latest and most crucial mission.,2022-11-23,Action Adventure Animation Comedy Family Fantasy Sci-Fi,PG,102,37968963.0,35652677.0,73621640,12151384.0,Walt Disney Studios Motion Pictures
Detective Conan: The Bride of Halloween (2022),"During the wedding of Takagi and Sato, an assailant breaks and tries to attack Sato. But Takagi protects her while getting injured. The attacker escapes, but the situation is settled, although Sato is rightfully rattled by it all.",2022-04-15,Action Animation Crime Mystery Thriller,,111,,72699093.0,72699093,,
The Northman (2022),A young Viking prince is on a quest to avenge his father's murder.,2022-04-14,Action Adventure Drama Fantasy History Thriller,R,137,34233110.0,41627055.0,75860165,12290800.0,Focus Features
Moonfall (2022),A mysterious force knocks the moon from its orbit and sends it hurtling on a collision course toward earth.,2022-02-03,Action Adventure Sci-Fi,PG-13,130,19060660.0,48234703.0,67319703,9868997.0,Lionsgate
Babylon (2022),"A tale of outsized ambition and outrageous excess, it traces the rise and fall of multiple characters during an era of unbridled decadence and depravity in early Hollywood.",2022-12-23,Comedy Drama,R,189,15658225.0,49609221.0,65267446,3603368.0,Paramount Pictures
Whitney Houston: I Wanna Dance with Somebody (2022),"A joyous, emotional, heartbreaking celebration of the life and music of Whitney Houston, one of the greatest female R&B pop vocalists of all time, tracking her journey from obscurity to musical super stardom.",2022-12-16,Biography Drama Music,PG-13,144,23708080.0,36098801.0,59806881,4700450.0,TriStar Pictures
Beast (2022),A father and his two teenage daughters find themselves hunted by a massive rogue lion intent on proving that the savanna has but one apex predator.,2022-08-10,Action Adventure Drama Horror Thriller,R,93,31846530.0,27249279.0,59095809,11575855.0,Universal Pictures
The Whale (2022),"A reclusive, morbidly obese English teacher attempts to reconnect with his estranged teenage daughter.",2022-12-09,Drama,R,117,17463630.0,39563064.0,57615635,332152.0,A24
Hansan: Rising Dragon (2022),"Follow-up to 2014's The Admiral: Roaring Currents, which explores the historic Battle of Hansan Island.",2022-07-29,Action Drama History War,,130,865888.0,56625097.0,57490985,287554.0,Well Go USA Entertainment
Confidential Assignment 2: International (2022),"The film depicts an unpredictable global cooperative investigation by South Korean, North Korean, and American detectives who have come together for their own purposes.",2022-09-07,Action Comedy Thriller,,129,,54486330.0,54486330,,
Ambulance (2022),Two robbers steal an ambulance after their heist goes awry.,2022-03-16,Action Crime Drama Thriller,R,136,22781115.0,29522474.0,52303589,8699630.0,Universal Pictures
Marry Me (2022),"Music superstars Kat Valdez and Bastian are getting married before a global audience of fans. But when Kat learns, seconds before her vows, that Bastian has been unfaithful, she instead decides to marry Charlie, a stranger in the crowd.",2022-02-09,Comedy Music Romance,PG-13,112,22438180.0,28102913.0,50541093,7949980.0,Universal Pictures
The Banshees of Inisherin (2022),"Two lifelong friends find themselves at an impasse when one abruptly ends their relationship, with alarming consequences for both of them.",2022-10-21,Comedy Drama,R,114,10582266.0,39668359.0,50250625,184454.0,Searchlight Pictures
Brahmastra Part One: Shiva (2022),"A DJ with superpowers and his ladylove embark on a mission to protect the Brahmastra, a weapon of enormous energy, from dark forces closing in on them.",2022-09-08,Action Adventure Fantasy,,167,7839108.0,42325677.0,50164785,4543659.0,Walt Disney Studios Motion Pictures
The Fabelmans (2022),"Growing up in post-World War II era Arizona, young Sammy Fabelman aspires to become a filmmaker as he reaches adolescence, but soon discovers a shattering family secret and explores how the power of films can help him see the truth.",2022-11-11,Drama,PG-13,151,17348945.0,28265268.0,45614213,161579.0,Universal Pictures
Barbarian (2022),A woman staying at an Airbnb discovers that the house she has rented is not what it seems.,2022-09-08,Horror Mystery Thriller,R,102,40842944.0,4509393.0,45352337,10543948.0,20th Century Studios
Prey for the Devil (2022),A nun prepares to perform an exorcism and comes face to face with a demonic force with mysterious ties to her past.,2022-10-26,Horror Mystery Thriller,PG-13,93,19802293.0,24856636.0,44658929,7185126.0,Lionsgate
Paws of Fury: The Legend of Hank (2022),"Hank, a loveable dog with a head full of dreams about becoming a samurai, sets off in search of his destiny.",2022-07-14,Action Adventure Animation Comedy Family Fantasy,PG,98,17811382.0,24627802.0,42439184,6321423.0,Paramount Pictures
The Invitation (2022),"Evie's long-lost cousin invites her to a swanky English wedding, where she uncovers a dark and twisted family secret that threatens to upend her life.",2022-07-21,Horror Thriller,PG-13,105,25100080.0,12936050.0,38036130,6805468.0,Sony Pictures Releasing
Matilda: The Musical (2022),"An adaptation of the Tony and Olivier award-winning musical. Matilda tells the story of an extraordinary girl who, armed with a sharp mind and a vivid imagination, dares to take a stand to change her story with miraculous results.",2022-11-25,Comedy Drama Family Fantasy Music Musical,PG,117,,37289659.0,37289659,,
Orphan: First Kill (2022),"After orchestrating a brilliant escape from an Estonian psychiatric facility, Esther travels to America by impersonating the missing daughter of a wealthy family.",2022-07-22,Crime Drama Horror Mystery Thriller,R,99,5413227.0,31670516.0,37083743,1739557.0,Paramount Pictures
Kingdom 2: Far and Away (2022),"It follows a young man who dreams of becoming a general and Ying Zheng, whose goal is unification.",2022-07-15,Action Adventure History War,,134,,34963395.0,34963395,,
The Bob's Burgers Movie (2022),"When a sinkhole in front of Bob's Burgers threatens the Belchers' plans for a successful summer, Bob and Linda try to keep their business going, while the kids attempt to save the restaurant by solving a mystery.",2022-05-26,Adventure Animation Comedy Crime Drama Musical Mystery Thriller,PG-13,102,31933830.0,2214920.0,34148750,12416819.0,20th Century Studios
Hunt (2022),The International Unit and The Domestic Unit of the Korean Spy Agency are tasked with the mission of uncovering a North Korean Spy known as Donglim who is deeply embedded within their agency.,2022-08-10,Action Drama Mystery Thriller,,131,25994.0,33795344.0,33821338,16348.0,Magnolia Pictures
Tad the Lost Explorer and the Emerald Tablet (2022),"Tad accidentally unleashes an ancient spell, endangering the lives of his friends Mummy, Jeff, and Belzoni. With everyone against him and only helped by Sara, he sets off on an adventure to end the Curse of the Mummy.",2022-08-24,Adventure Animation Comedy Family,PG,90,67599.0,32781831.0,32849430,45627.0,Paramount Pictures
BTS Permission to Dance on Stage - Seoul: Live Viewing (2022),Permission to Dance On Stage is a series of performances headlined by South Korean band BTS.,2022-03-10,Documentary Music,,195,6840000.0,25760000.0,32600000,6840000.0,Trafalgar Releasing
Shin Ultraman (2022),"As the threat of giant unidentified lifeforms known as ""S-Class Species"" worsens in Japan, a silver giant appears from beyond Earth's atmosphere.",2022-05-13,Action Adventure Drama Fantasy Sci-Fi,,112,601490.0,31535646.0,32137136,,Fathom Events
Amsterdam (2022),"In the 1930s, three friends witness a murder, are framed for it, and uncover one of the most outrageous plots in American history.",2022-09-30,Comedy Drama History Mystery Thriller,R,134,14947969.0,16297841.0,31245810,6444896.0,Walt Disney Studios Motion Pictures
Mrs. Harris Goes to Paris (2022),"In 1950s London, a widowed cleaning lady falls madly in love with a couture Dior dress, deciding she must have one. She embarks on an adventure to Paris that will change not only her own outlook -- but the very future of the House of Dior.",2022-07-14,Comedy Drama,PG,115,10433915.0,20745401.0,31179316,1953070.0,Focus Features
Vikram (2022),"A special investigator discovers a case of serial killings is not what it seems to be, and leading down this path is only going to end in a war between everyone involved.",2022-06-02,Action Crime Thriller,,175,1770000.0,28067637.0,29837637,1770000.0,Prime Media Pictures
Tár (2022),"Set in the international world of Western classical music, the film centers on Lydia Tár, widely considered one of the greatest living composer-conductors and the very first female director of a major German orchestra.",2022-10-07,Drama Music,R,158,6773650.0,22403513.0,29177163,158620.0,Focus Features
The Unbearable Weight of Massive Talent (2022),Movie star Nick Cage must channel his iconic screen characters when he finds himself caught in-between a dangerous super-fan and a CIA agent.,2022-04-20,Action Comedy Crime Thriller,R,107,20300157.0,8816163.0,29116320,7131703.0,Lionsgate
Serial (Bad) Weddings 3 (2021),"After convincing their sons-in-law to settle with them in Chinon, Claude and Marie encounter all their co-parents-in-law, while the entire family is about to celebrate Claude and Marie's 40-year wedding anniversary.",2022-04-06,Comedy,,98,,27832384.0,27832384,,
The 355 (2022),"When a top-secret weapon falls into mercenary hands, a wild-card C.I.A. agent joins forces with three international agents on a mission to retrieve it, while staying a step ahead of a mysterious woman who's tracking their every move.",2022-01-05,Action Thriller,PG-13,122,14570455.0,13257290.0,27827745,4621765.0,Universal Pictures
The Last 10 Years (2022),"Twenty-year-old Matsuri Takabayashi learns that she only has ten years to live due to an incurable disease. She decides to not dwell on her life and not to fall in love, but she meets Kazuto Manabe at a school reunion.",2022-03-04,Drama Romance,,124,,26729106.0,26729106,,
The Night Owl (2022),"A blind acupuncturist, who strangely, is able to see normally at night, and happens to witness the death of the crown prince.",2022-11-23,Mystery Thriller,,118,,26719364.0,26719364,,
Triangle of Sadness (2022),A fashion model celebrity couple join an eventful cruise for the super-rich.,2022-09-28,Comedy Drama,R,147,4608096.0,21587647.0,26195743,214602.0,Neon
Calendar Girls (2022),"Florida's most dedicated dance team for women over 60, shaking up the outdated image of ""the little old lady,"" and calling for everyone to dance their hearts out, while they still can.",2022-11-04,Documentary,,84,,25433615.0,25433615,,Greenwich Entertainment
The Kashmir Files (2022),"A heart-wrenching tale that captures the pain, suffering, and struggle of the Kashmiri Pandit community in 1990 and leads Krishna, a young college student, to set out on a quest to uncover the truth.",2022-03-11,Drama,,170,1485000.0,23336898.0,24821898,1485000.0,Zee Studios
Demon Slayer: Kimetsu no Yaiba - Tsuzumi Mansion Arc (2021),Tanjiro ventures to the south-southeast where he encounters a cowardly young man named Zenitsu Agatsuma. He is a fellow survivor from Final Selection and his sparrow asks Tanjiro to help keep him in line.,2022-09-15,Action Animation Fantasy,,87,,24403591.0,24403591,,
Hero (2022),"The film follows the story of An Jung-geun, a Korean-independence activist who assassinated Ito Hirobumi, the first Prime Minister of Japan and Resident-General of Korea in 1909.",2022-12-21,Biography Drama History Musical,,120,,24392492.0,24392492,,
The Confidence Man JP: Episode of the Hero (2022),"Dako, Boku-chan, and Richard commit their next con on Malta Island.",2022-01-14,Comedy Crime,,120,,23214581.0,23214581,,
The Witch: Part 2 - The Other One (2022),"After escaping from a secluded laboratory, a young girl with overwhelming power finds herself on the run from several mysterious organizations, seeking refuge with a woman and her younger brother.",2022-06-15,Action Mystery Thriller,,137,143723.0,22924873.0,23068596,47552.0,Well Go USA Entertainment
6/45 (2022),A comical encounter between South and North Korean soldiers over the 5.7 billions won lottery that crossed the military demarcation line on the wind,2022-08-24,Comedy,,113,,22263336.0,22263336,,
Doraemon the Movie: Nobita's Little Star Wars 2021 (2022),"During summer vacation Nobita picks up a small rocket containing Papi, a palm-sized alien president escaping rebels on his home planet Pirika.",2022-03-04,Action Adventure Animation Comedy Family Fantasy Sci-Fi,,108,,22044058.0,22044058,,
See How They Run (2022),"In the West End of 1950s London, plans for a movie version of a smash-hit play come to an abrupt halt after a pivotal member of the crew is murdered.",2022-09-08,Comedy Crime Mystery,PG-13,98,9586237.0,12380397.0,21966634,3007657.0,Walt Disney Studios Motion Pictures
Ponniyin Selvan: Part I (2022),"Vandiyathevan crosses the Chola land to deliver a message from the Crown Prince Aditha Karikalan, while Kundavai attempts to establish political peace as vassals and petty chieftains plot against the throne.",2022-09-29,Action Drama,,167,4282000.0,17606295.0,21888295,4018000.0,Sarigama Cinemas
Devotion (2022),A pair of U.S. Navy fighter pilots risk their lives during the Korean War.,2022-11-23,Action Biography Drama War,PG-13,139,20511938.0,1256195.0,21768133,5902803.0,Columbia Pictures
Silent Parade (2022),"A man suspected of murdering a young girl is released due to a lack of evidence. He begins taunting his victim's family but is soon found murdered. However, that young girl might not have been his only victim.",2022-09-16,Crime Drama Mystery,,130,,21723595.0,21723595,,
Decision to Leave (2022),A detective investigating a man's death in the mountains meets the dead man's mysterious wife in the course of his dogged sleuthing.,2022-06-29,Crime Drama Mystery Romance Thriller,,139,2179864.0,19531055.0,21710919,96200.0,MUBI
Father Stu (2022),"Follows the life of Father Stuart Long, a boxer-turned-priest who inspired countless people during his journey from self-destruction to redemption.",2022-04-13,Biography Drama,R,124,21090677.0,707583.0,21798260,5402642.0,Sony Pictures Releasing
Turning Red (2022),"A thirteen-year-old girl named Mei Lee is torn between staying her mother's dutiful daughter and the changes of adolescence. And as if the challenges were not enough, whenever she gets overly excited Mei transforms into a giant red panda.",2022-03-10,Adventure Animation Comedy Drama Family Fantasy Music Romance,PG,100,1399001.0,20414357.0,21813358,578047.0,Walt Disney Studios Motion Pictures
Emergency Declaration (2021),"After a terror incident occurs mid-flight, a passenger jet declares an emergency.",2022-07-21,Action Drama Thriller,,141,412196.0,20988131.0,21400327,123140.0,Well Go USA Entertainment
The Amazing Maurice (2022),A streetwise cat and his gang of rats come up with the perfect money making scheme.,2022-12-16,Adventure Animation Comedy Family Fantasy,PG,93,4303645.0,16818437.0,21122082,1463195.0,Viva Pictures
Crayon Shin-chan: Mononoke Ninja Chinpuden (2022),"The film features Shinnosuke as a ninja, and will reveal if Shinnosuke is the real son of Hiroshi and Misae.",2022-04-22,Action Adventure Animation Comedy Fantasy,,100,,20617005.0,20617005,,
Monster (2023),A mother demands answers from her son's teacher when her son begins acting strangely.,2022-11-03,Drama Thriller,PG-13,127,434585.0,20019281.0,20453866,25603.0,Well Go USA Entertainment
Three Thousand Years of Longing (2022),"A lonely scholar, on a trip to Istanbul, discovers a Djinn who offers her three wishes in exchange for his freedom.",2022-08-24,Drama Fantasy Romance,R,108,8286741.0,11995681.0,20282422,2919717.0,United Artists Releasing
School of Magical Animals 2 (2022),The students of the school of magical animals want to perform a musical for the school's anniversary. Will the rehearsals end in chaos or will the class pull together? And what's up with the strange holes on the school grounds?,2022-09-30,Adventure Comedy Family Musical Romance,PG,103,45860.0,19684275.0,19730135,25114.0,Blue Fox Entertainment
After Ever Happy (2022),"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other.",2022-08-24,Drama Romance,R,95,1072750.0,18165323.0,19238073,114993.0,Fathom Events
Simone: Woman of the Century (2022),"Explores the life of Simone Veil -- the famous French figure who survived the Holocaust and went on to become a leading politician, human rights campaigner, and feminist -- through a series of non-chronological memories",2022-10-12,Biography Drama History,,140,,19198587.0,19198587,,
Beast (2022),A jaded former intelligence agent is pulled back into action when an attack at a mall creates a tense hostage situation.,2022-04-13,Action Comedy Crime Thriller,,155,,18911959.0,18911959,,
Broker (2022),"When a young mother reconsiders abandoning her baby, she discovers a scheme selling foundlings for adoption.",2022-06-08,Comedy Crime Drama,R,129,1046899.0,17804517.0,18851416,3265.0,Neon
