movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Fred Claus (2007),"Fred Claus, Santa's bitter older brother, is forced to move to the North Pole to help Santa and the elves prepare for Christmas in exchange for cash.",2007-11-09,Comedy Family Fantasy,PG,116,72006777.0,25831572,97838349,18515473.0,Warner Bros.
TMNT (2007),"When the world is threatened by an ancient evil, the Ninja Turtles must reunite and overcome their faults in order to stand against it.",2007-03-22,Action Adventure Animation Comedy Family Fantasy Sci-Fi,PG,87,54149098.0,41653818,95802916,24255205.0,Warner Bros.
Shooter (2007),"An expert marksman living in exile, is coaxed back into action after learning of a plot to kill the president. Now on the run after being double crossed for the assassination attempt he was trying to prevent, he sets out for the real killer, and the truth.",2007-03-23,Action Drama Thriller,R,124,47003582.0,48693414,95696996,14523571.0,Paramount Pictures
Michael Clayton (2007),"A law firm brings in its ""fixer"" to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multibillion-dollar class action suit.",2007-09-28,Crime Drama Mystery Thriller,R,119,49033882.0,43957953,92991835,719910.0,Warner Bros.
No Reservations (2007),The life of a top chef changes when she becomes the guardian of her young niece.,2007-07-27,Comedy Drama Romance,PG,104,43107979.0,49493071,92601050,11704357.0,Warner Bros.
Fracture (2007),"After shooting his wife, Ted confesses his crime and asks the court to move his case to trial. He represents himself against Willy, a successful lawyer. But there's more to the case than meets the eye.",2007-04-19,Crime Drama Thriller,R,113,39015018.0,52996543,92011561,11180000.0,New Line Cinema
Epic Movie (2007),"A spoof on previous years' epic movies (The Da Vinci Code, The Chronicles of Narnia: The Lion, the Witch and the Wardrobe + 20 more), TV series, music videos and celebs. 4 orphans are on an epic adventure.",2007-01-24,Adventure Comedy Fantasy,PG-13,86,39739367.0,47498791,87238158,18612544.0,Twentieth Century Fox
The Kingdom (2007),A team of U.S. government agents are sent to investigate the bombing of an American facility in the Middle East.,2007-09-28,Action Drama Thriller,R,110,47536778.0,39482380,87019158,17135055.0,Universal Pictures
La Vie En Rose (2007),"Biopic of the iconic French singer Édith Piaf. Raised by her grandmother in a brothel, she was discovered while singing on a street corner at the age of 19. Despite her success, Piaf's life was filled with tragedy.",2007-02-14,Biography Drama Music Romance,PG-13,140,10301706.0,77183141,87485236,179848.0,Picturehouse
Zodiac (2007),"Between 1968 and 1983, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree.",2007-03-02,Crime Drama Mystery Thriller,R,157,33080084.0,51705830,84786496,13395610.0,Paramount Pictures
Premonition (2007),A woman has a precognitive vision of her husband's death.,2007-03-16,Drama Fantasy Mystery Thriller,PG-13,96,47852604.0,36444705,84297309,17558689.0,Sony Pictures Releasing
Hannibal Rising (2007),Trauma and tragedy during World War II warp young Hannibal Lecter's mind.,2007-02-07,Adventure Crime Drama Thriller War,R,121,27670986.0,54498898,82169884,13051650.0,Metro-Goldwyn-Mayer (MGM)
Rabbit Without Ears (2007),"Rainbow press reporter Ludo is sentenced to 8 months; he's released on probation but must work at a local daycare center for 300 hours. He meets Anna, who has unfinished business with him.",2007-12-20,Comedy Romance,,116,,81744033,81744033,,
Hot Fuzz (2007),"An overachieving London police sergeant is transferred to a village where the easygoing officers object to his fervor for regulations, all while a string of grisly murders strikes the town.",2007-02-16,Action Comedy Mystery Thriller,R,121,23637265.0,56942551,80581021,5837000.0,Rogue Pictures
Halloween (2007),"After being committed for 15 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution and immediately returns to Haddonfield to find his baby sister, Laurie.",2007-08-31,Horror,R,109,58272029.0,22188919,80460948,26362367.0,Metro-Goldwyn-Mayer (MGM)
The Orphanage (2007),"A woman brings her family back to her childhood home, which used to be an orphanage for handicapped children. Before long, her son starts to communicate with an invisible new friend.",2007-10-11,Drama Horror Mystery Thriller,R,105,7161284.0,71477703,78638987,233323.0,Picturehouse
The Number 23 (2007),"Walter Sparrow becomes obsessed with a novel that he believes was written about him, as more and more similarities between himself and his literary alter ego seem to arise.",2007-02-22,Crime Mystery Thriller,R,98,35193167.0,42484386,77677553,15107000.0,New Line Cinema
Next (2007),A Las Vegas magician who can see into the future is pursued by FBI agents seeking to use his abilities to prevent a nuclear terrorist attack.,2007-04-25,Action Sci-Fi Thriller,PG-13,96,18211013.0,59410970,77621983,7133049.0,Paramount Pictures
There Will Be Blood (2007),"A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.",2007-12-26,Drama,R,158,40222514.0,36207867,76430381,190739.0,Paramount Vantage
Hero (2007),"Kohei Kuryu returns to Tokyo and reunites with his former colleagues. He will be up against one of the famous lawyers in Tokyo to solve a new case and team up with his best partner, Maiko Amemiya.",2007-09-08,Drama,,130,,76089199,76089199,,
Elizabeth: The Golden Age (2007),"A mature Queen Elizabeth endures multiple crises late in her reign including court intrigues, an assassination plot, the Spanish Armada, and romantic disappointments.",2007-10-12,Biography Drama History War,PG-13,114,16383509.0,59399249,75782758,6153075.0,Universal Pictures
30 Days of Night (2007),"After an Alaskan town is plunged into darkness for a month, it is attacked by a bloodthirsty gang of vampires.",2007-10-19,Horror Thriller,R,113,39569000.0,35944170,75513170,15951902.0,Sony Pictures Releasing
Stomp the Yard (2007),"When his brother is murdered, a street dancer moves to Georgia to work his way through college. He joins a fraternity's step dancing team for a competition. Will he also get an education and the girl?",2007-01-12,Drama Music Romance,PG-13,115,61356221.0,14154902,75511123,21833312.0,Screen Gems
Dragon Wars: D-War (2007),"Once in 500 years, ancient mythical creatures come to Earth, wreaking havoc and destruction. This time they must be stopped.",2007-08-01,Action Drama Fantasy Thriller,PG-13,107,10977721.0,64131096,75108817,5376000.0,Freestyle Releasing
The Kite Runner (2007),"Amir lives in California with his wife Soraya. He receives a call from his uncle Rahim Khan who urges him to travel to Afghanistan and rescue the son of Amir's childhood servant and friend, Hassan.",2007-12-14,Drama,PG-13,128,15800078.0,59210951,75011029,471713.0,Paramount Vantage
Perfect Stranger (2007),"A journalist goes undercover to ferret out businessman Harrison Hill as her childhood friend's killer. Posing as one of his temps, she enters into a game of online cat-and-mouse.",2007-04-11,Crime Mystery Thriller,R,109,23984949.0,49549168,73534117,11206163.0,Revolution Studios
License to Wed (2007),A reverend puts an engaged couple through a grueling marriage preparation course to see if they are meant to be married in his church.,2007-07-03,Comedy Romance,PG-13,91,43799818.0,26381507,70181325,10422258.0,Warner Bros.
3:10 to Yuma (2007),A small-time rancher agrees to hold a captured outlaw who's awaiting a train to go to court in Yuma. A battle of wills ensues as the outlaw tries to psych out the rancher.,2007-09-06,Action Crime Drama Western,R,122,53606916.0,16409304,70016220,14035033.0,Lionsgate
The Brave One (2007),"Struggling to recover emotionally from a brutal assault that killed her fiancé and left her in a coma, a radio personality begins a quest for vengeance against the perpetrators that leaves a bloody trail across New York City.",2007-09-12,Crime Drama Thriller,R,122,36793804.0,32993590,69787394,13471488.0,Warner Bros.
Because I Said So (2007),A meddling mother tries to set her daughter up with the right man so her kid won't follow in her footsteps.,2007-02-02,Comedy Romance,PG-13,102,42674040.0,26811450,69485490,13122865.0,Universal Pictures
Mr. Magorium's Wonder Emporium (2007),"The young apprentice of a magical, eccentric toy store owner learns to believe in herself, and in her friends, upon learning some grave news about the future.",2007-11-15,Comedy Family Fantasy,G,93,32061555.0,37413106,69474661,9630085.0,Twentieth Century Fox
Dan in Real Life (2007),A widower finds out the woman he fell in love with is his brother's girlfriend.,2007-10-26,Comedy Drama Romance,PG-13,98,47642963.0,20831342,68474305,11809445.0,Walt Disney Studios Motion Pictures
"Lust, Caution (2007)","During World War II era, a young woman, Wang Jiazhi, gets swept up in a dangerous game of emotional intrigue with a powerful political figure, Mr. Yee.",2007-09-24,Drama History Romance Thriller War,NC-17,157,4604982.0,62486933,67091915,63918.0,Focus Features
August Rush (2007),"A musically gifted orphan, Evan, runs away from his orphanage and searches New York City for his birth parents. On his journey, he's taken under the wing of the Wizard, a homeless man who lives in an abandoned theater.",2007-11-21,Drama Music,PG,114,31664162.0,34457864,66122026,9421369.0,Warner Bros.
Underdog (2007),A Beagle must use his newly-bestowed superpowers to defend Capitol City from mad scientist Simon Barsinister.,2007-08-03,Action Adventure Comedy Family Fantasy Sci-Fi,PG,100,43760605.0,21509872,65270477,11585121.0,Walt Disney Studios Motion Pictures
Taxi 4 (2007),"Daniel, the driver of a very special taxi in Marseille, gets a famous soccer player to the stadium in time and later helps his clumsy police friend Émilien catch the dangerous Belgian after he escaped on Émilien's guard.",2007-02-14,Action Comedy Crime,,91,,65125001,65125001,,
28 Weeks Later (2007),"Six months after the rage virus was inflicted on the population of Great Britain, the US Army helps to secure a small area of London for the survivors to repopulate and start again. But not everything goes according to plan.",2007-05-09,Horror Sci-Fi,R,99,28638916.0,43665883,72304846,9807292.0,Fox Atomic
Lions for Lambs (2007),"Injuries sustained by two Army rangers behind enemy lines in Afghanistan set off a sequence of events involving a congressman, a journalist and a professor.",2007-11-07,Crime Drama Mystery Thriller War,R,92,15002854.0,49808686,64811540,6702434.0,United Artists
The Reaping (2007),"A former Christian missionary, who specializes in debunking religious phenomena, investigates a small town which seems to be suffering from the 10 biblical plagues.",2007-04-04,Horror Thriller,R,99,25126214.0,37644845,62771059,10025203.0,Warner Bros.
Good Luck Chuck (2007),"In order to keep the woman of his dreams from falling for another guy, Charlie Logan has to break the curse that has made him wildly popular with single women: Sleep with Charlie once, and the next man you meet will be your true love.",2007-09-21,Comedy Romance,R,101,35017297.0,24751198,59768495,13652001.0,Lionsgate
Are We Done Yet? (2007),"Newlyweds Nick and Suzanne Persons decide to move to the suburbs to provide a better life for their two kids, Lindsey and Kevin. But their idea of a dream home is disturbed by a contractor with a bizarre approach to business.",2007-04-04,Comedy Family,PG,92,49662533.0,8725535,58388068,14262724.0,Revolution Studios
The Mist (2007),"After a massive thunderstorm, an eerie, unwavering fog descends upon a Maine community. Locals seek refuge in a grocery store from the monstrous creatures now roaming the countryside killing everyone they encounter.",2007-11-21,Horror Sci-Fi Thriller,R,126,25594957.0,31875263,57470220,8931973.0,Metro-Goldwyn-Mayer (MGM)
Smokin' Aces (2006),"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.",2007-01-12,Action Comedy Crime Drama Thriller,R,109,35787686.0,21445193,57232879,14638755.0,Universal Pictures
Into the Wild (2007),"After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness.",2007-09-21,Adventure Biography Drama,R,148,18354356.0,38321539,56676733,212440.0,Paramount Vantage
Eastern Promises (2007),A teenager who dies during childbirth leaves clues in her journal that could tie her child to a rape involving a violent Russian mob family.,2007-09-14,Crime Drama Thriller,R,100,17266000.0,38841312,56107312,547092.0,Focus Features
Why Did I Get Married? (2007),The big-screen adaptation of Perry's stage play about the trials of marriage and what happens to one family when a sexy young temptress arrives on the scene.,2007-10-12,Comedy Drama Romance,PG-13,113,55204525.0,658361,55862886,21353789.0,Lionsgate
The Irony of Fate 2 (2007),The events of the new movie take place 30 years after the original one. The stars of this movie are Zhenya and Galya's son and Nadia and Ippolit's daughter. 2007,2007-12-20,Comedy Romance,,115,,55639741,55639741,,
We Own the Night (2007),A New York City nightclub manager tries to save his brother and father from Russian Mafia hitmen.,2007-10-12,Crime Drama Thriller,R,117,28563179.0,26470588,55033767,10826287.0,Sony Pictures Releasing
The Messengers (2007),"An ominous darkness invades a seemingly serene sunflower farm in North Dakota, and the Solomon family is torn apart by suspicion, mayhem and murder.",2007-02-02,Drama Horror Mystery,PG-13,90,35374833.0,19685379,55060212,14713321.0,Screen Gems
Sea Monsters: A Prehistoric Adventure (2007),"Brings to life some of the most bizarre, ferocious and fascinating creatures to ever inhabit the ocean. Combines animation with recreations in a prehistoric adventure. A journey to the bottom of the ancient oceans dramatizes awe-inspiring creatures.",2007-09-20,Adventure Animation Documentary Short,,40,23746066.0,26906397,50652463,605722.0,National Geographic Entertainment
This Christmas (2007),A Christmastime drama centered around the Whitfield family's first holiday together in four years.,2007-11-21,Comedy Drama Romance,PG-13,119,49121934.0,656618,49778552,17958183.0,Screen Gems
May 18 (2007),The story of events leading up to the 1980 Gwangju massacre in South Korea when thousands of students and protesters were killed by armed troops during an anti-government demonstration.,2007-07-26,Drama History,,120,,49282156,49282156,,
Mr. Brooks (2007),A well-respected businessman is sometimes controlled by his murder and mayhem-loving alter ego.,2007-05-31,Crime Drama Mystery Thriller,R,120,28549298.0,19894436,48443734,10017067.0,Metro-Goldwyn-Mayer (MGM)
The Nanny Diaries (2007),"A college graduate goes to work as a nanny for a rich New York family. Ensconced in their home, she has to juggle their dysfunction, a new romance, and the spoiled brat in her charge.",2007-08-24,Comedy Drama Romance,PG-13,106,25930652.0,21886368,47817020,7480927.0,Metro-Goldwyn-Mayer (MGM)
Death at a Funeral (2007),Chaos ensues when a man tries to expose a dark secret regarding a recently deceased patriarch of a dysfunctional British family.,2007-07-11,Comedy,R,90,8580428.0,38208985,46789726,1282973.0,Metro-Goldwyn-Mayer (MGM)
Freedom Writers (2007),"Erin Gruwell, a young teacher in a racially divided Los Angeles school, inspires her class of at-risk students, deemed incapable of learning, to learn tolerance, apply themselves, and pursue education beyond high school.",2007-01-05,Biography Crime Drama,PG-13,123,36605602.0,6489573,43095175,9405582.0,Paramount Pictures
The Warlords (2007),"China, 1860s: Having his army slaughtered, General Qingyun joins 2 bandit leaders in raids on rebels and in blood oath. They form a Qing loyal army with eyes on rebel held Suzhou and Nanjing.",2007-12-12,Action Adventure Drama History Romance War,R,126,129078.0,42754103,42883181,10073.0,Magnolia Pictures
Pokémon: The Rise of Darkrai (2007),"An idyllic town is thrown into chaos when two powerful Pokémon, Dialga and Palkia, cross paths and battle, distorting the dimensions of time and space. The only hope comes from Darkrai, a shadowy Pokémon shunned by the townsfolk.",2007-07-14,Action Adventure Animation Comedy Drama Family Fantasy Sci-Fi,,95,,42496749,42496749,,
