movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Death on the Nile (1978),"As Hercule Poirot enjoys a luxurious cruise down the Nile, a newlywed heiress is found murdered on board. Can Poirot identify the killer before the ship reaches the end of its journey?",1978-09-29,Crime Drama Mystery,,140,14560084,8717.0,14569266,,Paramount Pictures
The Buddy Holly Story (1978),"The story of the life and career of the early rock and roll singer, from his meteoric rise to stardom, to his marriage and untimely death.",1978-05-19,Biography Drama Music,,114,14363400,,14363400,,Columbia Pictures
The Big Fix (1978),An ex-'60s radical now working as a private eye is hired by an old flame to investigate a political smear campaign. The case becomes more dangerous as it unfolds.,1978-10-01,Comedy Mystery Thriller,,108,13062708,,13062708,,Universal Pictures
The Other Side of the Mountain: Part II (1978),"Jill and mom return to Bishop, renting trucker John's place during a summer getaway years post-tragedy. Jill fights her instant attraction to John, but they ultimately connect, past hurts complicating their romance.",1978-01-01,Biography Drama Romance,,100,11565678,,11565678,,Universal Pictures
Moment by Moment (1978),"Trisha Rawlings, a Beverly Hills socialite, suffers from loneliness following separation from her womanizing husband Stu. Strip, a young drifter, becomes infatuated with her and develops a May/December relationship with her.",1978-12-22,Drama Romance,,105,10963824,,10963824,,Universal Pictures
Interiors (1978),"Three sisters find their lives spinning out of control in the wake of their parents' sudden, unexpected divorce.",1978-08-02,Drama,,92,10432366,,10432366,,United Artists
Straight Time (1978),The difficulties of a career burglar to reinsert himself after being released on parole.,1978-03-17,Crime Drama,,114,9900000,,9900000,,Warner Bros.
Comes a Horseman (1978),"A brave and proud woman struggles for her land, finding help and something more in unexpected way.",1978-10-25,Drama Romance Western,,118,9585769,,9585769,,Metro-Goldwyn-Mayer (MGM)
American Hot Wax (1978),"The story of the rise and fall of Alan Freed, the pioneering New York City radio disc jockey who was instrumental in introducing and popularizing rock 'n' roll music in the 1950s.",1978-03-17,Drama History Music,,91,7932571,,7932571,,Paramount Pictures
The Brink's Job (1978),"A fictional retelling of the infamous Boston Brink's Company robbery on January 17th, 1950, of $2.7M, which cost the American taxpayers $29M to apprehend the culprits, with only $58,000 recovered.",1978-12-08,Comedy Crime Drama History,PG,104,7909950,,7909950,,Universal Pictures
Goin' South (1978),"Due to the lack of men after the Civil War, a western town allows a young bachelorette who lives alone to save a thief from hanging by marrying him. They must deal with his old gang, the Sheriff, the railroad, a gold mine, and each other.",1978-10-06,Comedy Romance Western,,108,7435671,,7435671,,Paramount Pictures
King of the Gypsies (1978),"In the criminal and violent world of modern-day Gypsies based in New York City, their 'king' Zharko Stepanowicz passes his leadership to his unwilling grandson, leaving the skipped father resentful.",1978-12-20,Crime Drama,,112,7325177,,7325177,,Paramount Pictures
Force 10 from Navarone (1978),"During World War II, several oddly assorted military experts are teamed in a mission to raid and destroy a bridge vital to enemy strategy.",1978-12-22,Action Drama War,,118,7230000,,7230000,,American International Pictures (AIP)
Paradise Alley (1978),"Three Italian-American brothers, living in the slums of 1940's New York City, try to help each other with one's wrestling career using one brother's promotional skills and another brother's con-artist tactics to thwart a sleazy manager.",1978-09-22,Drama,,107,7185518,,7185518,,Universal Pictures
The Bad News Bears Go to Japan (1978),"A small-time hustler takes the pint-sized baseball team to Japan for a match against the country's best Little League baseball team, sparking off a series of adventures and mishaps.",1978-06-02,Comedy Family Sport,,91,7092495,,7092495,,Paramount Pictures
International Velvet (1978),Velvet's orphaned niece Sarah follows her dream of Olympic glory with her horse Arizona Pie.,1978-07-12,Drama Family Sport,PG,127,7009238,,7009238,,Metro-Goldwyn-Mayer (MGM)
Blue Collar (1978),"When three automotive factory workers who're struggling financially try to steal from their own labor union, they discover corruption, and reluctantly decide to use this information for blackmail.",1978-02-10,Crime Drama,,114,6521083,,6521083,,Universal Pictures
Pretty Baby (1978),A preteen girl lives as a prostitute in New Orleans in 1917.,1978-04-05,Drama,,110,5786368,,5786368,,Paramount Pictures
Gray Lady Down (1978),A Navy Captain uses his experimental Snark to reach a nuclear submarine stuck on an ocean ledge.,1978-01-01,Adventure Drama History Thriller,,111,5438927,,5438927,,Universal Pictures
Brass Target (1978),"In 1945, General Patton sends Germany's confiscated gold reserves to Frankfurt, but the Army train is robbed by plotters who also hire a Swiss hitman to kill the General.",1978-12-22,Action Drama Mystery Thriller War,,111,5011158,,5011158,354797.0,Metro-Goldwyn-Mayer (MGM)
Caravans (1978),"In 1948, at the U.S. embassy in Zadestan, a young diplomat is ordered to find the missing daughter of an influential U.S. Senator.",1978-11-02,Action Adventure History,,127,3930501,,3930501,,Universal Pictures
Days of Heaven (1978),A hot-tempered farm laborer convinces the woman he loves to marry their rich but dying boss so that they can have a claim to his fortune.,1978-09-13,Drama Romance,,94,3446749,39689.0,3492909,,Paramount Pictures
Our Winning Season (1978),"The story follows three teenagers through their senior year of high school in the 1960s, focusing on the star athlete of the group.",1978-06-02,Drama,,92,1997705,,1997705,,American International Pictures (AIP)
I Wanna Hold Your Hand (1978),"In 1964, six teenagers from New Jersey run off to see The Beatles perform on The Ed Sullivan Show in the hope of meeting their idols. However, they don't have tickets. Along the way, they learn new things about friendship and growing up.",1978-01-01,Comedy Music Romance,,104,1944682,,1944682,,Universal Pictures
Skateboard (1978),"A Hollywood agent finds himself in debt to a powerful bookie. To make a fast buck, he creates a team of exceptionally talented skateboarders and enters them in a downhill race. If they win, they will get $20,000.",1978-02-01,Drama Sport,,97,1318823,,1318823,,Universal Pictures
Uncle Joe Shannon (1978),"Self-destructive after the deaths of his wife and child in a fire, a trumpet player befriends a crippled youngster and together they battle obstacles through each other's encouragement.",1978-12-15,Drama,,108,494797,,494797,,United Artists
Nunzio (1978),"Protected by his brother, a mentally impaired Brooklynite pretends he's Superman and becomes a hero.",1978-05-12,Drama,,85,52195,,52195,,Universal Pictures
The Last Waltz (1978),A film account and presentation of the final concert of The Band.,1978-04-26,Biography Documentary Music,,117,322313,18833.0,363707,,United Artists
