movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Cinderella (1950),"When Cinderella's cruel stepmother prevents her from attending the Royal Ball, she gets some unexpected help from the lovable mice Gus and Jaq and from her Fairy Godmother.",1950-03-04,Animation Family Fantasy Musical Romance,G,74,93141149.0,3242238.0,96383387,,Walt Disney Studios Motion Pictures
The French Lieutenant's Woman (1981),Anna and Mike portray two characters in a film set in 19th century England who fall in love despite the fact that Mike's character is engaged.,1981-09-18,Drama Romance,,124,26890068.0,,26890068,,Metro-Goldwyn-Mayer (MGM)
Private Lessons (1981),An immigrant housemaid seduces a 15-year-old boy and later fakes her own death as part of his chauffeur's blackmail plot. Troubles arise when the two start to fall in love.,1981-08-28,Comedy Romance,,87,26279000.0,,26279000,,Jensen Farley Pictures
Modern Problems (1981),"Jealous, harried air traffic controller Max Fiedler, recently dumped by his girlfriend, comes into contact with nuclear waste and is granted the power of telekinesis, which he uses not only to win her back, but to gain a little revenge.",1981-12-25,Comedy Fantasy Sci-Fi,,93,26154211.0,,26154211,,Twentieth Century Fox
Halloween II (1981),"While Dr. Loomis hunts for Michael Myers, a traumatized Laurie is rushed to Haddonfield Memorial Hospital, and The Shape is not far behind her.",1981-10-30,Horror,,92,25533818.0,,25533818,7446508.0,Universal Pictures
Only When I Laugh (1981),"A Broadway actress fresh out of rehab navigates sobriety, her career, demanding daughter, and supporting her troubled friends' personal crises.",1981-09-23,Comedy Drama,,120,25524778.0,,25524778,,Columbia Pictures
Escape from New York (1981),"In a dystopian 1997, a convicted bank robber is tasked with rescuing the U.S. President after he crashes into Manhattan, which has been turned into a giant maximum security prison.",1981-07-10,Action Adventure Sci-Fi,,99,25244626.0,31197.0,25276664,,Embassy Pictures
Body Heat (1981),"During an extreme heatwave, a beautiful Florida woman and a seedy lawyer engage in an affair while plotting the murder of her rich husband.",1981-08-28,Crime Drama Romance Thriller,,113,24058838.0,,24058838,564593.0,Warner Bros.
Ghost Story (1981),"Two generations of men find themselves haunted by the presence of a spectral woman. When the son of one of the elderly men returns to his hometown after his brother's mysterious death, they attempt to unravel her story.",1981-12-16,Drama Horror Thriller,,110,23371905.0,,23371905,2105729.0,Universal Pictures
Friday the 13th: Part 2 (1981),"Five years after the events of the first film, a summer camp next to the infamous Camp Crystal Lake is preparing to open, but the legend of Jason is weighing heavy on the proceedings.",1981-04-30,Horror Mystery Thriller,,87,21722776.0,489.0,21723464,6429784.0,Paramount Pictures
The Final Conflict (1981),The now adult Antichrist plots to eliminate his future divine opponent while a cabal of monks plot to stop him.,1981-03-20,Horror,,108,20471382.0,,20471382,5571675.0,Twentieth Century Fox
The Incredible Shrinking Woman (1981),A housewife grows smaller and smaller in reaction to chemicals found in cosmetics and household products.,1981-01-30,Comedy Sci-Fi,,88,20259961.0,,20259961,4279264.0,Universal Pictures
Mommie Dearest (1981),"The abusive and traumatic adoptive upbringing of Christina Crawford at the hands of her mother, screen queen Joan Crawford, is depicted.",1981-09-18,Biography Drama,R,129,19032261.0,97.0,19034156,,Paramount Pictures
Paternity (1981),A single man searches for a woman who will bear his baby with no strings attached.,1981-10-02,Comedy Romance,,94,18838812.0,,18838812,,Paramount Pictures
Under the Rainbow (1981),"A visiting dignitary, a CIA agent, a Nazi spy, Japanese tourists, an assassin and a group of ""midget"" actors from The Wizard of Oz all check into an elite Los Angeles hotel called Under the Rainbow.",1981-07-31,Comedy,,98,18826490.0,,18826490,2297493.0,Warner Bros.
The Howling (1981),"After a bizarre and near deadly encounter with a serial killer, a television newswoman is sent to a remote mountain resort whose residents may not be what they seem.",1981-04-10,Horror,,91,17985893.0,,17985893,,Embassy Pictures
Eye of the Needle (1981),"A ruthless German spy, trying to get out of Britain with vital information about D-Day, must spend time with a young woman and her crippled husband.",1981-07-24,Romance Thriller War,,112,17583634.0,52.0,17583686,,Metro-Goldwyn-Mayer (MGM)
Take This Job and Shove It (1981),"Frank is sent to his native town, Millsborough, to increase the local brewery production. He meets old school mates and his former girlfriend, Jane. They quickly fall in love again. Frank is torn between his job.",1981-05-15,Comedy,,100,17569027.0,,17569027,,Embassy Pictures
Outland (1981),A federal marshal stationed at a mining colony on the Jupiter moon of Io uncovers a drug-smuggling conspiracy. He gets no help from the workers or authorities when he finds himself marked for murder.,1981-05-22,Action Crime Sci-Fi Thriller Western,,109,17374595.0,,17374595,3059638.0,Warner Bros.
The Devil and Max Devlin (1981),"Max, a dead corrupt businessman, makes a Faustian pact with Satan's henchman to drive three people to Hell in exchange for longer life. Soon Max realizes that there still may be good in him.",1981-02-06,Comedy Family Fantasy,,96,16000000.0,,16000000,,Walt Disney Studios Motion Pictures
Caveman (1981),A caveman seeks revenge on a much larger competitor for the hand of a beautiful cavewoman.,1981-04-17,Comedy Romance,,91,15965924.0,,15965924,,Metro-Goldwyn-Mayer (MGM)
Continental Divide (1981),A hard-nosed Chicago journalist has an unlikely love affair with an eagle researcher.,1981-09-18,Comedy Romance,,103,15578237.0,,15578237,3218347.0,Universal Pictures
The Night the Lights Went Out in Georgia (1981),A small-town stud wants to go to Nashville to be a big country star. His ambitious kid sister works as his manager. Their dream hits jeopardy when they cross paths with a small-town sheriff.,1981-08-07,Drama Music,,112,14923752.0,,14923752,,AVCO Embassy Pictures
Ragtime (1981),"A young black pianist becomes embroiled in the lives of an upper-class white family set among the racial tensions, infidelity, violence and other nostalgic events in early 1900s New York City.",1981-11-20,Drama,,155,14920781.0,,14920781,151351.0,Paramount Pictures
Nighthawks (1981),"When one of Europe's most lethal terrorists shows up in New York, an elite undercover cop is assigned to take him down by any means necessary.",1981-04-10,Action Crime Thriller,,99,14905359.0,5000000.0,19905359,2525360.0,Universal Pictures
S.O.B. (1981),"A successful movie director makes the most expensive film in his career and it becomes a huge flop. He tries to salvage his career by reshooting the film as an erotic production, where its family-friendly star takes her top off.",1981-07-01,Comedy Drama,,122,14867086.0,,14867086,,Paramount Pictures
Rich and Famous (1981),"Liz and Merry become BFFs in college. A decade later, Liz is a serious writer with writer's block, and Merry is a homemaker and a mom who has written a novel. Other bestsellers, riches, and fame follow.",1981-10-09,Drama,,117,14492125.0,,14492125,,Metro-Goldwyn-Mayer (MGM)
Scanners (1981),"A scientist trains a man with an advanced telepathic ability called ""scanning"" to stop a dangerous Scanner with extraordinary psychic powers from waging war against non scanners.",1981-01-14,Horror Sci-Fi Thriller,,103,14225876.0,,14225876,,Embassy Pictures
Dragonslayer (1981),A young wizarding apprentice is sent to kill a dragon which has been devouring girls from a nearby kingdom.,1981-06-26,Action Adventure Fantasy,,108,14110013.0,,14110172,2407939.0,Paramount Pictures
True Confessions (1981),"A worldly ambitious monsignor clashes with his older brother, a cynical Los Angeles homicide detective who is investigating the brutal murder of a young prostitute.",1981-09-25,Crime Drama,,108,12850276.0,,12850276,,Metro-Goldwyn-Mayer (MGM)
Atlantic City (1980),"In a corrupt city, a small-time gangster and the estranged wife of a pot dealer find themselves thrown together in an escapade of love, money, drugs and danger.",1981-04-03,Crime Drama Romance,,104,12729675.0,,12729675,,Paramount Pictures
The Legend of the Lone Ranger (1981),"The sole surviving Texas Ranger (Klinton Spilsbury) of an ambush arranged by outlaw leader Major Bartholomew ""Butch"" Cavendish (Christopher Lloyd) returns to fight back as a great masked western hero, The Lone Ranger.",1981-05-22,Action Adventure Drama Western,,98,12617845.0,,12617845,2945600.0,Universal Pictures
First Monday in October (1981),"For the first time in history a woman is appointed to the U.S. Supreme Court, where she becomes a friendly rival to a liberal associate.",1981-08-21,Comedy Drama,,98,12480249.0,,12480249,,Paramount Pictures
The Postman Always Rings Twice (1981),"The sensuous wife of a roadside diner proprietor and a rootless drifter begin a sordid, steamy affair and conspire to murder her Greek husband.",1981-03-20,Crime Drama Romance Thriller,,122,12376625.0,6791.0,12383416,,Paramount Pictures
Blow Out (1981),A movie sound recordist accidentally records the evidence that proves that a car accident was actually murder and consequently finds himself in danger.,1981-07-24,Crime Drama Mystery Thriller,,108,12000000.0,1495.0,12002092,,Filmways Pictures
Back Roads (1981),"A prostitute and a drifter find themselves bound together as they make their way through the rural South, doing what they have to do to survive.",1981-03-13,Adventure Comedy Romance,,94,11809387.0,,11809387,3046339.0,Warner Bros.
Thief (1981),"After years in prison, ace safe-cracker Frank owns a car dealership and a cocktail lounge, which are fronts for high-stakes jewelry heists. He wants to complete one last big heist for the Mob before he goes straight.",1981-03-27,Action Crime Drama Thriller,,123,11492915.0,,11495509,,Metro-Goldwyn-Mayer (MGM)
Victory (1981),"As allied P.O.W.s prepare for a soccer game against the German National Team to be played in Nazi-occupied Paris, the French Resistance and British officers are making plans for the team's escape.",1981-07-31,Drama Sport War,,116,10853418.0,,10853418,,Paramount Pictures
Rollover (1981),The wife of a murdered petrochemical company chairman and a banker investigating the liquidity of his new bank stumble upon an international financial scheme that could lead to global economic collapse.,1981-12-11,Drama Mystery Romance Thriller,,116,10851261.0,,10851261,2260689.0,Warner Bros.
Wolfen (1981),A New York cop investigates a series of brutal deaths that resemble animal attacks.,1981-07-24,Horror Thriller,,115,10626725.0,,10626725,3037911.0,Warner Bros.
Carbon Copy (1981),"When a rich white corporate executive finds out that he has an illegitimate black son, things start falling apart for him at home, work, and in his social circles.",1981-09-25,Comedy Drama,,92,9566593.0,,9566593,,Embassy Pictures
Pennies from Heaven (1981),"During the Great Depression, a sheet-music salesman seeks to escape his dreary life through popular music and a love affair with an innocent schoolteacher.",1981-12-11,Drama Musical Romance,,108,9171289.0,,9171289,,Metro-Goldwyn-Mayer (MGM)
Deadly Blessing (1981),"After her husband dies under mysterious circumstances, a widow becomes increasingly paranoid of the neighboring religious community that may have diabolical plans for her.",1981-08-14,Horror Thriller,,100,8279042.0,,8279042,,Metro-Goldwyn-Mayer (MGM)
Whose Life Is It Anyway? (1981),"Ken Harrison is an artist who makes sculptures. One day he is involved in a car accident, and is paralyzed from his neck down. All he can do is talk, and he wants to die. In hospital he make friends with some of the staff, and they support him when he goes to trial to be allowed to die.",1981-12-02,Comedy Drama,,119,8206145.0,,8206145,,Metro-Goldwyn-Mayer (MGM)
Prince of the City (1981),"A New York City narcotics detective reluctantly agrees to cooperate with a special commission investigating police corruption, and soon realises he's in over his head, and nobody can be trusted.",1981-08-19,Crime Drama,,167,8124257.0,,8124257,64713.0,Warner Bros.
The Funhouse (1981),"Teenage Amy Harper, her boyfriend Buzz Dawson, and their friends Richie Atterbury and Liz Duncan visit a local carnival for a night of innocent amusement, but soon witness a fortune teller's murder and find that the exits are locked.",1981-03-13,Horror,,96,7886857.0,142.0,7886999,2765456.0,Universal Pictures
Buddy Buddy (1981),"During a high-profile Mafia testimony case in California's Riverside County, a hired killer checks into a hotel room near the courthouse, while his depressed next-door neighbor wants to commit suicide over marital problems.",1981-12-11,Comedy,,96,7258543.0,,7258543,,Metro-Goldwyn-Mayer (MGM)
La Cage aux Folles II (1980),The titular gay couple become involved with local cops and foreign spies when one of them unwittingly obtains a roll of stolen microfilm.,1981-02-15,Comedy,,101,6950125.0,,6950125,,Metro-Goldwyn-Mayer (MGM)
...All the Marbles (1981),"Small-time female wrestling team ""The California Dolls"" and their manager must face the hardships of their sport and their lives to succeed.",1981-10-16,Comedy Drama Sport,,113,6468195.0,,6468195,,Metro-Goldwyn-Mayer (MGM)
Eyewitness (1981),A janitor who claims he's seen a murder becomes romantically involved with the glamorous TV reporter covering the story.,1981-02-13,Crime Drama Mystery Romance Thriller,,103,6400000.0,,6400000,,Twentieth Century Fox
Gallipoli (1981),Two Australian sprinters face the brutal realities of war when they are sent to fight in the Gallipoli campaign in Turkey during World War I.,1981-08-28,Adventure Drama History War,,110,5732587.0,,5738604,,Paramount Pictures
My Bloody Valentine (1981),A decades-old folk tale surrounding a deranged murderer killing those who celebrate Valentine's Day turns out to be true to legend when a group defies the killer's order and people start turning up dead.,1981-02-11,Horror Mystery Thriller,,90,5672031.0,,5673343,,Paramount Pictures
Going Ape! (1981),"When 80-year-old Max Sabatini dies, he leaves his three prized orangutans in the care of his only son, Foster. To inherit his father's $5-million fortune, Foster must take care of the apes for the next five years.",1981-04-10,Comedy Crime Family Romance,,87,5504218.0,,5504218,,Paramount Pictures
The Dogs of War (1980),"Mercenary James Shannon, on a reconnaissance job to the African nation of Zangaro, is tortured and deported. He returns to lead a coup.",1981-02-13,Action Adventure Drama War,,119,5484132.0,,5484132,,Metro-Goldwyn-Mayer (MGM)
Student Bodies (1981),A serial killer with his signature heavy breathing proceeds to systematically kill the students and teachers of Lamab high school.,1981-08-07,Comedy Horror Mystery,,86,5165432.0,,5165432,1582148.0,Paramount Pictures
The Watcher in the Woods (1980),"When a family moves to a country home, the young girls experience strange happenings that have a link to an occult event years past.",1981-10-07,Family Horror Mystery Thriller,,84,5000000.0,,5000000,,Walt Disney Studios Motion Pictures
All Night Long (1981),A middle-aged executive's lifestyle and values are turned upside down after he is demoted to chain-store night manager.,1981-03-06,Comedy Drama Romance,,87,4454295.0,,4454295,1392852.0,Universal Pictures
The Pursuit of D.B. Cooper (1981),"D.B. Cooper parachutes with his stolen money and proceeds to contact his wife. Meanwhile, his former army sergeant, who now works as an insurance investigator, manages to identify him and decides to track him down.",1981-11-13,Adventure Crime Drama Thriller,,100,3702028.0,,3702028,1214767.0,Universal Pictures
Zoot Suit (1981),"When barrio leader Henry Reyna and his friends are unjustly convicted on circumstantial evidence, activist lawyers Alice Bloomfield and George Shearer fight the blatant racially motivated miscarriage of justice to win them their freedom.",1981-10-02,Drama Musical,,103,3256082.0,,3256082,63356.0,Universal Pictures
The Fan (1981),"Douglas, a record salesman, is an obsessive fan of actress Sally Ross. When his letters are rejected, he strikes out at her and her loved ones.",1981-05-15,Drama Horror Thriller,,95,3082096.0,,3082096,,Paramount Pictures
The Last Metro (1980),"In occupied Paris, an actress married to a Jewish theater owner must keep him hidden from the Germans while doing both of their jobs.",1981-02-13,Drama Romance War,,132,3007945.0,,3007945,,Metro-Goldwyn-Mayer (MGM)
Gas (1981),"Chaos besets a town when the populace hears of a gas shortage. Reporter Jane Beardsley investigates stolen milk causing milk prices and gas prices to rise. Others get involved, leading to a big car chase. Howie Mandel's screen debut.",1981-07-23,Comedy,,94,2869425.0,,2869425,,Paramount Pictures
Modern Romance (1981),Albert Brooks directs himself as a successful film editor with far too many issues that affects the relationship between him and his remarkably patient girlfriend.,1981-03-13,Comedy Romance,,93,2863642.0,,2864224,18225.0,Columbia Pictures
The Hand (1981),"A comic book artist loses his hand, which in turn takes on a murderous life of its own.",1981-04-24,Drama Horror Thriller,,104,2447576.0,,2447576,566736.0,Warner Bros.
Heartbeeps (1981),Two household robots run away and try to start a family.,1981-12-18,Comedy Sci-Fi,,78,2154696.0,,2154696,407464.0,Universal Pictures
This Is Elvis (1981),"The life and career of Elvis Presley are chronicled in home movies, concert footage, and dramatizations.",1981-04-10,Biography Documentary Music,,101,2028612.0,,2028612,429146.0,Warner Bros.
Sphinx (1981),"Egyptologist Erica Baron finds more than she bargained for during her long-planned trip to The Land of the Pharoahs: murder, theft, betrayal, love, and a mummy's curse.",1981-02-13,Adventure Mystery Thriller,,118,2022771.0,,2022771,439564.0,Warner Bros.
Honky Tonk Freeway (1981),"A satire of American progression in which a mayor tries to bribe an official to ensure a ramp connects Ticlaw to an up-and-coming intrastate. When his plan fails, the town residents are forced to take matters into their own hands.",1981-08-21,Action Comedy,,107,2004742.0,,2004742,939423.0,Universal Pictures
Raggedy Man (1981),A divorcee with two sons has an affair with a young sailor passing through her Texas town in 1944.,1981-09-18,Drama,,94,1976198.0,,1976198,287081.0,Universal Pictures
King of the Mountain (1981),"A group of friends race their high-powered cars up and down a dangerous and deadly mountain road known as Mulholland Drive to see who can claim the title of ""King of the Mountain.""",1981-05-01,Action Adventure Drama Sport,,90,1791147.0,,1791147,958637.0,Universal Pictures
Cutter's Way (1981),"Richard spots a man dumping a body, and decides to expose the man he thinks is the culprit with his friend Alex Cutter.",1981-03-20,Crime Drama Mystery Thriller,,109,1729274.0,23360.0,1752634,,Metro-Goldwyn-Mayer (MGM)
Silence of the North (1981),"Based on the biography of Olive Fredrickson, It tells of her life as a girl, then a trapper's wife and later a widow with three small children surviving under rugged pioneer conditions in northern Alberta Canada from the early 1900's through to the Depression.",1981-10-23,Drama,,94,1622898.0,,1622898,344837.0,Universal Pictures
From Mao to Mozart: Isaac Stern in China (1979),"Isaac Stern's cultural tour of China is seen, with the master violinist performing and mentoring young Chinese musicians. He visits rehearsals of the Peking Opera, meeting with their musicians who use traditional Chinese instruments, and also visits a sports academy and other venues. The lingering effects of the Cultural Revolution (1966-1976), which opposed any western influences and oppressed those who introduced western approaches, are evident in the lack of skill development among many of the young musicians and the emphasis on technical skill rather than artistic interpretation.",1981-04-10,Documentary Music,,84,1205934.0,,1205934,,Metro-Goldwyn-Mayer (MGM)
Night School (1981),Who's been decapitating the innocent girls at a local night school? The police are baffled.,1981-09-11,Horror Mystery Thriller,,88,1169875.0,,1169875,,Paramount Pictures
Eyes of a Stranger (1981),A news anchorwoman begins to suspect a man living in the same apartment complex as her to be the serial killer that's been raping and killing women in the Miami area.,1981-03-27,Horror Thriller,,84,1118634.0,,1118634,546724.0,Warner Bros.
Herbie Goes Bananas (1980),The adorable little VW helps its owners break up a counterfeiting ring in Mexico.,1980-06-25,Adventure Comedy Family Fantasy,,100,18000000.0,,18000000,,Walt Disney Studios Motion Pictures
Herbie Goes to Monte Carlo (1977),"Herbie, the Volkswagen Beetle with a mind of its own, is racing in the Monte Carlo Rally. Unbeknownst to Herbie's driver, thieves have hidden a stolen diamond in Herbie's gas tank, and are now trying to get it back.",1977-06-24,Action Adventure Comedy Family Fantasy Romance Sport,,105,29000000.0,,29000000,,Walt Disney Studios Motion Pictures
Sunday Lovers (1980),"A sex comedy anthology containing four stories, each from a different country (England, France, the U.S., and Italy).",1981-02-13,Comedy Drama Romance,,125,621931.0,,621931,,Metro-Goldwyn-Mayer (MGM)
Beyond the Reef (1979),"Tikoyo lives by the Bora Bora lagoon in the South Pacific, where he found a man-eating tiger shark when it was an orphaned baby, just a foot long. He named it Manidu, and it grew to be sixteen feet long. Tikoyo believes that his companion houses the soul of a wise old man, and helps him guard the sacred black pearls in the lagoon. In fact, Manidu does protect Tikoyo and his girlfriend Diana, only eating those who are their enemies, or who seek to destroy their environment, or steal the pearls.",1981-04-24,Adventure Romance,,91,547525.0,2406.0,549931,,Universal Pictures
Cattle Annie and Little Britches (1980),"In 19th-century Oklahoma, two teen girls who love stories about outlaws are on a quest to meet and join up with them. They find a shadow of a former gang and, although disappointed, still try to help them escape from a vigorous Marshal.",1981-04-24,Drama Western,,97,534816.0,,534816,115679.0,Universal Pictures
Hard Country (1981),"Ambitious young Jodie wants more out of life than the small Texas country town she lives in has to offer. Jodie realizes that in order to pursue her dreams she will have to leave Texas and move to the big city. However, her shiftless factory worker boyfriend Kyle wants to stay in Texas.",1981-05-01,Drama,,104,534653.0,,534653,,Universal Pictures
Man of Iron (1981),"A few years after the events of Man of Marble, a journalist investigates Mateusz Birkut's son Maciek Tomczyk, now an activist leading a shipyard strike.",1981-11-20,Drama History,,156,492035.0,,492035,,Metro-Goldwyn-Mayer (MGM)
Kelly (1981),A young girl from a broken home who is having problems in school and her personal life decides to run away and live with her father in the wilderness.,1981-03-20,Adventure Drama Family,,94,469777.0,,469777,,Paramount Pictures
Freaky Friday (1976),A mother and daughter find their personalities switched and have to live each other's lives on one strange Friday.,1977-01-21,Comedy Family Fantasy,,98,25942000.0,,25942000,,Walt Disney Studios Motion Pictures
The Sea Wolves (1980),"During World War II, British Intelligence brings a crew of ex-soldiers out of retirement, using their age as cover, to take to the seas and pull off an unlikely undercover mission in neutral Goa.",1981-06-05,Action History War,,120,220181.0,,220181,,Paramount Pictures
Second-Hand Hearts (1980),A high-spirited wife and her meekish husband hit the road to take back her kids from her previous marriage who live with her ex-inlaws.,1981-04-24,Comedy,,102,19450.0,,19450,,Paramount Pictures
Glen or Glenda (1953),A psychiatrist tells the stories of a transvestite (Glen or Glenda) and a pseudohermaphrodite (Alan or Anne).,1953-01-01,Drama Horror,,65,10158.0,,10158,,
Polyester (1981),"A suburban homemaker's world falls apart when she finds that her pornographer husband is serially unfaithful to her, her daughter is pregnant, and her son is suspected of being the foot-fetishist who's been breaking local women's feet.",1981-05-29,Comedy,,86,,5670.0,5670,,New Line Cinema
Swiss Family Robinson (1960),A Swiss family must survive being shipwrecked on a deserted island.,1960-12-10,Adventure Family,G,126,40356000.0,3745.0,40359745,,Walt Disney Studios Motion Pictures
That Obscure Object of Desire (1977),"Recounted in flashback are the romantic perils of Mathieu, a middle-aged French sophisticate as he falls for his nineteen-year-old former chambermaid Conchita.",1981-04-29,Comedy Drama Romance,,103,,3140.0,3140,,
Dissolute Wife (1981),,1981-06-13,,,110,,785.0,785,,
