movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
The Jungle Book (1967),Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization.,1967-10-18,Adventure Animation Comedy Family Musical,G,78,141843612,64000000.0,205843612,,Walt Disney Studios Motion Pictures
Missing in Action (1984),Colonel Braddock launches a mission deep into the jungles of Vietnam to find the POW camp that he escaped from and free the Americans still held captive there.,1984-11-16,Action Adventure Drama Thriller War,,101,22812411,,22812411,6101460.0,Cannon Film Distributors
A Soldier's Story (1984),An African-American officer investigates a murder in a racially charged situation in World War II.,1984-09-14,Crime Drama Mystery War,,101,21821347,,21821347,156383.0,Columbia Pictures
Against All Odds (1984),"A gangster hires an ex-football player to find his estranged girlfriend. When he finds her, they fall in love and things get complicated.",1984-03-02,Action Adventure Crime Drama Romance Thriller,,128,21689062,,21689062,3766128.0,Columbia Pictures
"Oh, God! You Devil (1984)",George Burns returns as God - and as Satan. They battle over the soul of a young rock star who is willing to sell it to the devil.,1984-11-09,Comedy Fantasy,,97,21538850,,21538850,5560001.0,Warner Bros.
Rhinestone (1984),A country music star must turn an obnoxious New York cabbie into a singer in order to win a bet.,1984-06-22,Comedy Music,,111,21435321,,21435321,5459726.0,Twentieth Century Fox
Weekend Pass (1984),"Three rookie sailors who have just completed basic training are out on their first weekend pass. As they hit one bar after another, they soon forget everything the Navy ever taught them.",1984-02-03,Comedy,,88,21058033,,21058033,1451676.0,Crown
Top Secret! (1984),"An American rock and roll singer is invited to a cultural festival in East Germany in order to distract from a plot to destroy NATO submarines, but he accidentally becomes involved in a resistance plot to rescue an imprisoned scientist.",1984-06-22,Comedy Crime Music,,90,20458340,,20459620,4406205.0,Paramount Pictures
Hot Dog... The Movie (1984),Harkin Banks heads to skiing championships in California. A teen runaway tags along as he parties and competes with friends and foes.,1984-01-13,Comedy Romance Sport,,96,20307325,,20307325,4506756.0,Metro-Goldwyn-Mayer (MGM)
The NeverEnding Story (1984),A troubled boy dives into a wondrous fantasy world through the pages of a mysterious book.,1984-07-20,Adventure Drama Family Fantasy,,102,20192381,92603.0,20292317,4325823.0,Warner Bros.
Unfaithfully Yours (1984),A composer who suspects his wife of cheating plots to kill her and frame her lover.,1984-02-10,Comedy Music Romance,,96,19928200,,19928200,3774126.0,Twentieth Century Fox
Best Defense (1984),"A military weapons engineer struggles to do his job responsibly, while a hapless tank commander has to live with the consequences in combat years later.",1984-07-20,Comedy War,,94,19265302,,19265302,7872297.0,Paramount Pictures
Blame It on Rio (1984),Best friends and their daughters vacation in Rio de Janeiro only for one to fall for the other's daughter.,1984-02-17,Comedy Romance,,100,18644570,,18644570,3437660.0,Twentieth Century Fox
Lassiter (1984),"A handsome jewel thief is arrested and in order to avoid prison, must break into the heavily guarded German Embassy to steal millions in gems.",1984-02-17,Action Crime Drama Mystery Thriller,,100,17513452,,17513452,5027583.0,Warner Bros.
Angel (1984),"High-schooler Molly secretly earns her living as Angel, a street prostitute whose only family and friends are the ones she works with on the streets. She must survive against a serial killer who is targeting people of her profession.",1984-01-13,Action Crime Thriller,,94,17488564,,17488564,2214824.0,New World Pictures
Johnny Dangerously (1984),"Set in the 1930s, an honest, good-hearted man is forced to turn to a life of crime to finance his neurotic mother's sky-rocketing medical bills.",1984-12-21,Comedy Crime,,90,17124395,,17124395,2947746.0,Twentieth Century Fox
Firestarter (1984),A couple who participated in a potent medical experiment gain telepathic ability and then have a child who is pyrokinetic.,1984-05-11,Action Horror Sci-Fi Thriller,,114,17080167,,17080167,4726660.0,Universal Pictures
Beat Street (1984),"An aspiring DJ from the South Bronx, and his best friend, a promoter, try to get into show business by exposing people in New York to hip-hop music and culture.",1984-06-08,Drama Music,,105,16595791,,16597016,5218040.0,Orion Pictures
Breakin' 2: Electric Boogaloo (1984),A developer tries to bulldoze a community recreation center. The local breakdancers try to stop it.,1984-12-21,Comedy Drama Musical,,94,15101131,,15101131,2921030.0,TriStar Pictures
Children of the Corn (1984),A young couple is trapped in a remote town where a dangerous religious cult of children believes that everyone over age 18 must be killed.,1984-03-09,Horror Thriller,,92,14568989,,14568989,2042821.0,New World Pictures
Night of the Comet (1984),"A comet wipes out most of life on Earth, leaving two Valley Girls fighting against cannibal zombies and a sinister group of scientists.",1984-11-16,Comedy Horror Sci-Fi,,95,14418922,,14418922,3580578.0,Atlantic Releasing Corporation
Supergirl (1984),"After losing a powerful orb, Kara Zor-El, Superman's cousin, comes to Earth to retrieve it and instead finds herself up against a wicked witch.",1984-11-21,Action Adventure Fantasy Romance Sci-Fi,,124,14296438,,14296438,5738249.0,TriStar Pictures
The Ice Pirates (1984),"In a distant future scarce of water, space pirates get caught after stealing ice from a spaceship. They are sold to a princess looking for her dad. He might have found a planet abundant with water.",1984-03-16,Action Adventure Comedy Romance Sci-Fi,,94,14255801,,14255801,4358022.0,Metro-Goldwyn-Mayer (MGM)
The Evil That Men Do (1984),A former assassin comes out of retirement to avenge the brutal murder of his friend at the hands of a sadistic torturer employed by an oppressive foreign dictatorship.,1984-09-21,Action Drama Thriller,,90,13102025,,13102025,4538400.0,TriStar Pictures
Irreconcilable Differences (1984),"A precocious little girl sues her selfish, career-driven parents for emancipation, surprising them both.",1984-09-28,Comedy Drama Romance,,113,12414210,,12414210,3076894.0,Warner Bros.
Dreamscape (1984),A man who can enter and manipulate people's dreams is recruited by a government agency to help cure the President of the United States of his nightmares about nuclear war but stumbles upon an assassination plot.,1984-08-17,Action Adventure Horror Sci-Fi Thriller,PG-13,99,12145169,,12145169,2257627.0,Twentieth Century Fox
Up the Creek (1984),"Bob McGraw is in his 12th year of college, goofing his way through life, until he has to win a river rafting race with three college buddies.",1984-04-06,Comedy,,96,11708269,,11708269,3210882.0,Orion Pictures
The River (1984),"A farming family battles severe storms, while taking a valiant stand against a bank foreclosure and a powerful land grabber.",1984-12-21,Drama,,124,11489982,,11489982,30027.0,Universal Pictures
Tank (1984),"Sergeant Major Zack arrives at a new army base with his wife, son and Sherman tank. One night at a bar he ""stops"" a pimp/deputy from beating a girl. The corrupt sheriff uses Zack's son for revenge and Zack uses his tank.",1984-03-16,Action Comedy Drama,,113,11302884,,11302884,4035960.0,Universal Pictures
Falling in Love (1984),"Although they live married lives, two strangers keep running into each other, starting a friendship that could blossom into so much more.",1984-11-21,Drama Romance,,106,11129057,,11129057,2293710.0,Paramount Pictures
Hard to Hold (1984),"A famous rock star falls in love with a child psychologist who has ears only for the classics, and has never heard of him.",1984-04-06,Comedy Drama Music Romance,,93,11113806,,11113806,3410001.0,Universal Pictures
The Wild Life (1984),A high-school wrestler parties with his buddy at a swinging-singles apartment complex.,1984-09-28,Comedy Drama,,96,11020375,,11020375,4001400.0,Universal Pictures
Broadway Danny Rose (1984),A hapless talent agent attempts to reconcile a lounge singer with his mistress.,1984-01-27,Comedy,,84,10600497,,10600497,953794.0,Orion Pictures
Where the Boys Are (1984),"Four college coeds, travel to Fort Lauderdale for their Easter week of Spring Break, and become involved in a series of adventures and misadventures.",1984-04-06,Comedy,,94,10530000,,10530000,3665088.0,TriStar Pictures
Thief of Hearts (1984),"If you met Ray and Mickey Davis, you'd swear they had a perfect marriage. But if you read Mickey's diary, you'd know that unrest is lurking just beneath the surface.",1984-10-19,Crime Drama Thriller,,100,10435015,,10435015,3091670.0,Paramount Pictures
Terror in the Aisles (1984),"Horror film legends Donald Pleasence and Nancy Allen serve as the hosts and narrators for a compilation of scenes from many science fiction, crime drama, and horror movies of the 1930s through the 1980s.",1984-10-26,Documentary Drama Horror Mystery Sci-Fi Thriller,,84,10004817,,10004817,4009866.0,Universal Pictures
Cloak and Dagger (1946),"In WW2, the Allies race against time to persuade two nuclear scientists working for the Germans to switch sides.",1984-08-10,Adventure Film-Noir Romance Thriller War,,106,9719952,,9719952,2862025.0,Universal Pictures
Country (1984),"Farm couple Gilbert and Jewell Ivy seem to be working against the odds, producing no financial surplus. Gilbert has lost hope of ever becoming prosperous, but Jewell fights fiercely for her family.",1984-09-28,Drama,,105,9640000,,9640000,24443.0,Walt Disney Studios Motion Pictures
Bolero (1984),"In the 1920s, a young woman sets out to lose her virginity. Her mission leads her to a Moroccan sheikh and a Spanish bullfighter.",1984-08-31,Comedy Drama Romance,,105,8914881,,8914881,4579240.0,Cannon Film Distributors
Body Double (1984),A young actor's obsession with spying on a beautiful woman who lives nearby leads to a baffling series of events with drastic consequences.,1984-10-26,Crime Drama Mystery Thriller,,114,8801940,485.0,8806038,2837978.0,Columbia Pictures
Oxford Blues (1984),"A young American hustler pursues the girl of his dreams to Oxford, where he must enroll to obtain her.",1984-08-24,Comedy Drama Sport,,97,8793152,,8793152,2486418.0,Metro-Goldwyn-Mayer (MGM)
The Bounty (1984),"Fed up with their Captain's harsh discipline, a sailing ship's crew decides to take action.",1984-05-04,Adventure Drama History Romance,,132,8613462,,8613462,2622306.0,Orion Pictures
1984 (1984),"In a totalitarian future society, Winston Smith, whose work is re-writing history, tries to rebel. He meets a kindred spirit named Julia and they fall into a love affair.",1984-12-14,Drama Sci-Fi,,113,8430492,,8431544,29897.0,The Samuel Goldwyn Company
Reckless (1984),"A motorbike riding loner rebel on the high school football team wins a date with a cute, rich cheerleader. At the high school dance, her boyfriend's behavior leads to a breakup - opening doors.",1984-02-03,Comedy Drama Romance,,90,8289916,,8289916,2446016.0,Metro-Goldwyn-Mayer (MGM)
The Philadelphia Experiment (1984),"A United States Navy destroyer escort participates in a Navy ""invisibility"" experiment that inadvertently sends two sailors forty years into the future.",1984-08-03,Adventure Drama Romance Sci-Fi Thriller,,102,8103330,,8103330,1877000.0,New World Pictures
Streets of Fire (1984),"A mercenary is hired to rescue his ex-girlfriend, a singer who has been kidnapped by a motorcycle gang.",1984-06-01,Action Crime Drama Music Romance Thriller,PG,93,8089290,,8090536,2426500.0,Universal Pictures
Just the Way You Are (1984),"A disabled musician thinks people treat her differently because of her disability, so she goes to a ski resort with her leg in a cast to test this theory.",1984-11-16,Comedy Music Romance,,94,7889694,,7889694,2291803.0,Metro-Goldwyn-Mayer (MGM)
The Little Drummer Girl (1984),"An American actress with a penchant for lying is forcibly recruited by Mossad, the Israeli intelligence agency, to trap a Palestinian bomber, by pretending to be the girlfriend of his dead brother.",1984-10-19,Drama,,130,7828841,,7828841,2632719.0,Warner Bros.
Ninja III: The Domination (1984),"An evil ninja attempts to avenge his death from beyond the grave, by possessing an innocent woman's body.",1984-09-14,Action Fantasy Thriller,,92,7610785,,7611652,1727546.0,Cannon Film Distributors
Iceman (1984),"A prehistoric Neanderthal man found frozen in ice is revived by an arctic exploration team, who then attempt to use him for their own scientific means.",1984-04-13,Drama Sci-Fi,,100,7343032,,7343032,1836120.0,Universal Pictures
Hardbodies (1984),"Three middle aged guys rent a beach house to hopefully score with young, single women. Not having what it takes, the men hire a sexy young surfer, Scotty, to teach them some game and help them meet girls.",1984-05-04,Comedy,,88,7121719,,7121719,2684599.0,Columbia Pictures
Alphabet City (1984),"A New York City drug dealer decides to get out of the business, but has to flee from mobsters.",1984-05-04,Crime Drama Thriller,,85,7035585,,7035585,1172292.0,Atlantic Releasing Corporation
The Pope of Greenwich Village (1984),Two cousins unknowingly rob the mob and face the dangerous consequences.,1984-06-22,Action Comedy Crime Drama,,121,6836201,90.0,6836291,1544624.0,Metro-Goldwyn-Mayer (MGM)
Runaway (1984),"In the near future, a police officer specializes in malfunctioning robots. When a robot turns out to have been programmed to kill, he begins to uncover a homicidal plot to create killer robots... and his son becomes a target.",1984-12-14,Action Crime Drama Sci-Fi Thriller,,100,6770587,,6770587,1198279.0,TriStar Pictures
Swing Shift (1984),A woman finds romance when she takes a job at an aircraft plant to help make ends meet after her husband goes off to war.,1984-04-13,Drama Romance War,,100,6650206,,6650206,2270136.0,Warner Bros.
The Razor's Edge (1984),He had everything and wanted nothing. He learned that he had nothing and wanted everything. He saved the world and then it shattered. The path to enlightenment is as sharp and narrow as a razor's edge.,1984-10-19,Drama Romance War,,128,6551987,,6551987,2411311.0,Columbia Pictures
The Adventures of Buckaroo Banzai Across the 8th Dimension (1984),"Adventurer, brain surgeon, rock musician Buckaroo Banzai and his crime-fighting team, the Hong Kong Cavaliers, must stop evil alien invaders from the eighth dimension who are planning to conquer Earth.",1984-08-10,Adventure Comedy Sci-Fi,,103,6254148,473.0,6254862,620279.0,Twentieth Century Fox
Firstborn (1984),A teenager must protect his family when his mother's sinister new boyfriend begins exerting his authority in their home.,1984-10-26,Drama Thriller,,103,6250994,,6250994,1606214.0,Paramount Pictures
Racing with the Moon (1984),"In 1942 California, two young men await induction into the U.S. Marines and say goodbye to their girlfriends.",1984-03-23,Comedy Drama Romance,,108,6045647,,6045647,1803432.0,Paramount Pictures
Sheena (1984),"Sheena grew up in the African wild, raised by a mystical witch woman. When her foster mother is framed for a murder Sheena is forced to flee, helped by her ability to talk to animals and her knowledge of the jungle.",1984-08-17,Adventure Fantasy,,117,5778353,,5778353,2950114.0,Columbia Pictures
The Lonely Guy (1984),A writer for a greeting card company discovers the struggles and tribulations of living alone after breaking up with his unfaithful girlfriend.,1984-01-27,Comedy Romance,,90,5718573,,5718573,2072130.0,Universal Pictures
Stop Making Sense (1984),A live performance of the band Talking Heads shot over the course of three nights at Hollywood's Pantages Theater in December of 1983 and featuring their most memorable songs.,1984-10-19,Documentary Music,PG,88,10306902,2819929.0,13137104,41666.0,Cinecom Pictures
Meatballs Part II (1984),Second in the series of Meatball movies. A group of kids attempt to save a summer camp that's a financial failure.,1984-07-27,Comedy,,87,5410972,,5410972,2515268.0,TriStar Pictures
Once Upon a Time in America (1984),"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan 35 years later, where he must once again confront the ghosts and regrets of his old life.",1984-06-01,Crime Drama,R,229,5321508,153310.0,5476126,2412014.0,Warner Bros.
Love Letters (1983),"A story of love and obsession. A young radio personality who, after her mother dies, discovers she had been having a love affair for 15 years. Now she finds herself recreating her mother's romance by getting involved with a married man.",1984-04-27,Drama Romance,,88,5269990,,5269990,,New World Pictures
The Hotel New Hampshire (1984),"A New Englander and his odd family run a hotel in Vienna, as unexpected events change their lives forever.",1984-03-09,Comedy Drama,,109,5142858,,5142858,1075800.0,Orion Pictures
American Dreamer (1984),"Frustrated housewife/writer Cathy Palmer ghostwrites a story about Rebecca Ryan, a dashing international spy, and wins a trip to Paris. While there, she is involved in an accident, and awakens in the hospital believing she IS Rebecca Ryan. Much craziness ensues as she meets the writer of the Rebecca Ryan books, thwarts real international spies, and eventually gets her memory back.",1984-10-26,Comedy Crime Romance Thriller,,105,5021751,,5021751,1580990.0,Warner Bros.
No Small Affair (1984),"16-year-old Charles loves to photograph. A cute girl's photo ends up in his camera. He later sees the older Laura singing in a bar. He takes many more photos of her and ends seeing her again, wishing to help her career.",1984-11-09,Comedy Drama Music Romance,,102,4994094,,4994094,2273469.0,Columbia Pictures
Harry & Son (1984),Harry Keach has been widowed for two years and works as a demolition crane operator on a demolition crew.,1984-03-02,Drama,,120,4864980,,4864980,1900000.0,Orion Pictures
"Grandview, U.S.A. (1984)","With only a week left before graduation, a young dreamer itches to renounce an uninspiring scholarship, stand up to his despotic father and pursue a career in oceanography. But, has anyone ever spread his wings away from Grandview, U.S.A.?",1984-08-03,Drama,,97,4743119,,4743119,2194293.0,Warner Bros.
C.H.U.D. (1984),A bizarre series of sudden disappearances on the streets of New York City seems to point toward something unsavory living in the sewers.,1984-08-31,Horror Sci-Fi,,88,4654423,,4654423,1762922.0,New World Pictures
Making the Grade (1984),"A spoiled rich young man hires a young hustler, who lives in a broken car and owes money to a dicey loan shark, to take his place in his elite prep school and graduate for him.",1984-05-18,Comedy Romance,,105,4561346,,4561346,1760856.0,Cannon Film Distributors
This Is Spinal Tap (1984),"Spinal Tap, one of England's loudest bands, is chronicled by film director Marty DiBergi on what proves to be a fateful tour.",1984-03-02,Comedy Music,,82,5805939,,5809128,30835.0,Embassy Pictures
Joy of Sex (1984),"Convinced she's dying, a pretty high school senior sets out to lose her virginity before it's too late, and encounters a boy from her school on the same mission.",1984-08-03,Comedy Romance,,93,4463841,,4463841,1913001.0,Paramount Pictures
Mrs. Soffel (1984),"Diane Keaton stars as a prison warden's wife who falls in love with a death row convict (Mel Gibson.) Believing he's innocent, she helps him and his convicted brother escape.",1984-12-28,Drama Romance,,110,4385312,,4385312,86280.0,Metro-Goldwyn-Mayer (MGM)
Until September (1984),"A 'salt of the Earth' Missouri woman on vacation in Paris slowly gives in to the advances of a pushy--and very much married--French yuppie. Will their unconventional romance last until September, when she must return home?",1984-09-21,Drama Romance,,95,4239154,,4239154,1983321.0,Metro-Goldwyn-Mayer (MGM)
Pete's Dragon (1977),An orphaned boy and his magical dragon come to the New England town of Passamaquoddy with his abusive adoptive parents in pursuit.,1977-12-16,Adventure Animation Comedy Family Fantasy Musical,,128,39588000,,39588000,,Walt Disney Studios Motion Pictures
Entre Nous (1983),"A Jewish refugee marries a soldier to escape deportation to Germany. Meanwhile a wealthy art student loses her first husband to a stray Resistance bullet; at the Liberation she meets an actor, gets pregnant, and marries him.",1984-01-25,Biography Drama Romance War,,110,3974975,,3974975,,Metro-Goldwyn-Mayer (MGM)
Flashpoint (1984),"Two U.S. border patrolmen find a buried 20+ year old jeep in the desert with a skeleton, rifle and $800,000. They keep the money. Suddenly, the FBI shows a lot of interest in the car.",1984-08-31,Action Crime Drama Mystery Thriller,,93,3854833,,3854833,1916222.0,TriStar Pictures
Cheech & Chong's: The Corsican Brothers (1984),"Superfecund twins Louis and Lucien, who can feel pain from each other's injuries, revolt against a tyrannical regent who holds France under his iron fist.",1984-07-27,Comedy,,82,3772785,,3772785,1667881.0,Orion Pictures
