movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
The Sorcerer's Apprentice (2010),A protege of the magician Merlin must train his teacher's successor - an introverted but resourceful physics prodigy - in the art of sorcery to prevent the return of Morgana le Fay.,2010-07-14,Action Adventure Family Fantasy,PG,109,63150991.0,152132751.0,215283742,17619622.0,Walt Disney Studios Motion Pictures
Due Date (2010),High-strung father-to-be Peter Highman is forced to hitch a ride with aspiring actor Ethan Tremblay on a road trip in order to make it to his child's birth on time.,2010-11-03,Comedy Drama,R,95,100539043.0,111241781.0,211780824,32689406.0,Warner Bros.
Eat Pray Love (2010),"A married woman realizes how unhappy her marriage really is, and that her life needs to go in a different direction. After a painful divorce, she takes off on a round-the-world journey to ""find herself"".",2010-08-13,Biography Comedy Drama Romance,PG-13,133,80574010.0,124020006.0,204596571,23104523.0,Sony Pictures Releasing
Yogi Bear (2010),"A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo and Ranger Smith.",2010-12-17,Adventure Animation Comedy Family,PG,81,100246011.0,103263363.0,203509374,16411322.0,Warner Bros.
Red (2010),"When his peaceful life is threatened by a high-tech assassin, former black-ops agent Frank Moses reassembles his old team in a last-ditch effort to survive and uncover the assailants.",2010-10-14,Action Comedy Crime Thriller,PG-13,111,90380162.0,108626225.0,199006387,21761408.0,Summit Entertainment
Paranormal Activity 2 (2010),"After experiencing what they think are a series of ""break-ins"", a family sets up security cameras around their home, only to realize that the events unfolding before them are more sinister than they seem.",2010-10-20,Horror Mystery,R,91,84752907.0,92759125.0,177512032,40678424.0,Paramount Pictures
The A-Team (2010),"A group of Iraq War veterans look to clear their name with the U.S. Military, who suspect the four men of committing a crime for which they were framed.",2010-06-09,Action Adventure Crime Thriller,PG-13,117,77222099.0,100016697.0,177238796,25669455.0,Twentieth Century Fox
Jackass 3D (2010),"Johnny Knoxville and company return for the third installment of their TV show spin-off, where dangerous stunts and explicit public displays rule.",2010-10-15,Action Comedy Documentary,R,94,117229692.0,54456100.0,171685887,50353641.0,Paramount Pictures
The Other Guys (2010),"Two mismatched New York City detectives seize an opportunity to step up like the city's top cops, whom they idolize, only things don't quite go as planned.",2010-08-06,Action Comedy Crime Thriller,PG-13,107,119219978.0,51238944.0,170458922,35543162.0,Sony Pictures Releasing
Unstoppable (2010),"With an unmanned, half-mile-long freight train barreling toward a city, a veteran engineer and a young conductor race against the clock to prevent a catastrophe.",2010-11-10,Action Thriller,PG-13,98,81562942.0,86242524.0,167805466,22688457.0,Twentieth Century Fox
Step Up 3D (2010),A tight-knit group of New York City street dancers find themselves pitted against the world's best hip hop dancers in a high-stakes showdown.,2010-08-04,Drama Music Romance,PG-13,107,42400223.0,116891586.0,159291809,15812311.0,Walt Disney Studios Motion Pictures
The Book of Eli (2010),"A drifter fights his way across a ravaged, post-apocalyptic America while protecting a sacred book that holds the secrets to humanity's salvation.",2010-01-14,Action Adventure Drama Thriller,R,118,94835059.0,62272696.0,157107755,32789494.0,Warner Bros.
The Town (2010),A proficient group of thieves rob a bank and hold the manager hostage. Things begin to get complicated when one of the crew members falls in love with her.,2010-09-15,Crime Drama Thriller,R,125,92186262.0,61839874.0,154026136,23808032.0,Warner Bros.
Date Night (2010),"In New York City, a case of mistaken identity turns a bored married couple's attempt at a glamorous and romantic evening into something more thrilling and dangerous.",2010-04-08,Comedy Crime Romance Thriller,PG-13,88,98711404.0,53552476.0,152263880,25207599.0,Twentieth Century Fox
The Secret World of Arrietty (2010),"The Clock family are four-inch-tall people who live anonymously in another family's residence, borrowing simple items to make their home. Life changes for the Clocks when their teenage daughter Arrietty is discovered.",2010-07-17,Adventure Animation Drama Family Fantasy,,94,19587032.0,130094132.0,149681164,6446395.0,Walt Disney Studios Motion Pictures
Legend of the Guardians: The Owls of Ga'Hoole (2010),The young owl Soren is kidnapped by the evil owls of St. Aegolious who want to turn him into a soldier. He escapes with some of his friends and warns the mythical guardians about the evil plan.,2010-09-23,Action Adventure Animation Drama Family Fantasy Mystery Thriller War,PG,97,55675313.0,84398077.0,140073390,16112211.0,Warner Bros.
The Wolfman (2010),"Upon his return to his ancestral homeland, an American man is bitten and subsequently cursed by a werewolf.",2010-02-10,Drama Fantasy Horror Thriller,R,103,61979680.0,77810085.0,139789765,31479235.0,Universal Pictures
The Bounty Hunter (2010),"A bounty hunter learns that his next target is his ex-wife, a reporter working on a murder cover-up. Soon after their reunion, the always-at-odds duo find themselves on a run-for-their-lives adventure.",2010-03-18,Action Comedy Romance,PG-13,110,67061228.0,69272294.0,136333522,20686423.0,Sony Pictures Releasing
Saw 3D (2010),"As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.",2010-10-28,Crime Horror Mystery,R,90,45710178.0,90441502.0,136151680,22530123.0,Lionsgate
Wall Street: Money Never Sleeps (2010),"Now out of prison but still disgraced by his peers, Gordon Gekko works his future son-in-law, an idealistic stock broker, when he sees an opportunity to take down a Wall Street enemy and rebuild his empire.",2010-09-22,Drama,PG-13,133,52474616.0,82273405.0,134748021,19011188.0,Twentieth Century Fox
The Adjustment Bureau (2011),The relationship between a politician and a contemporary dancer is affected by mysterious forces keeping them apart.,2010-03-03,Crime Drama Mystery Romance Sci-Fi Thriller,PG-13,106,62495645.0,65373734.0,127869379,21157730.0,Universal Pictures
Predators (2010),A group of elite warriors parachute into an unfamiliar jungle and are hunted by members of a merciless alien race.,2010-07-07,Action Adventure Sci-Fi Thriller,R,107,52000688.0,75232420.0,127233108,24760882.0,Twentieth Century Fox
A Nightmare on Elm Street (2010),"The spectre of a disfigured man haunts the children of the parents who murdered him, stalking and killing them in their dreams.",2010-04-30,Crime Drama Horror Mystery,R,95,63075011.0,52620407.0,115695418,32902299.0,Warner Bros.
Dear John (2010),A romantic drama about a soldier who falls for a conservative college student while he's home on leave.,2010-02-05,Drama Romance War,PG-13,108,80014842.0,34969824.0,114991723,30468614.0,Screen Gems
Cats & Dogs: The Revenge of Kitty Galore (2010),The on-going war between the canine and feline species is put on hold when they join forces to thwart a rogue cat spy with her own sinister plans for conquest.,2010-07-29,Action Comedy Family Fantasy,PG,82,43585753.0,68898011.0,112483764,12279363.0,Warner Bros.
Tooth Fairy (2010),A bad deed on the part of a tough minor-league hockey player results in an unusual sentence: He must serve one week as a real-life tooth fairy.,2010-01-07,Comedy Family Fantasy Sport,PG,101,60022256.0,52440252.0,112462508,14010409.0,Twentieth Century Fox
Sanctum (2011),An underwater cave diving team experiences a life-threatening crisis during an expedition to the unexplored and least accessible cave system in the world.,2010-03-31,Action Adventure Drama Thriller,R,108,23209310.0,85400000.0,108609310,9447930.0,Universal Pictures
Harmony (2010),"Jeong-hye gives a birth to a baby boy in the prison. Her and other inmates create a women's choir to compete in the national choir contest, to meet and greet their families and loving ones.",2010-01-28,Drama,,115,,107441543.0,107441543,,
Hereafter (2010),"An American factory worker, a French journalist and a London school boy set out on a spiritual journey after death touches their lives in different ways.",2010-10-15,Drama Fantasy Romance,PG-13,129,32746941.0,74209389.0,106956330,220322.0,Warner Bros.
Life as We Know It (2010),Two single adults become caregivers to an orphaned girl when their mutual best friends die in an accident.,2010-10-07,Comedy Drama Romance,PG-13,115,53374681.0,52359735.0,105734416,14506464.0,Warner Bros.
Let the Bullets Fly (2010),"In 1920s China, a bandit arrives in a remote provincial town posing as its new mayor, where he faces off against a tyrannical local nobleman.",2010-12-16,Action Comedy Drama Western,,132,63012.0,104668438.0,104731450,11287.0,Variance Films
Love & Other Drugs (2010),"In 1990s Pittsburgh, a medicine peddler starts a relationship with a young woman suffering from Parkinson's disease.",2010-11-24,Comedy Drama Romance,R,112,32367005.0,70453003.0,102820008,9739161.0,Twentieth Century Fox
Aftershock (2010),The epic story of a family separated as a result of the Great Tangshan Earthquake of 1976.,2010-07-22,Drama History,,135,62962.0,100234546.0,100297508,19329.0,China Lion Film Distribution
