movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
K-9 (1989),"To stop an elusive criminal, a maverick detective enlists the aid of a police dog who's an unusually intelligent smart alec.",1989-04-28,Action Comedy Crime,,101,43247647,35000000.0,78247647,7471035.0,Universal Pictures
Three Fugitives (1989),"A reformed bank robber is taken hostage by a desperate man during a bank hold up, but is forced to go on the run with his captor when they're both mistakenly thought to be in cahoots.",1989-01-27,Action Comedy,,96,40586886,,40586886,6434717.0,Walt Disney Studios Motion Pictures
Bill & Ted's Excellent Adventure (1989),"Two rock-'n-rolling teens, on the verge of failing their class, set out on a quest to make the ultimate school history report after being presented with a time machine.",1989-02-17,Adventure Comedy Music Romance Sci-Fi,,90,40485039,23955.0,40510984,6167651.0,Orion Pictures
The Karate Kid Part III (1989),"Ostracised villain John Kreese attempts to gain revenge on Daniel and Miyagi, with the help of a Vietnam War comrade, the wealthy owner of a toxic waste disposal business.",1989-06-30,Action Drama Family Sport,,112,38956288,,38956288,10364544.0,Columbia Pictures
The 'Burbs (1989),An overstressed suburbanite and his neighbors are convinced that the new family on the block is part of a murderous Satanic cult.,1989-02-17,Comedy Mystery Thriller,,102,36601993,12500000.0,49101993,11101197.0,Universal Pictures
Fletch Lives (1989),"After receiving an inheritance in Louisiana, Los Angeles reporter Irwin Fletcher heads to the Belle Isle plantation where he gets himself into hilarious trouble.",1989-03-17,Comedy Crime Mystery,,95,35150960,4300000.0,39450960,8045760.0,Universal Pictures
Licence to Kill (1989),A vengeful James Bond goes rogue to infiltrate and take down the organization of a drug lord who has murdered his friend's new wife and left him near death.,1989-07-14,Action Adventure Thriller,PG-13,133,34667015,121500000.0,156167015,8774776.0,United Artists
Lean on Me (1989),The dedicated but tyrannical Joe Clark is appointed the principal of a decaying inner-city school he is determined to improve by any and all means.,1989-03-03,Biography Drama,,108,31906454,,31906454,5032605.0,Warner Bros.
The Bear (1988),An orphan bear cub hooks up with an adult male as they try to dodge human hunters.,1989-10-27,Adventure Drama Family,,96,31753898,,31753898,3676530.0,TriStar Pictures
Weekend at Bernie's (1989),"Two idiots try to pretend that their murdered employer is really alive, leading the hitman to attempt to track him down to finish him off.",1989-07-07,Adventure Comedy Crime,,97,30218387,,30218387,4506086.0,Twentieth Century Fox
Road House (1989),A legendary bouncer comes to restore order at a notorious bar but runs afoul of a ruthless crime boss who controls the town.,1989-05-19,Action Thriller,,114,30050028,,30052173,5957656.0,United Artists
Peter Pan (1953),"Wendy and her brothers are whisked away to the magical world of Neverland with the hero of their stories, Peter Pan.",1953-02-05,Adventure Animation Family Fantasy Musical,G,77,87404651,,87405849,,Walt Disney Studios Motion Pictures
The Dream Team (1989),"Four mental patients on a field trip in New York City must save their caring chaperon, who ends up being taken to a hospital in a coma after accidentally witnessing a murder, before the killers can find him and finish the job.",1989-04-07,Comedy Crime Thriller,,113,28890240,16850.0,28907090,5704860.0,Universal Pictures
Do the Right Thing (1989),"On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence.",1989-06-30,Comedy Drama,,120,27545445,9750000.0,37295445,3563535.0,Universal Pictures
All Dogs Go to Heaven (1989),"A canine angel, Charlie, sneaks back to earth from heaven but ends up befriending an orphan girl who can speak to animals. In the process, Charlie learns that friendship is the most heavenly gift of all.",1989-11-17,Adventure Animation Comedy Drama Family Fantasy Musical,,84,27100027,,27100027,4712834.0,United Artists
Glory (1989),"Robert Gould Shaw leads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates.",1989-12-14,Biography Drama History War,,122,26979166,,26979166,63661.0,TriStar Pictures
"Sex, Lies, and Videotape (1989)",A sexually repressed woman's husband is having an affair with her sister. The arrival of a visitor with a rather unusual fetish changes everything.,1989-08-04,Drama,,100,24741667,786.0,24742453,155982.0,Miramax
A Nightmare on Elm Street: The Dream Child (1989),"The pregnant Alice finds Freddy Krueger striking through the sleeping mind of her unborn child, hoping to be reborn into the real world.",1989-08-11,Fantasy Horror,,89,22168359,,22168359,8115176.0,New Line Cinema
Dad (1989),"While his mom recovers in hospital from a heart attack, John puts his busy life on hold to fly home and help his elderly dad around the house. John's son later joins them and they all truly bond for the first and, tragically, final time.",1989-10-27,Comedy Drama,,117,22103037,5400000.0,27503037,540148.0,Universal Pictures
Lock Up (1989),"With only six months left of his sentence, inmate Frank Leone is transferred from a minimum security prison to a maximum security prison by a vindictive warden.",1989-08-04,Action Crime Drama Thriller,,109,22099847,,22099847,6025520.0,TriStar Pictures
Cousins (1989),Two couples go to a mutual friend's wedding and end up swapping partners.,1989-02-10,Comedy Romance,,113,22026369,,22026369,3039805.0,Paramount Pictures
The Rescuers (1977),Two mice of the Rescue Aid Society search for a little girl kidnapped by unscrupulous treasure hunters.,1977-06-22,Adventure Animation Comedy Family Fantasy,,77,71215869,,71215989,,Walt Disney Studios Motion Pictures
Say Anything (1989),A noble underachiever and a beautiful valedictorian fall in love the summer before she goes off to college.,1989-04-14,Comedy Drama Romance,,100,20781385,733811.0,21515196,4058496.0,Twentieth Century Fox
An Innocent Man (1989),"After airline mechanic James Rainwood is framed by two corrupt police officers, he begins plotting his revenge against them.",1989-10-06,Action Crime Drama Thriller,,113,20047604,,20047604,5700000.0,Walt Disney Studios Motion Pictures
The Fly II (1989),"The almost-human son of ""Brundlefly"" searches for a cure to his mutated genes while being monitored by a nefarious corporation that wishes to continue his father's experiments.",1989-02-10,Drama Horror Sci-Fi,,105,20021322,18881857.0,38903179,6751371.0,Twentieth Century Fox
Skin Deep (1989),"A womanizing alcoholic writer, whose life seems to be falling apart at the seams, repeatedly finds himself in trouble of one sort or another with the law, ex-girlfriends, and jealous boyfriends.",1989-03-03,Comedy Drama Romance,,101,19674852,,19674852,2460262.0,Twentieth Century Fox
Blaze (1989),"A middle-aged Louisiana governor falls in love with a young stripper, which jeopardizes his political career and the radical policies which have made him a controversial figure.",1989-12-15,Biography Comedy Drama,,120,19131246,,19131246,1739701.0,Walt Disney Studios Motion Pictures
Her Alibi (1989),"Phil has writer's block after 30 detective novels. In court for inspiration, he sees a cute Romanian murder suspect. He provides her alibi. She stays with him. Will he live to write another novel?",1989-02-03,Comedy Crime Mystery Romance,,94,18699037,,18699037,5037047.0,Warner Bros.
Casualties of War (1989),"During the Vietnam War, a soldier finds himself the outsider of his own squad when they unnecessarily kidnap a female villager, for their sexual enjoyment.",1989-08-18,Action Crime Drama War,,113,18671317,,18671317,5201261.0,Columbia Pictures
Prancer (1989),"A farm girl nurses a wounded reindeer she believes is one of Santa's, hoping to bring it back to health in time for Christmas. Her holiday spirit inspires those around her, something her disheartened father is having trouble understanding.",1989-11-17,Drama Family Fantasy,,103,18587135,,18587135,2914486.0,Orion Pictures
The Fabulous Baker Boys (1989),"The lives of two struggling musicians, who happen to be brothers, inevitably change when they team up with a beautiful, up-and-coming singer.",1989-10-13,Comedy Drama Music Romance,,114,18428904,,18428904,3313815.0,Twentieth Century Fox
Crimes and Misdemeanors (1989),An ophthalmologist's mistress threatens to reveal their affair to his wife while a married documentary filmmaker is infatuated with another woman.,1989-10-13,Comedy Drama,,104,18254702,,18254702,911385.0,Orion Pictures
Shocker (1989),"A psychotic serial killer is finally caught thanks to a high school football player who has a strange connection to the killer. Right before getting executed, he performs a demonic ritual and uses electricity to come back from the dead.",1989-10-27,Comedy Horror Thriller,,109,16554699,,16554699,4510990.0,Universal Pictures
Chances Are (1989),"A reincarnated man unknowingly falls in love with his own daughter from his previous life. Once he realizes this, he tries to end their relationship before angels erase his memory.",1989-03-10,Comedy Fantasy Romance,,108,16278590,,16278590,3664386.0,TriStar Pictures
No Holds Barred (1989),A TV-network boss pits a wrestler called Zeus against a wrestler called Rip in a wrestling match.,1989-06-02,Action Sport,,93,16093651,,16093651,4957052.0,New Line Cinema
Next of Kin (1989),"Truman, a Chicago cop, sets out to find the killer of his brother. Meanwhile, another of his brothers, Briar (a hillbilly) decides to find the killer himself.",1989-10-20,Action Crime Drama Thriller,,108,15942628,,15942628,4805516.0,Warner Bros.
Leviathan (1989),"Perched on the hull of a wrecked Soviet freighter, a team of deep-sea miners led by head oceanographer Steven Beck comes face to face with a mutant creature that's the product of a failed genetic experiment.",1989-03-17,Adventure Horror Mystery Sci-Fi Thriller,,98,15704614,,15704614,5029164.0,Metro-Goldwyn-Mayer (MGM)
She-Devil (1989),A surprisingly resourceful housewife vows revenge on her husband when he begins an affair with a wealthy romance novelist.,1989-12-08,Comedy,,99,15351421,,15351421,3509647.0,Orion Pictures
My Left Foot (1989),"Christy Brown, born with cerebral palsy, learns to paint and write with his only controllable limb - his left foot.",1989-11-10,Biography Drama,,103,14743391,,14743391,41165.0,Miramax
Kickboxer (1989),Kurt Sloane must learn the ancient kick boxing art of Muay Thai in order to avenge his brother.,1989-09-08,Action Sport Thriller,,97,14697005,,14697005,4134098.0,Cannon Film Distributors
Friday the 13th Part VIII: Jason Takes Manhattan (1989),"Jason Voorhees is accidentally awakened from his watery grave and ends up stalking a ship full of graduating high-school students headed to Manhattan, New York.",1989-07-28,Adventure Horror Thriller,,100,14343976,,14343976,6251310.0,Paramount Pictures
The Wizard (1989),"A boy and his brother run away from home and hitch cross-country, with help from a girl they meet, to compete in the ultimate video-game championship.",1989-12-15,Adventure Comedy Drama Family Romance Sport,,96,14278900,,14278900,2142525.0,Universal Pictures
Great Balls of Fire! (1989),The life and career of wildly controversial rock 'n' roll star Jerry Lee Lewis.,1989-06-30,Biography Drama Music,,108,13741060,,13741060,3807986.0,Orion Pictures
Family Business (1989),"An ex-professor offers Adam $1,000,000 to ""get"" some plasmids from a high tech company's lab. Adam asks his criminal grandpa for help. Can they convince Adam's now honest dad to join?",1989-12-15,Crime Drama,,110,12195695,,12195695,2130024.0,TriStar Pictures
Pink Cadillac (1989),"Skip tracer Tommy looks for bail-jumper Lou Ann. Her crime is marrying Roy, who left counterfeit money in their mobile home and got her arrested. She leaves Roy in his pink Cadillac full of money. His psycho friends want their money back.",1989-05-26,Action Comedy Crime Drama,,122,12143484,,12143484,4408593.0,Warner Bros.
She's Out of Control (1989),"When an average-looking teenage girl gets a makeover, it's enough to make her father become overprotective of her.",1989-04-14,Comedy,,90,12065892,,12065892,3653142.0,Columbia Pictures
Halloween 5: The Revenge of Michael Myers (1989),"One year after the events of Halloween 4: The Return of Michael Myers, the Shape returns to Haddonfield once again in an attempt to kill his now-mute niece.",1989-10-13,Horror Thriller,,96,11642254,,11642254,5093428.0,Galaxy International Releasing
Gross Anatomy (1989),"A fisherman's son goes through medical school with a bad attitude, especially in cadaver class.",1989-10-20,Drama,,109,11604598,,11604598,2830387.0,Walt Disney Studios Motion Pictures
Police Academy 6: City Under Siege (1989),Those bumbling cadets take to the streets when three inept goons successfully orchestrate a metropolitan crime wave.,1989-03-10,Comedy Crime,,84,11567217,,11567217,4032480.0,Warner Bros.
Young Einstein (1988),Albert Einstein turns the science community upside down with his discoveries including a formula to put bubbles back in beer and rock n' roll.,1989-08-04,Comedy,,91,11536599,,11537895,3094581.0,Warner Bros.
Who's Harry Crumb? (1989),Harry Crumb is a bumbling and inept private investigator who is hired to solve the kidnapping of a young heiress which he's not expected to solve because his employer is the mastermind behind the kidnapping.,1989-02-03,Comedy Mystery,,94,10982364,,10982364,3862719.0,TriStar Pictures
New York Stories (1989),"A middle-aged artist obsessed with his pretty young assistant, a precocious 12-year-old living in a hotel, and a neurotic lawyer with a possessive mother make up three Gotham tales.",1989-03-03,Comedy Drama Romance,,124,10763469,,10763469,432337.0,Walt Disney Studios Motion Pictures
The Package (1989),"Experienced Green Beret sergeant Johnny Gallagher is escorting a prisoner, Airborne Ranger Thomas Boyette, back to the US, but Boyette escapes and Gallagher must risk life and limb to catch him.",1989-08-25,Action Crime Drama Thriller,,108,10647219,,10647219,1851673.0,Orion Pictures
We're No Angels (1989),Two fugitives pass themselves off as priests in the hope of evading capture and passing the police blockade at the border with Canada.,1989-12-15,Comedy Crime,,106,10555348,,10555348,2047630.0,Paramount Pictures
Cyborg (1989),A martial artist hunts a killer in a plague-infested urban dump of the future.,1989-04-07,Action Sci-Fi Thriller,,86,10166459,,10166459,3179811.0,Cannon Film Distributors
Henry V (1989),"In the midst of the Hundred Years War, the young King Henry V of England embarks on the conquest of France in 1415.",1989-11-08,Biography Drama History War,PG-13,137,10161099,,10161211,64933.0,The Samuel Goldwyn Company
Criminal Law (1988),"A Boston defense attorney gets his wealthy client off for murder, then suspects him of killing again.",1989-04-28,Crime Drama Thriller,,117,9974446,,9974446,2636091.0,Hemdale
Tap (1989),"Just released from prison, Max Washington must decide which of his previous professions to return to: burglary or tap-dancing.",1989-02-10,Comedy Drama Music,,111,9114702,,9114702,2217150.0,TriStar Pictures
Renegades (1989),An undercover cop forms an alliance with a Native American to help him hunt down the criminals who stole an ancient Lakota tribal lance.,1989-06-02,Action Crime Drama Thriller,,106,9015164,,9015164,3075030.0,Universal Pictures
Scandal (1989),"Based on the Profumo Scandal of 1963, an affair between an exotic dancer and the Minister of War shakes up the British government.",1989-04-28,Drama History,R,115,8800000,,8800000,658660.0,Miramax
True Believer (1989),"A cynical former civil liberties attorney now reduced to ""specializing"" in defending drug dealers becomes transformed by an eight-year-old murder case.",1989-02-17,Crime Drama Mystery,,105,8742750,,8742750,3009692.0,Columbia Pictures
Troop Beverly Hills (1989),"A soon to be divorced Beverly Hills socialite is determined to prove to her husband and herself that she can finish what she starts out to do, by becoming a den mother to a troop of Beverly Hills Girl Scouts.",1989-03-24,Adventure Comedy,,105,8508843,,8508843,2283443.0,Columbia Pictures
Cheetah (1989),"A ""born free"" type story set in Kenya about an orphaned cheetah cub that is adopted and raised by an American family.",1989-08-18,Adventure Drama Family,,83,8153677,,8153677,2636118.0,Walt Disney Studios Motion Pictures
DeepStar Six (1989),A team of navy personnel stationed at a temporary base at the bottom of the ocean and tasked with setting up nuclear missiles discovers a huge underwater cavern which houses a giant prehistoric creature.,1989-01-13,Action Horror Sci-Fi Thriller,,99,8143225,,8143225,3306320.0,TriStar Pictures
Dead Bang (1989),A man kills a storekeeper and a cop. LASD homicide detective Jerry Beck gets the case. His murder suspect is connected to a heavily armed white supremacy group.,1989-03-24,Action Crime Drama Thriller,,102,8125592,,8125592,2847690.0,Warner Bros.
The Adventures of Baron Munchausen (1988),An account of Baron Munchausen's supposed travels and fantastical experiences across late 18th-century Europe with his band of misfits.,1989-03-10,Adventure Comedy Fantasy,,126,8083123,,8083123,597400.0,Columbia Pictures
Dead Calm (1989),"After a tragedy, John Ingram and his wife Rae are spending some time isolated at sea, when they come across a stranger who has abandoned a sinking ship.",1989-04-07,Horror Thriller,,96,7825009,,7825135,2463551.0,Warner Bros.
"Enemies, A Love Story (1989)","A ghostwriter finds himself romantically involved with his current wife, a married woman and his long-vanished wife.",1989-12-15,Comedy Drama Romance,,119,7754571,,7754571,63636.0,Twentieth Century Fox
Disorganized Crime (1989),"Career criminal Frank plans a bank heist and sends for his buddies to help pull the job. Before his buddies arrive, he's caught, forcing his cohorts to pull the job alone. Frank soon escapes, setting off a search by the bumbling cops.",1989-04-14,Action Comedy Crime,,98,7723506,,7723506,2840166.0,Walt Disney Studios Motion Pictures
Johnny Handsome (1989),"After being double crossed and thrown in prison, a deformed gangster gets a new face and rehabilitation, but his desire for revenge looms.",1989-09-29,Crime Drama Thriller,,94,7237794,,7237794,2437642.0,TriStar Pictures
Lawrence of Arabia (1962),"The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.",1962-12-21,Adventure Biography Drama War,,227,45306425,518624.0,45874235,,Columbia Pictures
Relentless (1989),"Two Los Angeles police detectives, cynical veteran Malloy and cocky rookie Dietz, hunt for a serial killer, an ex-cop named Taylor, who randomly chooses his victims from a phone directory.",1989-09-01,Crime Thriller,,92,6985999,,6985999,2838177.0,New Line Cinema
Shag (1988),"Carson marries her boyfriend so her friends Melaina, Pudge and Luanne take her to Myrtle Beach for an irresponsible last weekend.",1989-07-21,Comedy Drama Romance,,98,6957975,,6957975,2029496.0,Hemdale
Roger & Me (1989),"After General Motors closes its factory in Flint, Michigan, eliminating 35,000 jobs, filmmaker Michael Moore undertakes a quixotic quest to interview General Motors' chairman, Roger B. Smith.",1989-12-22,Documentary,,91,6706368,1000000.0,7706368,80253.0,Warner Bros.
Music Box (1989),"A lawyer defends her father accused of war crimes, but there is more to the case than she suspects.",1989-12-22,Crime Drama Thriller,,124,6263883,,6263883,19381.0,TriStar Pictures
UHF (1989),"An unemployed visionary becomes the manager of a local television station. The station becomes a success, with all sorts of hilarious sight gags and wacky humor.",1989-07-21,Comedy Sci-Fi,,97,6157157,,6157157,2251831.0,Orion Pictures
Shirley Valentine (1989),Shirley is a 42-year-old bored Liverpudlian housewife who takes a holiday trip to Greece and meets a local man who bolsters her self-confidence. She evolves and transforms to the point that her husband doesn't even recognize her.,1989-09-01,Comedy Drama Romance,,108,6056912,,6056912,245422.0,Paramount Pictures
Immediate Family (1989),An upscale couple unable to conceive arrange a brokered adoption with a pregnant woman who doesn't hold up her end of the deal to give up the baby.,1989-10-27,Drama,,95,5932613,,5932613,1675344.0,Columbia Pictures
Millennium (1989),An NTSB investigator seeking the cause of an airline disaster meets a warrior woman from 1000 years in the future.,1989-08-25,Drama Sci-Fi Thriller,,108,5777099,,5777099,1614692.0,Twentieth Century Fox
Dream a Little Dream (1989),An accident puts the consciousness of an elderly dream researcher into the body of a bratty teenager. The problem? The kid prefers dreamworld limbo to real life.,1989-03-03,Comedy Drama Romance,,114,5552441,,5552441,2568963.0,Vestron Pictures
Second Sight (1989),Four-time Emmy Award-winner John Larroquette and Bronson Pinchot star as a private investigator and a super-psychic who operate a paranormal detective agency in this wild comedy.,1989-11-03,Comedy Mystery Sci-Fi,,83,5368865,,5368865,2156742.0,Warner Bros.
Let It Ride (1989),"A nosy cab driver gets a hot tip on a race horse and wins big, but he can't seem to stop gambling. Will he go broke or walk home with a pretty penny?",1989-08-18,Action Comedy,,90,4973285,,4973285,1925049.0,Paramount Pictures
See You in the Morning (1989),"Divorced psychiatrist Larry meets widowed photographer Beth at a party in Manhattan. He walks her home. Each has two kids, although he rarely sees his. Will marriage work?",1989-04-21,Drama Romance,,119,4795009,,4795009,1832536.0,Warner Bros.
Drugstore Cowboy (1989),A pharmacy-robbing dope fiend and his crew pop pills and evade the law.,1989-10-06,Crime Drama,,101,4729352,274.0,4729626,25805.0,Avenue Pictures Productions
The January Man (1989),"Two years after being forced out of the NYPD, quirky Nick Starkey is rehired by the mayor to help catch a serial killer after 11 women are murdered in the city.",1989-01-13,Action Comedy Crime Mystery Thriller,,97,4611062,,4611062,1716442.0,Metro-Goldwyn-Mayer (MGM)
The Mighty Quinn (1989),"When police officer Xavier Quinn's childhood friend, Maubee, becomes associated with murder and a briefcase full of ten thousand dollar bills, The Mighty Quinn must clear his name. Or try to catch him, which could be even trickier.",1989-02-17,Action Crime Drama Mystery Thriller,,98,4557214,,4557214,1429306.0,Metro-Goldwyn-Mayer (MGM)
Staying Together (1989),The complacent life of three small town brothers is shattered when their father sells the family business from under them.,1989-11-10,Comedy Drama,,91,4348025,,4348025,2020777.0,Hemdale
Listen to Me (1989),"A group of college debaters learn about the world, friendships, love, dreams and family in this warm, endearing drama.",1989-05-05,Drama Romance,,107,4299023,,4299023,1789759.0,Columbia Pictures
Red Scorpion (1988),A Spetsnaz commando is sent on a covert mission by his Soviet superiors to infiltrate a rebel army and assassinate its leader.,1989-04-21,Action Adventure,,105,4192440,,4192440,1972994.0,Shapiro-Glickenhaus Entertainment
Loverboy (1989),"Randy is still unfocused after 2 years in college. When his dad refuses to keep paying his tuition, he gets a job delivering pizzas. Several alluring cougars pay him $200 for pizza delivery and ""services rendered."" As for their husbands.",1989-04-28,Comedy,,98,3960327,,3960327,1653102.0,TriStar Pictures
The Phantom of the Opera (1989),"A young soprano becomes the obsession of a horribly disfigured composer, who has plans for those who oppose him or the young singer.",1989-11-03,Drama Horror Music Romance,,93,3953745,,3954044,2050000.0,21st Century Film France
Earth Girls Are Easy (1988),"A young Southern California woman, who has just caught her fiancé cheating on her, befriends three humanoid aliens after their spaceship lands in her swimming pool.",1989-05-12,Comedy Musical Romance Sci-Fi,,100,3916303,,3916303,892742.0,Vestron Pictures
A Dry White Season (1989),A white middle class South African suburbanite with no interest in politics agrees to help his black gardener find his jailed son. His investigation opens his eyes to the horrors committed by the secret police and turns him into a target.,1989-09-20,Drama Thriller,,106,3766879,,3766879,202507.0,Metro-Goldwyn-Mayer (MGM)
Worth Winning (1989),"TV weatherman (Mark Harmon) made a bet, and now must woo three women to wed, with video proof.",1989-10-27,Comedy Romance,,103,3690328,,3690328,1492610.0,Twentieth Century Fox
Old Gringo (1989),"Looking for change late in life, Harriet travels for a job as teacher in Mexico. The revolutionaries use her to gain access to a fortified estate. There she meets General Arroyo and befriends Old Gringo, a writer.",1989-10-06,Adventure History Romance,,119,3574256,,3574256,1151749.0,Columbia Pictures
