movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
The Haunting (1999),"Dr Marrow enlists Theo, Luke and Nell for a study of sleep disorders at the Hill House. As soon as the terrifying truth about the mansion is revealed, everyone is found fighting for their lives.",1999-07-23,Fantasy Horror Mystery Thriller,PG-13,113,91411151.0,85900000.0,177311151,33435140.0,DreamWorks Distribution
Analyze This (1999),A comedy about a psychiatrist whose number-one patient is an insecure mob boss.,1999-03-05,Comedy Crime,R,103,106885658.0,70000000.0,176885658,18383507.0,Warner Bros.
Deep Blue Sea (1999),"Searching for a cure to Alzheimer's disease, a group of scientists on an isolated research facility become the prey, as a trio of intelligent sharks fight back.",1999-07-30,Action Adventure Sci-Fi Thriller,R,105,73648142.0,91000000.0,164648231,19107643.0,Warner Bros.
Pokémon: The First Movie - Mewtwo Strikes Back (1998),"Scientists genetically create a new Pokémon, Mewtwo, but the results are horrific and disastrous.",1999-11-10,Action Adventure Animation Family Fantasy Sci-Fi,,96,85744662.0,77900000.0,163644940,31036678.0,Warner Bros.
Eyes Wide Shut (1999),"A Manhattan doctor embarks on a bizarre, night-long odyssey after his wife's admission of unfulfilled longing.",1999-07-16,Drama Mystery Thriller,R,159,55691208.0,106694115.0,162392908,21706163.0,Warner Bros.
Payback (1999),"After a successful heist, Porter is left for dead. Once he recovers, he seeks vengeance and wants his share of the money.",1999-02-05,Action Crime Drama Thriller,R,100,81526121.0,80100000.0,161626121,21221526.0,Paramount Pictures
Princess Mononoke (1997),"While seeking to cure himself of a curse, young warrior Ashitaka stumbles into a conflict between the people of Iron Town and Princess Mononoke, a girl raised by wolves, who will stop at nothing to prevent the destruction of her home.",1999-10-29,Adventure Animation Fantasy,PG-13,133,11696687.0,165894228.0,177646073,144446.0,Miramax
The Mummy (1999),"At an archaeological dig in the ancient city of Hamunaptra, an American serving in the French Foreign Legion accidentally awakens a mummy who begins to wreak havoc as he searches for the reincarnation of his long-lost love.",1999-05-07,Action Adventure Fantasy,PG-13,124,157095368.0,260547918.0,417643286,43369635.0,Universal Pictures
The Bone Collector (1999),A quadriplegic ex-homicide detective and his partner try to track down a serial killer who is terrorizing New York City.,1999-11-05,Crime Drama Mystery Thriller,R,118,66518655.0,84975000.0,151493655,16712020.0,Universal Pictures
The General's Daughter (1999),"When the daughter of a well-known and well-respected base commander is murdered, an undercover detective is summoned to look into the matter and finds a slew of cover-ups at West Point.",1999-06-18,Crime Drama Mystery Thriller,R,116,102705852.0,47000000.0,149705852,22332053.0,Paramount Pictures
Inspector Gadget (1999),A security guard's dreams come true when he is selected to be transformed into a cybernetic police officer.,1999-07-23,Action Adventure Comedy Crime Family Sci-Fi,PG,78,97403112.0,37000000.0,134403112,21889138.0,Walt Disney Studios Motion Pictures
The Talented Mr. Ripley (1999),"In late 1950s New York, a young underachiever named Tom Ripley is sent to Italy to retrieve Dickie Greenleaf, a rich and spoiled millionaire playboy. But when the errand fails, Ripley takes extreme measures.",1999-12-25,Crime Drama Thriller,R,139,81298265.0,56732564.0,138033285,12738237.0,Paramount Pictures
The World Is Not Enough (1999),"James Bond uncovers a nuclear plot while protecting an oil heiress from her former kidnapper, an international terrorist who can't feel pain.",1999-11-19,Action Adventure Thriller,PG-13,128,126943684.0,234888716.0,361832400,35519007.0,Metro-Goldwyn-Mayer (MGM)
The Thomas Crown Affair (1999),"A very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective.",1999-08-06,Crime Romance Thriller,R,113,69305181.0,55000000.0,124305181,14600719.0,Metro-Goldwyn-Mayer (MGM)
Message in a Bottle (1999),"A woman discovers a tragic love letter in a bottle on a beach, and is determined to track down its author.",1999-02-12,Drama Romance,PG-13,126,52880016.0,66000000.0,118880016,16751560.0,Warner Bros.
Blue Streak (1999),A former convict poses as a cop to retrieve a diamond he stole years ago.,1999-09-17,Action Comedy Crime Thriller,PG-13,93,68518533.0,49239967.0,117758500,19208806.0,Sony Pictures Releasing
Anna and the King (1999),"The story of the romance between the King of Siam and widowed British schoolteacher, Anna Leonowens, during the 1860s.",1999-12-17,Drama History Romance,PG-13,148,39263420.0,74733517.0,113996937,5223416.0,Twentieth Century Fox
Three Kings (1999),"In the aftermath of the Persian Gulf War, four soldiers set out to steal gold that was stolen from Kuwait, but they discover people who desperately need their help.",1999-10-01,Action Adventure Comedy Drama War,R,114,60652036.0,47100000.0,107752036,15847636.0,Warner Bros.
She's All That (1999),"When Zack's famous girlfriend, Taylor, cheats on him with another boy and parts ways with him, he makes a bet with his friends to turn a socially inept Laney into their high school's next prom queen.",1999-01-29,Comedy Romance,PG-13,95,63366989.0,39800000.0,103166989,16065430.0,Miramax
Fight Club (1999),An insomniac office worker and a devil-may-care soap maker form an underground fight club that evolves into much more.,1999-10-15,Crime Drama Thriller,R,139,37030102.0,64285678.0,101321009,11035485.0,Twentieth Century Fox
Any Given Sunday (1999),A behind-the-scenes look at the life-and-death struggles of modern-day gladiators and those who lead them.,1999-12-22,Drama Sport,R,162,75530832.0,24700000.0,100230832,13584625.0,Warner Bros.
Bowfinger (1999),"When a desperate movie producer fails to get a major star for his bargain-basement film, he decides to shoot the film secretly around him.",1999-08-13,Comedy,PG-13,97,66384775.0,32241000.0,98625775,18062550.0,Universal Pictures
8MM (1999),"A private investigator is hired to discover if a ""snuff film"" is authentic or not.",1999-02-26,Crime Drama Mystery Thriller,R,123,36663315.0,59955384.0,96618699,14252888.0,Sony Pictures Releasing
Forces of Nature (1999),A soon-to-be-married man encounters an exciting stranger after his plane suffers an accident on takeoff.,1999-03-19,Comedy Romance,PG-13,105,52900680.0,41000000.0,93900680,13510728.0,DreamWorks Distribution
Deuce Bigalow: Male Gigolo (1999),"An average aquarium cleaner house-sits for a gigolo, only to be forced to become one himself.",1999-12-10,Comedy Romance,R,88,65538755.0,27400000.0,92938755,12224016.0,Walt Disney Studios Motion Pictures
Galaxy Quest (1999),"The alumni cast of a space opera television series have to play their roles as the real thing when an alien race needs their help. However, they also have to defend both Earth and the alien race from a reptilian warlord.",1999-12-25,Adventure Comedy Sci-Fi,PG,102,71583916.0,19100000.0,90685205,7012630.0,DreamWorks Distribution
Stigmata (1999),"When a young woman becomes afflicted by stigmata, a priest is sent to investigate her case, which may have severe ramifications for his faith and for the Catholic Church itself.",1999-09-10,Horror Mystery,R,103,50046268.0,39400000.0,89446268,18309666.0,Metro-Goldwyn-Mayer (MGM)
The Cider House Rules (1999),"During World War II, an orphan grows up under the tutelage of a doctor who runs an orphanage. However, he yearns for freedom and soon decides to leave in order to make a life for himself.",1999-12-10,Drama Romance,PG-13,126,57545092.0,31000000.0,88545092,110098.0,Miramax
Bicentennial Man (1999),"The life and times of Andrew, a robot purchased as a household appliance programmed to perform menial tasks. As Andrew begins to experience emotions and creative thought, the Martin family soon discovers they don't have an ordinary robot.",1999-12-17,Drama Romance Sci-Fi,PG,132,58223861.0,29200000.0,87423861,8234926.0,Walt Disney Studios Motion Pictures
Never Been Kissed (1999),A newspaper reporter enrolls in high school as part of research for a story.,1999-04-09,Comedy Drama Romance,PG-13,107,55474756.0,29090474.0,84565230,11836707.0,Twentieth Century Fox
"South Park: Bigger, Longer & Uncut (1999)","When Eric Cartman and his friends go see an R-rated movie, they start cursing and their parents think that Canada is to blame.",1999-06-30,Animation Comedy Fantasy Musical,R,81,52037603.0,31100000.0,83137864,11335889.0,Paramount Pictures
Cruel Intentions (1999),Two vicious step-siblings of an elite Manhattan prep school make a wager: to deflower the new headmaster's daughter before the start of term.,1999-03-05,Drama Romance,R,97,38773785.0,37573641.0,76347426,13020565.0,Sony Pictures Releasing
Random Hearts (1999),"Police Sergeant Dutch Van Den Broek and U.S. Representative Kay Chandler lose their spouses in a plane crash, and they soon discover that their spouses were having an affair with each other.",1999-10-08,Drama Mystery Romance,R,133,31502583.0,43105987.0,74608570,13012585.0,Sony Pictures Releasing
The Hurricane (1999),"The story of Rubin 'Hurricane' Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.",1999-12-29,Biography Drama Sport,R,146,50699241.0,23257000.0,73956241,384640.0,Universal Pictures
Life (1999),"In 1932, two strangers are wrongfully convicted and develop a strong friendship in prison that lasts them through the 20th century.",1999-04-16,Comedy Crime Drama,R,108,64016268.0,9459000.0,73475268,20414775.0,Universal Pictures
All About My Mother (1999),"A comedy-drama about a bereaved mother, an overwrought actress, her jealous lover, and a pregnant nun.",1999-11-05,Comedy Drama Romance,R,101,8344738.0,59609332.0,67958231,50362.0,Sony Pictures Classics
The Messenger: The Story of Joan of Arc (1999),A young girl receives a vision that drives her to rid France of its oppressors.,1999-11-12,Adventure Biography Drama History War,R,158,14276317.0,52700000.0,66976317,6360968.0,Sony Pictures Releasing
The 13th Warrior (1999),"A man, having fallen in love with the wrong woman, is sent by the sultan himself on a diplomatic mission to a distant land as an ambassador. Stopping at a Viking village port to restock on supplies, he finds himself unwittingly embroiled in a quest to banish a mysterious threat in a distant Viking land.",1999-08-27,Action Adventure History,R,102,32698899.0,29000000.0,61698899,10267756.0,Walt Disney Studios Motion Pictures
The Insider (1999),A research chemist comes under personal and professional attack when he decides to appear in a 60 Minutes exposé on Big Tobacco.,1999-11-05,Biography Drama History Thriller,R,157,29089912.0,31200000.0,60289912,6712361.0,Walt Disney Studios Motion Pictures
The Story of Us (1999),Ben and Katie Jordan are a married couple who go through hard times in fifteen years of marriage.,1999-10-15,Comedy Drama Romance,R,95,27100031.0,31800000.0,58900031,9673080.0,Universal Pictures
Lake Placid (1999),"Four people attempt to stop a gigantic crocodile, who is terrorizing residents in Black Lake, Maine.",1999-07-16,Action Comedy Horror,R,82,31770414.0,25100000.0,56870414,10974145.0,Twentieth Century Fox
Varsity Blues (1999),A back-up quarterback is chosen to lead a Texas football team to victory after the star quarterback is injured.,1999-01-15,Comedy Drama Romance Sport,R,106,52894169.0,1400000.0,54294169,15204148.0,Paramount Pictures
Mickey Blue Eyes (1999),"An English auctioneer proposes to the daughter of a Mafia kingpin, only to realize that certain ""favors"" would be asked of him.",1999-08-20,Comedy Crime Romance,PG-13,102,33864342.0,20400000.0,54264342,10178289.0,Warner Bros.
10 Things I Hate About You (1999),"A high-school boy, Cameron, cannot date Bianca until her anti-social older sister, Kat, has a boyfriend. So, Cameron pays a mysterious boy, Patrick, to charm Kat.",1999-03-31,Comedy Drama Romance,PG-13,97,38178166.0,15331421.0,53683812,8330681.0,Walt Disney Studios Motion Pictures
Magnolia (1999),"An epic mosaic of interrelated characters in search of love, forgiveness and meaning in the San Fernando Valley.",1999-12-17,Drama,R,188,22455976.0,25996342.0,48454056,193604.0,New Line Cinema
"Girl, Interrupted (1999)","Directionless teenager Susanna is rushed to Claymoore, a mental institution, after a supposed suicide attempt. There she befriends a group of troubled women who deeply influence her life.",1999-12-21,Biography Drama,R,127,28912646.0,19437559.0,48350205,95399.0,Sony Pictures Releasing
Man on the Moon (1999),The life and career of legendary comedian Andy Kaufman.,1999-12-22,Biography Comedy Drama,R,118,34607430.0,12827000.0,47434430,7515585.0,Universal Pictures
For Love of the Game (1999),"After 19 years of playing the game he's loved his whole life, Detroit Tigers pitcher Billy Chapel has to decide if he's going to risk everything and put everything out there.",1999-09-17,Drama Romance Sport,PG-13,137,35188640.0,10924000.0,46112640,13041685.0,Universal Pictures
House on Haunted Hill (1999),"An amusement park mogul offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past.",1999-10-29,Horror Mystery Thriller,R,93,40846082.0,1747373.0,42593455,15946032.0,Warner Bros.
Arlington Road (1999),A man begins to suspect his neighbors are not what they appear to be and their secrets could be deadly.,1999-07-09,Action Crime Drama Mystery Thriller,R,117,24756177.0,16311134.0,41067311,7515145.0,Sony Pictures Releasing
Blast from the Past (1999),A naive man comes out into the world after spending 35 years in a nuclear fallout shelter.,1999-02-12,Comedy Drama Romance Sci-Fi,PG-13,112,26511114.0,13751906.0,40263020,7771066.0,New Line Cinema
Encounter in the Third Dimension (1999),"""Encounter in the Third Dimension"" tells the tale of when a laboratory accident sends a scientist and his robot assistant on a trip through the history of 3D film. Special appearance by horror host Elvira, Mistress of the Dark.",1999-02-26,Adventure Comedy Drama Fantasy Horror Mystery Sci-Fi Short Thriller,,40,7195792.0,30975765.0,38171557,21653.0,nWave Pictures
The Bachelor (1999),"A commitment-phobic man goes in search of a bride, including his fed-up girlfriend, to inherit his grandfather's one hundred million dollar inheritance.",1999-11-05,Comedy Romance,PG-13,101,21760240.0,15151377.0,36911617,7480288.0,New Line Cinema
My Favorite Martian (1999),A Martian lands on Earth and makes friends with a reporter.,1999-02-12,Comedy Family Sci-Fi,PG,94,36850101.0,,36850101,8828586.0,Walt Disney Studios Motion Pictures
Baby Geniuses (1999),"Scientists hold super intelligent talking babies captive, but things take a turn for the worse when a mix-up occurs between a baby genius and its twin.",1999-03-12,Comedy Crime Family Sci-Fi,PG,97,27250736.0,9200000.0,36450736,5613587.0,Sony Pictures Releasing
Edtv (1999),A video store clerk agrees to have his life filmed by a camera crew for a television show.,1999-03-26,Comedy Drama,PG-13,122,22431897.0,12811000.0,35242897,8311290.0,Universal Pictures
October Sky (1999),"The true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes.",1999-02-19,Biography Drama Family,PG,108,32570685.0,2128068.0,34698753,5905250.0,Universal Pictures
The Best Man (1999),"Just before his best friend's wedding, the life of a Chicago writer becomes crazy when his best friend guesses that his new book's story is based on his bride's fervent past.",1999-10-22,Comedy Drama Romance,R,120,34102780.0,471000.0,34573780,9031660.0,Universal Pictures
Instinct (1999),"When noted anthropologist Dr. Ethan Powell, who left society to live in the jungle, is imprisoned for murder, it's up to young psychiatrist Theo Caulder to get through to him.",1999-06-04,Drama Thriller,R,126,34105207.0,,34105207,10390387.0,Walt Disney Studios Motion Pictures
Mystery Men (1999),A group of inept amateur superheroes must try to save the day when a supervillain threatens to destroy a major superhero and the city.,1999-08-06,Action Comedy Fantasy Sci-Fi,PG-13,121,29762011.0,3699000.0,33461746,10017865.0,Universal Pictures
Dogma (1999),An abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loop-hole and reenter Heaven.,1999-11-12,Adventure Comedy Drama Fantasy,R,130,32846695.0,776440.0,33624701,8669945.0,Lionsgate
Virus (1999),"After outrunning a typhoon at sea, a strong-willed tugboat navigator and her crew discover a high-tech alien life form that's taken control of a Russian research vessel and aims to destroy on a massive scale.",1999-01-15,Action Horror Sci-Fi Thriller,R,99,14036005.0,16621849.0,30657854,6013640.0,Universal Pictures
Superstar (1999),"A nerdy Catholic schoolgirl, Mary Katherine Gallagher, dreams of superstardom.",1999-10-08,Comedy Romance,PG-13,81,30636478.0,,30636478,8912743.0,Paramount Pictures
Galapagos (1999),"Marine biologist Dr. Carole Baldwin, from the Smithsonian Institutions's Museum of Natural History, and her first trips to the famed Galapagos Islands.",1999-10-29,Documentary Short,,39,18630372.0,21438656.0,40070358,,IMAX
The Out-of-Towners (1999),The remake of the 1970 Neil Simon comedy follows the adventures of married couple Henry and Nancy Clark as they are vexed by misfortune while in New York City for a job interview.,1999-04-02,Comedy,PG-13,90,28544120.0,,28544120,8224215.0,Paramount Pictures
Go (1999),The aftermath of a drug deal as told from three different points of view.,1999-04-09,Comedy Crime,R,102,16943454.0,11508168.0,28451622,4706795.0,Sony Pictures Releasing
The Deep End of the Ocean (1999),"A family's reaction when Ben, the youngest son, is kidnapped and then found nine years later living in the same town where his family had just moved.",1999-03-12,Drama,PG-13,106,13898649.0,14222451.0,28121100,5558400.0,Sony Pictures Releasing
The Other Sister (1999),A mentally challenged young woman seeks independence by obtaining her own apartment and attending college while her family plans her sister's wedding.,1999-02-26,Comedy Drama Romance,PG-13,129,27807627.0,,27807627,6624445.0,Walt Disney Studios Motion Pictures
The Wood (1999),"While dealing with a friend's cold feet on his wedding day, a writer reminisces about his youth with his best friends.",1999-07-16,Comedy Drama Romance,R,106,25059640.0,,25059640,8515223.0,Paramount Pictures
The Corruptor (1999),"With the aid from a New York City policeman, a top immigrant cop tries to stop drug-trafficking and corruption by immigrant Chinese Triads, but things get complicated when the Triads try to bribe the policeman.",1999-03-12,Action Crime Thriller,R,110,15164492.0,9329109.0,24493601,5765300.0,New Line Cinema
Alien Adventure (1999),Aliens arrive on Earth and explore an amusement park thinking it it is a modern city.,1999-08-20,Adventure Animation Sci-Fi Short,,35,8959784.0,15453310.0,24413094,,nWave Pictures
Anywhere But Here (1999),A mother and daughter search for success in Beverly Hills.,1999-11-12,Comedy Drama,PG-13,114,18670401.0,4961528.0,23631929,5607137.0,Twentieth Century Fox
The Iron Giant (1999),A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy.,1999-08-03,Action Adventure Animation Comedy Drama Family Sci-Fi,PG,86,23315035.0,21303.0,23339506,5732614.0,Warner Bros.
Being John Malkovich (1999),A puppeteer discovers a portal that leads literally into the head of movie star John Malkovich.,1999-10-29,Comedy Drama Fantasy,R,113,22863596.0,243071.0,23106795,637721.0,USA Films
Snow Falling on Cedars (1999),"A Japanese-American fisherman is accused of killing his neighbor at sea. In the 1950s, race figures into the trial. So does reporter Ishmael.",1999-12-22,Drama Mystery Romance Thriller,PG-13,127,14417593.0,8632000.0,23049593,32135.0,Universal Pictures
Buena Vista Social Club (1999),"Aging Cuban musicians whose talents had been virtually forgotten following Castro's takeover of Cuba, are brought out of retirement by Ry Cooder, who travelled to Havana in order to bring the musicians together, resulting in triumphant performances of extraordinary music, and resurrecting the musicians' careers.",1999-06-04,Documentary Music,,105,7002182.0,16139909.0,23142551,127370.0,Artisan Entertainment
Drive Me Crazy (1999),"Nicole and Chase used to be BFFs, then junior high happened. The high school centennial dance is coming but Nicole gets dumped. So does Chase. They stage a relationship to get at their exes. They visit each other's worlds. Love in the air?",1999-10-01,Comedy Drama Romance,PG-13,91,17845337.0,4748072.0,22593409,6846112.0,Twentieth Century Fox
At First Sight (1999),A blind man has an operation to regain his sight at the urging of his girlfriend and must deal with the changes to his life.,1999-01-15,Drama Romance,PG-13,128,22365133.0,,22365133,8444321.0,Metro-Goldwyn-Mayer (MGM)
Muppets from Space (1999),"Gonzo is contacted by his alien family through his breakfast cereal. But when the men in black kidnap him, it's up to Kermit and the gang to rescue Gonzo and help him reunite with his long-lost family.",1999-07-14,Adventure Comedy Family Fantasy Sci-Fi,,87,16625807.0,5697805.0,22323612,4826049.0,Sony Pictures Releasing
Stir of Echoes (1999),A man has visions of a missing neighborhood girl.,1999-09-10,Horror Mystery Thriller,R,99,21142914.0,,21142914,5811664.0,Artisan Entertainment
The Legend of 1900 (1998),"A baby boy discovered on an ocean liner in 1900 grows into a musical prodigy, never setting foot on land.",1999-10-29,Drama Music Romance,R,169,167435.0,20893904.0,21061339,39200.0,Fine Line Features
The Astronaut's Wife (1999),An astronaut acts strangely after a space mission.,1999-08-27,Drama Sci-Fi Thriller,R,109,10672566.0,8926022.0,19598588,4027003.0,New Line Cinema
Doug's 1st Movie (1999),Doug and his pal Skeeter set out to find the monster of Lucky Duck Lake.,1999-03-26,Adventure Animation Comedy Drama Family Fantasy Sci-Fi,,77,19440089.0,,19440089,4470489.0,Walt Disney Studios Motion Pictures
Summer of Sam (1999),"Spike Lee's take on the ""Son of Sam"" murders in New York City during the summer of 1977 centering on the residents of an Italian-American Northeast Bronx neighborhood who live in fear and distrust of one another.",1999-07-02,Crime Drama Romance Thriller,R,142,19288130.0,,19288130,5952452.0,Walt Disney Studios Motion Pictures
The Thirteenth Floor (1999),"Computer scientist Douglas Hall unknowingly gets involved in the murder of his colleague, Hannon Fuller, a computer genius, who is killed just before the testing of his newly launched virtual reality simulation programme.",1999-05-28,Mystery Sci-Fi Thriller,R,100,11916661.0,6647427.0,18564088,3322416.0,Sony Pictures Releasing
An Ideal Husband (1999),"London 1895: Cabinet minister, Sir Chiltern, and bachelor, Lord Goring, are victims of scheming women.",1999-06-18,Comedy Romance,PG-13,97,18542974.0,,18542974,192802.0,Miramax
The Rage: Carrie 2 (1999),"A horrible massacre strikes up after an outcast teenage girl is taunted by a group of high school jocks, all of them unaware of her cutthroat telekinetic powers.",1999-03-12,Drama Horror Sci-Fi Thriller,R,104,17762705.0,,17762705,7065123.0,Metro-Goldwyn-Mayer (MGM)
Eye of the Beholder (1999),"A private eye shadows a female serial killer of men all over the U.S. without her knowing as he, strangely enough, occasionally acts as her guardian angel.",1999-11-26,Drama Mystery Thriller,R,109,16500786.0,1088919.0,17589705,5959447.0,Destination Films
Bringing Out the Dead (1999),"Haunted by the patients he failed to save, a monumentally burned-out Manhattan ambulance paramedic fights to maintain his sanity over three increasingly turbulent nights.",1999-10-22,Drama Thriller,R,121,16797191.0,,16798496,6193052.0,Paramount Pictures
Extreme (1999),"Extreme combines incredible extreme sport action with narration by the athletes and an eclectic, contemporary soundtrack. Extreme features 6 nature based sports; Big Wave Surfing, Ice Climbing, Skiing, Snowboarding, Windsurfing and Rock Climbing.",1999-03-25,Documentary Short,,40,12475172.0,4178003.0,16653175,,IMAX
True Crime (1999),Can an over-the-hill journalist uncover the evidence that can prove a death row inmate's innocence just hours before his execution?,1999-03-19,Crime Drama Mystery Thriller,R,127,16649768.0,,16649768,5276109.0,Warner Bros.
A Midsummer Night's Dream (1999),"Lovers' lives are complicated by city law, feuding faerie royalty, and... love.",1999-05-14,Comedy Fantasy Romance,PG-13,116,16071990.0,,16071990,4285620.0,Fox Searchlight Pictures
Election (1999),A high school teacher meets his match in an over-achieving student politician.,1999-04-23,Comedy Romance,R,103,14902041.0,,14902280,119080.0,Paramount Pictures
Music of the Heart (1999),"After Roberta Guaspari separates from her husband, she receives encouragement from her mother to take up a job of a music teacher at the Central Park East School in East Harlem.",1999-10-29,Drama Music,PG,124,14859394.0,77013.0,14936407,3653281.0,Miramax
Tea with Mussolini (1999),An orphaned Italian boy is raised amongst a circle of British and American women living in Mussolini's Italy before and during World War II.,1999-05-14,Comedy Drama War,PG,117,14401563.0,,14401563,1633183.0,Metro-Goldwyn-Mayer (MGM)
In Too Deep (1999),"Right out of police academy, Jeff/Omar Epps starts as undercover cop in Cincinnati. First it's small time cases but he proves himself and moves up to a big case - befriending a brutal crime boss.",1999-08-27,Crime Drama Thriller,R,95,14011454.0,,14011454,4220297.0,Miramax
The Mod Squad (1999),"Three problem teens sent to jail are offered a deal to work with an undercover cop, uncover an intricate drug ring and are caught in a deadly set-up. With cops on their trail, they have little time to solve the case and clear their names.",1999-03-26,Action Crime Thriller,R,92,13263993.0,,13263993,6064716.0,Metro-Goldwyn-Mayer (MGM)
Angela's Ashes (1999),"An Irish Catholic family returns to 1930s Limerick after a child's death in America. The unemployed I.R.A. veteran father struggles with poverty, prejudice and alcoholism as the family endures harsh slum conditions.",1999-12-25,Biography Drama,R,145,13042112.0,,13042112,54628.0,Paramount Pictures
